,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.2781893333333333,0.05779333333333333,0.20309333333333335,0.169166,0.058762666666666664,0.058762666666666664,0.273038,0.058762666666666664,0.280606,0.27270466666666665,0.12428600000000004,0.273038
Random Choice,0.2781893333333333,0.0,0.27829333333333334,0.27957333333333334,0.2786666666666667,0.27737333333333336,0.27737333333333336,0.27792,0.27737333333333336,0.27728,0.2780533333333333,0.2790666666666667,0.27792
Borda ranking,0.05779333333333333,0.27829333333333334,0.0,0.17574666666666666,0.16844,0.08384,0.08384,0.2790666666666667,0.08384,0.27508,0.27873333333333333,0.13213333333333332,0.2790666666666667
Plurality ranking,0.20309333333333335,0.27957333333333334,0.17574666666666666,0.0,0.23454666666666665,0.21886666666666665,0.21886666666666665,0.28756,0.21886666666666665,0.2663333333333333,0.2873733333333333,0.22893333333333332,0.28756
STV,0.169166,0.2786666666666667,0.16844,0.23454666666666665,0.0,0.16822666666666666,0.16822666666666666,0.27825333333333335,0.16822666666666666,0.2759066666666667,0.27792,0.19050666666666666,0.27825333333333335
Approval Voting (AV),0.058762666666666664,0.27737333333333336,0.08384,0.21886666666666665,0.16822666666666666,0.0,0.0,0.2754,0.0,0.2788,0.2750666666666667,0.11029333333333333,0.2754
Proportional Approval Voting (PAV),0.058762666666666664,0.27737333333333336,0.08384,0.21886666666666665,0.16822666666666666,0.0,0.0,0.2754,0.0,0.2788,0.2750666666666667,0.11029333333333333,0.2754
Approval Chamberlin-Courant (CC),0.273038,0.27792,0.2790666666666667,0.28756,0.27825333333333335,0.2754,0.2754,0.0,0.2754,0.3333333333333333,0.0003333333333333333,0.2868,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.058762666666666664,0.27737333333333336,0.08384,0.21886666666666665,0.16822666666666666,0.0,0.0,0.2754,0.0,0.2788,0.2750666666666667,0.11029333333333333,0.2754
Sequential Approval Chamberlin-Courant (seq-CC),0.280606,0.27728,0.27508,0.2663333333333333,0.2759066666666667,0.2788,0.2788,0.3333333333333333,0.2788,0.0,0.33324,0.26665333333333335,0.3333333333333333
Monroe's Approval Rule (Monroe),0.27270466666666665,0.2780533333333333,0.27873333333333333,0.2873733333333333,0.27792,0.2750666666666667,0.2750666666666667,0.0003333333333333333,0.2750666666666667,0.33324,0.0,0.28646666666666665,0.0003333333333333333
Greedy Monroe,0.12428600000000004,0.2790666666666667,0.13213333333333332,0.22893333333333332,0.19050666666666666,0.11029333333333333,0.11029333333333333,0.2868,0.11029333333333333,0.26665333333333335,0.28646666666666665,0.0,0.2868
Minimax Approval Voting (MAV),0.273038,0.27792,0.2790666666666667,0.28756,0.27825333333333335,0.2754,0.2754,0.0,0.2754,0.3333333333333333,0.0003333333333333333,0.2868,0.0
