,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.44395799999999996,0.20151,0.3200506666666667,0.29710333333333333,0.25142733333333334,0.26744133333333336,0.28860600000000003,0.28660933333333327,0.30325,0.28860600000000003,0.30311733333333335,0.29498199999999997
Random Choice,0.44395799999999996,0.0,0.44228,0.44492,0.44365333333333334,0.4438533333333333,0.4449066666666667,0.44432,0.4444266666666667,0.4448666666666667,0.44436,0.44478666666666666,0.44509333333333334
Borda ranking,0.20151,0.44228,0.0,0.25612,0.25652,0.18742666666666666,0.20017333333333334,0.23530666666666666,0.22128,0.22676,0.23526666666666668,0.22653333333333334,0.45137333333333335
Plurality ranking,0.3200506666666667,0.44492,0.25612,0.0,0.23197333333333334,0.27012,0.27625333333333335,0.298,0.2869466666666667,0.2876666666666667,0.2979733333333333,0.28741333333333335,0.47297333333333336
STV,0.29710333333333333,0.44365333333333334,0.25652,0.23197333333333334,0.0,0.26005333333333336,0.26598666666666665,0.2849333333333333,0.27838666666666667,0.28592,0.28490666666666664,0.28572,0.4292533333333333
Approval Voting (AV),0.25142733333333334,0.4438533333333333,0.18742666666666666,0.27012,0.26005333333333336,0.0,0.08886666666666666,0.16649333333333333,0.13869333333333334,0.16517333333333334,0.16642666666666667,0.16504,0.42212
Proportional Approval Voting (PAV),0.26744133333333336,0.4449066666666667,0.20017333333333334,0.27625333333333335,0.26598666666666665,0.08886666666666666,0.0,0.0912,0.05481333333333333,0.10149333333333334,0.09112,0.1016,0.43289333333333335
Approval Chamberlin-Courant (CC),0.28860600000000003,0.44432,0.23530666666666666,0.298,0.2849333333333333,0.16649333333333333,0.0912,0.0,0.04154666666666667,0.11018666666666667,0.0002,0.11037333333333334,0.42042666666666667
Lexicographic Chamberlin-Courant (lex-CC),0.28660933333333327,0.4444266666666667,0.22128,0.2869466666666667,0.27838666666666667,0.13869333333333334,0.05481333333333333,0.04154666666666667,0.0,0.07525333333333334,0.04154666666666667,0.07586666666666667,0.44049333333333335
Sequential Approval Chamberlin-Courant (seq-CC),0.30325,0.4448666666666667,0.22676,0.2876666666666667,0.28592,0.16517333333333334,0.10149333333333334,0.11018666666666667,0.07525333333333334,0.0,0.1102,0.0013866666666666667,0.47076
Monroe's Approval Rule (Monroe),0.28860600000000003,0.44436,0.23526666666666668,0.2979733333333333,0.28490666666666664,0.16642666666666667,0.09112,0.0002,0.04154666666666667,0.1102,0.0,0.11037333333333334,0.42046666666666666
Greedy Monroe,0.30311733333333335,0.44478666666666666,0.22653333333333334,0.28741333333333335,0.28572,0.16504,0.1016,0.11037333333333334,0.07586666666666667,0.0013866666666666667,0.11037333333333334,0.0,0.47074666666666665
Minimax Approval Voting (MAV),0.29498199999999997,0.44509333333333334,0.45137333333333335,0.47297333333333336,0.4292533333333333,0.42212,0.43289333333333335,0.42042666666666667,0.44049333333333335,0.47076,0.42046666666666666,0.47074666666666665,0.0
