,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.4878874285714286,0.042074857142857136,0.4476417142857143,0.2785605714285715,0.00035771428571428564,0.026889142857142858,0.47717142857142847,0.05504914285714286,0.44097085714285716,0.4281137142857142,0.11700228571428571,0.43360571428571426
Random Choice,0.4878874285714286,0.0,0.48816,0.4905257142857143,0.4886628571428571,0.48789714285714286,0.48802285714285715,0.4894857142857143,0.4883085714285714,0.48917714285714287,0.48854857142857144,0.4880457142857143,0.4875885714285714
Borda ranking,0.042074857142857136,0.48816,0.0,0.4426742857142857,0.2802742857142857,0.04222857142857143,0.02225142857142857,0.49113142857142855,0.03150857142857143,0.4265257142857143,0.44032,0.10210285714285715,0.4413142857142857
Plurality ranking,0.4476417142857143,0.4905257142857143,0.4426742857142857,0.0,0.3767542857142857,0.44765714285714286,0.45230857142857145,0.5279885714285715,0.45214857142857146,0.45701714285714284,0.512,0.4544,0.5231085714285715
STV,0.2785605714285715,0.4886628571428571,0.2802742857142857,0.3767542857142857,0.0,0.2785714285714286,0.2842857142857143,0.4812571428571429,0.28493714285714283,0.44620571428571426,0.4498742857142857,0.3046285714285714,0.4567085714285714
Approval Voting (AV),0.00035771428571428564,0.48789714285714286,0.04222857142857143,0.44765714285714286,0.2785714285714286,0.0,0.026982857142857142,0.47709714285714283,0.055142857142857146,0.44104,0.42805714285714286,0.11706285714285715,0.43358857142857143
Proportional Approval Voting (PAV),0.026889142857142858,0.48802285714285715,0.02225142857142857,0.45230857142857145,0.2842857142857143,0.026982857142857142,0.0,0.48864,0.02816,0.42916571428571426,0.4384342857142857,0.10254857142857143,0.4398285714285714
Approval Chamberlin-Courant (CC),0.47717142857142847,0.4894857142857143,0.49113142857142855,0.5279885714285715,0.4812571428571429,0.47709714285714283,0.48864,0.0,0.48926857142857144,0.8571428571428571,0.09769142857142857,0.5257828571428571,0.10668571428571429
Lexicographic Chamberlin-Courant (lex-CC),0.05504914285714286,0.4883085714285714,0.03150857142857143,0.45214857142857146,0.28493714285714283,0.055142857142857146,0.02816,0.48926857142857144,0.0,0.4287885714285714,0.4402857142857143,0.09828571428571428,0.43988571428571427
Sequential Approval Chamberlin-Courant (seq-CC),0.44097085714285716,0.48917714285714287,0.4265257142857143,0.45701714285714284,0.44620571428571426,0.44104,0.42916571428571426,0.8571428571428571,0.4287885714285714,0.0,0.7962514285714286,0.39078857142857143,0.7881142857142858
Monroe's Approval Rule (Monroe),0.4281137142857142,0.48854857142857144,0.44032,0.512,0.4498742857142857,0.42805714285714286,0.4384342857142857,0.09769142857142857,0.4402857142857143,0.7962514285714286,0.0,0.4821485714285714,0.07953142857142857
Greedy Monroe,0.11700228571428571,0.4880457142857143,0.10210285714285715,0.4544,0.3046285714285714,0.11706285714285715,0.10254857142857143,0.5257828571428571,0.09828571428571428,0.39078857142857143,0.4821485714285714,0.0,0.4808342857142857
Minimax Approval Voting (MAV),0.43360571428571426,0.4875885714285714,0.4413142857142857,0.5231085714285715,0.4567085714285714,0.43358857142857143,0.4398285714285714,0.10668571428571429,0.43988571428571427,0.7881142857142858,0.07953142857142857,0.4808342857142857,0.0
