,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.2779066666666667,0.05304000000000002,0.24171999999999988,0.2016533333333333,0.08375999999999997,0.08375999999999997,0.26562666666666673,0.08375999999999997,0.28764000000000006,0.26562666666666673,0.17570666666666673,0.26562666666666673
Random Choice,0.2779066666666667,0.0,0.27808,0.27730666666666665,0.2766533333333333,0.27725333333333335,0.27725333333333335,0.27852,0.27725333333333335,0.27842666666666666,0.27852,0.27846666666666664,0.27852
Borda ranking,0.05304000000000002,0.27808,0.0,0.21497333333333332,0.20161333333333334,0.08088,0.08088,0.28096,0.08088,0.27412,0.28096,0.16878666666666667,0.28096
Plurality ranking,0.24171999999999988,0.27730666666666665,0.21497333333333332,0.0,0.22174666666666668,0.23373333333333332,0.23373333333333332,0.3333333333333333,0.23373333333333332,0.16572,0.3333333333333333,0.19432,0.3333333333333333
STV,0.2016533333333333,0.2766533333333333,0.20161333333333334,0.22174666666666668,0.0,0.19924,0.19924,0.2777866666666667,0.19924,0.2769466666666667,0.2777866666666667,0.22225333333333333,0.2777866666666667
Approval Voting (AV),0.08375999999999997,0.27725333333333335,0.08088,0.23373333333333332,0.19924,0.0,0.0,0.2717333333333333,0.0,0.28417333333333333,0.2717333333333333,0.16356,0.2717333333333333
Proportional Approval Voting (PAV),0.08375999999999997,0.27725333333333335,0.08088,0.23373333333333332,0.19924,0.0,0.0,0.2717333333333333,0.0,0.28417333333333333,0.2717333333333333,0.16356,0.2717333333333333
Approval Chamberlin-Courant (CC),0.26562666666666673,0.27852,0.28096,0.3333333333333333,0.2777866666666667,0.2717333333333333,0.2717333333333333,0.0,0.2717333333333333,0.3333333333333333,0.0,0.28908,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.08375999999999997,0.27725333333333335,0.08088,0.23373333333333332,0.19924,0.0,0.0,0.2717333333333333,0.0,0.28417333333333333,0.2717333333333333,0.16356,0.2717333333333333
Sequential Approval Chamberlin-Courant (seq-CC),0.28764000000000006,0.27842666666666666,0.27412,0.16572,0.2769466666666667,0.28417333333333333,0.28417333333333333,0.3333333333333333,0.28417333333333333,0.0,0.3333333333333333,0.26424,0.3333333333333333
Monroe's Approval Rule (Monroe),0.26562666666666673,0.27852,0.28096,0.3333333333333333,0.2777866666666667,0.2717333333333333,0.2717333333333333,0.0,0.2717333333333333,0.3333333333333333,0.0,0.28908,0.0
Greedy Monroe,0.17570666666666673,0.27846666666666664,0.16878666666666667,0.19432,0.22225333333333333,0.16356,0.16356,0.28908,0.16356,0.26424,0.28908,0.0,0.28908
Minimax Approval Voting (MAV),0.26562666666666673,0.27852,0.28096,0.3333333333333333,0.2777866666666667,0.2717333333333333,0.2717333333333333,0.0,0.2717333333333333,0.3333333333333333,0.0,0.28908,0.0
