,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.3201368,0.0645184,0.23461680000000001,0.13031040000000002,0.0708888,0.0708888,0.307004,0.0708888,0.32346880000000006,0.277148,0.14597360000000004,0.286092
Random Choice,0.3201368,0.0,0.320192,0.319984,0.319264,0.320272,0.320272,0.320704,0.320272,0.319936,0.320704,0.319472,0.320928
Borda ranking,0.0645184,0.320192,0.0,0.205824,0.098112,0.095232,0.095232,0.321536,0.095232,0.311968,0.29168,0.149696,0.300624
Plurality ranking,0.23461680000000001,0.319984,0.205824,0.0,0.149296,0.255392,0.255392,0.343152,0.255392,0.278528,0.331776,0.262848,0.336112
STV,0.13031040000000002,0.319264,0.098112,0.149296,0.0,0.166032,0.166032,0.318992,0.166032,0.314864,0.289216,0.194992,0.29808
Approval Voting (AV),0.0708888,0.320272,0.095232,0.255392,0.166032,0.0,0.0,0.314224,0.0,0.318848,0.284368,0.129056,0.293312
Proportional Approval Voting (PAV),0.0708888,0.320272,0.095232,0.255392,0.166032,0.0,0.0,0.314224,0.0,0.318848,0.284368,0.129056,0.293312
Approval Chamberlin-Courant (CC),0.307004,0.320704,0.321536,0.343152,0.318992,0.314224,0.314224,0.0,0.314224,0.4,0.029856,0.3332,0.020912
Lexicographic Chamberlin-Courant (lex-CC),0.0708888,0.320272,0.095232,0.255392,0.166032,0.0,0.0,0.314224,0.0,0.318848,0.284368,0.129056,0.293312
Sequential Approval Chamberlin-Courant (seq-CC),0.32346880000000006,0.319936,0.311968,0.278528,0.314864,0.318848,0.318848,0.4,0.318848,0.0,0.391968,0.29832,0.394416
Monroe's Approval Rule (Monroe),0.277148,0.320704,0.29168,0.331776,0.289216,0.284368,0.284368,0.029856,0.284368,0.391968,0.0,0.30336,0.008944
Greedy Monroe,0.14597360000000004,0.319472,0.149696,0.262848,0.194992,0.129056,0.129056,0.3332,0.129056,0.29832,0.30336,0.0,0.312288
Minimax Approval Voting (MAV),0.286092,0.320928,0.300624,0.336112,0.29808,0.293312,0.293312,0.020912,0.293312,0.394416,0.008944,0.312288,0.0
