,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.31955680000000003,0.06080080000000001,0.21922720000000007,0.18670240000000005,0.0593392,0.0593392,0.31314960000000003,0.0593392,0.3173808,0.31049360000000004,0.1321328,0.31314960000000003
Random Choice,0.31955680000000003,0.0,0.319952,0.321248,0.321504,0.319904,0.319904,0.31936,0.319904,0.322064,0.319328,0.320112,0.31936
Borda ranking,0.06080080000000001,0.319952,0.0,0.18464,0.183472,0.090176,0.090176,0.321072,0.090176,0.31016,0.318416,0.141952,0.321072
Plurality ranking,0.21922720000000007,0.321248,0.18464,0.0,0.25584,0.238016,0.238016,0.328912,0.238016,0.30632,0.32736,0.251904,0.328912
STV,0.18670240000000005,0.321504,0.183472,0.25584,0.0,0.186256,0.186256,0.31824,0.186256,0.311904,0.315632,0.210448,0.31824
Approval Voting (AV),0.0593392,0.319904,0.090176,0.238016,0.186256,0.0,0.0,0.31512,0.0,0.314144,0.312464,0.117584,0.31512
Proportional Approval Voting (PAV),0.0593392,0.319904,0.090176,0.238016,0.186256,0.0,0.0,0.31512,0.0,0.314144,0.312464,0.117584,0.31512
Approval Chamberlin-Courant (CC),0.31314960000000003,0.31936,0.321072,0.328912,0.31824,0.31512,0.31512,0.0,0.31512,0.4,0.002656,0.329648,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.0593392,0.319904,0.090176,0.238016,0.186256,0.0,0.0,0.31512,0.0,0.314144,0.312464,0.117584,0.31512
Sequential Approval Chamberlin-Courant (seq-CC),0.3173808,0.322064,0.31016,0.30632,0.311904,0.314144,0.314144,0.4,0.314144,0.0,0.399216,0.298672,0.4
Monroe's Approval Rule (Monroe),0.31049360000000004,0.319328,0.318416,0.32736,0.315632,0.312464,0.312464,0.002656,0.312464,0.399216,0.0,0.327008,0.002656
Greedy Monroe,0.1321328,0.320112,0.141952,0.251904,0.210448,0.117584,0.117584,0.329648,0.117584,0.298672,0.327008,0.0,0.329648
Minimax Approval Voting (MAV),0.31314960000000003,0.31936,0.321072,0.328912,0.31824,0.31512,0.31512,0.0,0.31512,0.4,0.002656,0.329648,0.0
