,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.2458245714285714,0.05109942857142857,0.1632137142857143,0.09359942857142856,0.1629857142857143,0.1629857142857143,0.1629857142857143,0.1629857142857143,0.1632137142857143,0.1629857142857143,0.1632137142857143,0.2392662857142857
Random Choice,0.2458245714285714,0.0,0.24556571428571428,0.24565714285714285,0.24582857142857142,0.24549714285714286,0.24549714285714286,0.24549714285714286,0.24549714285714286,0.24565714285714285,0.24549714285714286,0.24565714285714285,0.24476571428571428
Borda ranking,0.05109942857142857,0.24556571428571428,0.0,0.18672,0.12178285714285714,0.1874742857142857,0.1874742857142857,0.1874742857142857,0.1874742857142857,0.18672,0.1874742857142857,0.18672,0.24562285714285714
Plurality ranking,0.1632137142857143,0.24565714285714285,0.18672,0.0,0.12608,0.027497142857142855,0.027497142857142855,0.027497142857142855,0.027497142857142855,0.0,0.027497142857142855,0.0,0.24750857142857144
STV,0.09359942857142856,0.24582857142857142,0.12178285714285714,0.12608,0.0,0.12499428571428571,0.12499428571428571,0.12499428571428571,0.12499428571428571,0.12608,0.12499428571428571,0.12608,0.24025142857142856
Approval Voting (AV),0.1629857142857143,0.24549714285714286,0.1874742857142857,0.027497142857142855,0.12499428571428571,0.0,0.0,0.0,0.0,0.027497142857142855,0.0,0.027497142857142855,0.23945142857142857
Proportional Approval Voting (PAV),0.1629857142857143,0.24549714285714286,0.1874742857142857,0.027497142857142855,0.12499428571428571,0.0,0.0,0.0,0.0,0.027497142857142855,0.0,0.027497142857142855,0.23945142857142857
Approval Chamberlin-Courant (CC),0.1629857142857143,0.24549714285714286,0.1874742857142857,0.027497142857142855,0.12499428571428571,0.0,0.0,0.0,0.0,0.027497142857142855,0.0,0.027497142857142855,0.23945142857142857
Lexicographic Chamberlin-Courant (lex-CC),0.1629857142857143,0.24549714285714286,0.1874742857142857,0.027497142857142855,0.12499428571428571,0.0,0.0,0.0,0.0,0.027497142857142855,0.0,0.027497142857142855,0.23945142857142857
Sequential Approval Chamberlin-Courant (seq-CC),0.1632137142857143,0.24565714285714285,0.18672,0.0,0.12608,0.027497142857142855,0.027497142857142855,0.027497142857142855,0.027497142857142855,0.0,0.027497142857142855,0.0,0.24750857142857144
Monroe's Approval Rule (Monroe),0.1629857142857143,0.24549714285714286,0.1874742857142857,0.027497142857142855,0.12499428571428571,0.0,0.0,0.0,0.0,0.027497142857142855,0.0,0.027497142857142855,0.23945142857142857
Greedy Monroe,0.1632137142857143,0.24565714285714285,0.18672,0.0,0.12608,0.027497142857142855,0.027497142857142855,0.027497142857142855,0.027497142857142855,0.0,0.027497142857142855,0.0,0.24750857142857144
Minimax Approval Voting (MAV),0.2392662857142857,0.24476571428571428,0.24562285714285714,0.24750857142857144,0.24025142857142856,0.23945142857142857,0.23945142857142857,0.23945142857142857,0.23945142857142857,0.24750857142857144,0.23945142857142857,0.24750857142857144,0.0
