,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.4438326666666667,0.20180266666666666,0.3327193333333333,0.37038000000000004,0.2505913333333333,0.26159933333333335,0.29131799999999997,0.2857906666666667,0.49097999999999997,0.29131799999999997,0.35900933333333335,0.29131799999999997
Random Choice,0.4438326666666667,0.0,0.44397333333333333,0.44554666666666665,0.4431466666666667,0.44536,0.44622666666666666,0.44450666666666666,0.44461333333333336,0.44353333333333333,0.44450666666666666,0.44634666666666667,0.44450666666666666
Borda ranking,0.20180266666666666,0.44397333333333333,0.0,0.26524,0.34352,0.18629333333333334,0.18754666666666667,0.45121333333333336,0.22105333333333332,0.38548,0.45121333333333336,0.29993333333333333,0.45121333333333336
Plurality ranking,0.3327193333333333,0.44554666666666665,0.26524,0.0,0.3374,0.3664266666666667,0.36489333333333335,0.47417333333333334,0.37245333333333336,0.39937333333333336,0.47417333333333334,0.39088,0.47417333333333334
STV,0.37038000000000004,0.4431466666666667,0.34352,0.3374,0.0,0.3772,0.3778666666666667,0.4411333333333333,0.38409333333333334,0.4272,0.4411333333333333,0.4189466666666667,0.4411333333333333
Approval Voting (AV),0.2505913333333333,0.44536,0.18629333333333334,0.3664266666666667,0.3772,0.0,0.048306666666666664,0.4205333333333333,0.14077333333333333,0.40764,0.4205333333333333,0.2721733333333333,0.4205333333333333
Proportional Approval Voting (PAV),0.26159933333333335,0.44622666666666666,0.18754666666666667,0.36489333333333335,0.3778666666666667,0.048306666666666664,0.0,0.4384266666666667,0.09838666666666666,0.38710666666666665,0.4384266666666667,0.26708,0.4384266666666667
Approval Chamberlin-Courant (CC),0.29131799999999997,0.44450666666666666,0.45121333333333336,0.47417333333333334,0.4411333333333333,0.4205333333333333,0.4384266666666667,0.0,0.4384,0.6666666666666666,0.0,0.48701333333333335,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.2857906666666667,0.44461333333333336,0.22105333333333332,0.37245333333333336,0.38409333333333334,0.14077333333333333,0.09838666666666666,0.4384,0.0,0.38276,0.4384,0.2816133333333333,0.4384
Sequential Approval Chamberlin-Courant (seq-CC),0.49097999999999997,0.44353333333333333,0.38548,0.39937333333333336,0.4272,0.40764,0.38710666666666665,0.6666666666666666,0.38276,0.0,0.6666666666666666,0.3523733333333333,0.6666666666666666
Monroe's Approval Rule (Monroe),0.29131799999999997,0.44450666666666666,0.45121333333333336,0.47417333333333334,0.4411333333333333,0.4205333333333333,0.4384266666666667,0.0,0.4384,0.6666666666666666,0.0,0.48701333333333335,0.0
Greedy Monroe,0.35900933333333335,0.44634666666666667,0.29993333333333333,0.39088,0.4189466666666667,0.2721733333333333,0.26708,0.48701333333333335,0.2816133333333333,0.3523733333333333,0.48701333333333335,0.0,0.48701333333333335
Minimax Approval Voting (MAV),0.29131799999999997,0.44450666666666666,0.45121333333333336,0.47417333333333334,0.4411333333333333,0.4205333333333333,0.4384266666666667,0.0,0.4384,0.6666666666666666,0.0,0.48701333333333335,0.0
