,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.4448666666666667,0.03725266666666667,0.17822266666666667,0.15395799999999996,0.050217999999999985,0.05294999999999999,0.42203599999999997,0.08781133333333334,0.4158406666666666,0.2903686666666666,0.11406866666666668,0.33138266666666666
Random Choice,0.4448666666666667,0.0,0.4451733333333333,0.4444,0.4449066666666667,0.44437333333333334,0.4442933333333333,0.44484,0.44436,0.4460133333333333,0.44556,0.44510666666666665,0.4451333333333333
Borda ranking,0.03725266666666667,0.4451733333333333,0.0,0.16522666666666666,0.15082666666666666,0.04196,0.042506666666666665,0.4437333333333333,0.07905333333333334,0.39913333333333334,0.3119866666666667,0.10569333333333333,0.35305333333333333
Plurality ranking,0.17822266666666667,0.4444,0.16522666666666666,0.0,0.22852,0.18872,0.18845333333333333,0.49624,0.20132,0.35441333333333336,0.38398666666666664,0.21402666666666667,0.4152266666666667
STV,0.15395799999999996,0.4449066666666667,0.15082666666666666,0.22852,0.0,0.15688,0.15726666666666667,0.44322666666666666,0.17085333333333333,0.4105066666666667,0.3116933333333333,0.18193333333333334,0.3562133333333333
Approval Voting (AV),0.050217999999999985,0.44437333333333334,0.04196,0.18872,0.15688,0.0,0.011,0.43710666666666664,0.0634,0.40446666666666664,0.30536,0.10188,0.34642666666666666
Proportional Approval Voting (PAV),0.05294999999999999,0.4442933333333333,0.042506666666666665,0.18845333333333333,0.15726666666666667,0.011,0.0,0.44094666666666665,0.0534,0.39998666666666666,0.30921333333333334,0.10044,0.35024
Approval Chamberlin-Courant (CC),0.42203599999999997,0.44484,0.4437333333333333,0.49624,0.44322666666666666,0.43710666666666664,0.44094666666666665,0.0,0.44134666666666666,0.6666666666666666,0.14264,0.4578,0.10850666666666667
Lexicographic Chamberlin-Courant (lex-CC),0.08781133333333334,0.44436,0.07905333333333334,0.20132,0.17085333333333333,0.0634,0.0534,0.44134666666666666,0.0,0.39886666666666665,0.31181333333333333,0.11794666666666667,0.34454666666666667
Sequential Approval Chamberlin-Courant (seq-CC),0.4158406666666666,0.4460133333333333,0.39913333333333334,0.35441333333333336,0.4105066666666667,0.40446666666666664,0.39998666666666666,0.6666666666666666,0.39886666666666665,0.0,0.5881066666666667,0.38548,0.61388
Monroe's Approval Rule (Monroe),0.2903686666666666,0.44556,0.3119866666666667,0.38398666666666664,0.3116933333333333,0.30536,0.30921333333333334,0.14264,0.31181333333333333,0.5881066666666667,0.0,0.32606666666666667,0.09698666666666667
Greedy Monroe,0.11406866666666668,0.44510666666666665,0.10569333333333333,0.21402666666666667,0.18193333333333334,0.10188,0.10044,0.4578,0.11794666666666667,0.38548,0.32606666666666667,0.0,0.36749333333333334
Minimax Approval Voting (MAV),0.33138266666666666,0.4451333333333333,0.35305333333333333,0.4152266666666667,0.3562133333333333,0.34642666666666666,0.35024,0.10850666666666667,0.34454666666666667,0.61388,0.09698666666666667,0.36749333333333334,0.0
