,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.3201504,0.0658216,0.23316320000000001,0.19440240000000003,0.07005760000000001,0.07005760000000001,0.31236959999999997,0.07005760000000001,0.3178464,0.3104016,0.1433352,0.31236959999999997
Random Choice,0.3201504,0.0,0.32024,0.319408,0.319696,0.319968,0.319968,0.321024,0.319968,0.320672,0.32112,0.320032,0.321024
Borda ranking,0.0658216,0.32024,0.0,0.198992,0.192192,0.097776,0.097776,0.321408,0.097776,0.307744,0.31944,0.15088,0.321408
Plurality ranking,0.23316320000000001,0.319408,0.198992,0.0,0.269056,0.253392,0.253392,0.330864,0.253392,0.306416,0.329472,0.266944,0.330864
STV,0.19440240000000003,0.319696,0.192192,0.269056,0.0,0.196736,0.196736,0.319584,0.196736,0.311088,0.31768,0.222544,0.319584
Approval Voting (AV),0.07005760000000001,0.319968,0.097776,0.253392,0.196736,0.0,0.0,0.315888,0.0,0.315024,0.31392,0.12456,0.315888
Proportional Approval Voting (PAV),0.07005760000000001,0.319968,0.097776,0.253392,0.196736,0.0,0.0,0.315888,0.0,0.315024,0.31392,0.12456,0.315888
Approval Chamberlin-Courant (CC),0.31236959999999997,0.321024,0.321408,0.330864,0.319584,0.315888,0.315888,0.0,0.315888,0.4,0.001968,0.332,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.07005760000000001,0.319968,0.097776,0.253392,0.196736,0.0,0.0,0.315888,0.0,0.315024,0.31392,0.12456,0.315888
Sequential Approval Chamberlin-Courant (seq-CC),0.3178464,0.320672,0.307744,0.306416,0.311088,0.315024,0.315024,0.4,0.315024,0.0,0.399584,0.29752,0.4
Monroe's Approval Rule (Monroe),0.3104016,0.32112,0.31944,0.329472,0.31768,0.31392,0.31392,0.001968,0.31392,0.399584,0.0,0.330032,0.001968
Greedy Monroe,0.1433352,0.320032,0.15088,0.266944,0.222544,0.12456,0.12456,0.332,0.12456,0.29752,0.330032,0.0,0.332
Minimax Approval Voting (MAV),0.31236959999999997,0.321024,0.321408,0.330864,0.319584,0.315888,0.315888,0.0,0.315888,0.4,0.001968,0.332,0.0
