,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.4812664,0.040976,0.4190312000000001,0.28635199999999994,0.29117599999999993,0.396236,0.399996,0.399996,0.39778800000000003,0.397272,0.3947159999999999,0.399996
Random Choice,0.4812664,0.0,0.48024,0.480416,0.48048,0.480816,0.4804,0.48064,0.48064,0.480032,0.480544,0.480352,0.48064
Borda ranking,0.040976,0.48024,0.0,0.403328,0.278864,0.29744,0.396208,0.399936,0.399936,0.396992,0.39768,0.394144,0.399936
Plurality ranking,0.4190312000000001,0.480416,0.403328,0.0,0.295936,0.404432,0.47656,0.478816,0.478816,0.476976,0.47632,0.475568,0.478816
STV,0.28635199999999994,0.48048,0.278864,0.295936,0.0,0.354704,0.422352,0.424624,0.424624,0.422592,0.423552,0.420656,0.424624
Approval Voting (AV),0.29117599999999993,0.480816,0.29744,0.404432,0.354704,0.0,0.137056,0.140736,0.140736,0.139776,0.13856,0.136736,0.140736
Proportional Approval Voting (PAV),0.396236,0.4804,0.396208,0.47656,0.422352,0.137056,0.0,0.003792,0.003792,0.01768,0.007984,0.01368,0.003792
Approval Chamberlin-Courant (CC),0.399996,0.48064,0.399936,0.478816,0.424624,0.140736,0.003792,0.0,0.0,0.01496,0.0084,0.01128,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.399996,0.48064,0.399936,0.478816,0.424624,0.140736,0.003792,0.0,0.0,0.01496,0.0084,0.01128,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.39778800000000003,0.480032,0.396992,0.476976,0.422592,0.139776,0.01768,0.01496,0.01496,0.0,0.023328,0.004704,0.01496
Monroe's Approval Rule (Monroe),0.397272,0.480544,0.39768,0.47632,0.423552,0.13856,0.007984,0.0084,0.0084,0.023328,0.0,0.019328,0.0084
Greedy Monroe,0.3947159999999999,0.480352,0.394144,0.475568,0.420656,0.136736,0.01368,0.01128,0.01128,0.004704,0.019328,0.0,0.01128
Minimax Approval Voting (MAV),0.399996,0.48064,0.399936,0.478816,0.424624,0.140736,0.003792,0.0,0.0,0.01496,0.0084,0.01128,0.0
