,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.27765466666666666,0.057532000000000014,0.2037106666666667,0.16962066666666667,0.05777399999999999,0.05777399999999999,0.2720086666666666,0.05777399999999999,0.280234,0.27174200000000004,0.12461666666666668,0.2720086666666666
Random Choice,0.27765466666666666,0.0,0.27773333333333333,0.27809333333333336,0.27674666666666664,0.27808,0.27808,0.27801333333333333,0.27808,0.27653333333333335,0.27801333333333333,0.27788,0.27801333333333333
Borda ranking,0.057532000000000014,0.27773333333333333,0.0,0.17694666666666667,0.16970666666666667,0.08328,0.08328,0.27758666666666665,0.08328,0.27473333333333333,0.27732,0.1316,0.27758666666666665
Plurality ranking,0.2037106666666667,0.27809333333333336,0.17694666666666667,0.0,0.23570666666666668,0.21888,0.21888,0.28864,0.21888,0.2660533333333333,0.28852,0.22902666666666666,0.28864
STV,0.16962066666666667,0.27674666666666664,0.16970666666666667,0.23570666666666668,0.0,0.16888,0.16888,0.27813333333333334,0.16888,0.27648,0.27786666666666665,0.19234666666666667,0.27813333333333334
Approval Voting (AV),0.05777399999999999,0.27808,0.08328,0.21888,0.16888,0.0,0.0,0.27394666666666667,0.0,0.2776266666666667,0.27368,0.11178666666666667,0.27394666666666667
Proportional Approval Voting (PAV),0.05777399999999999,0.27808,0.08328,0.21888,0.16888,0.0,0.0,0.27394666666666667,0.0,0.2776266666666667,0.27368,0.11178666666666667,0.27394666666666667
Approval Chamberlin-Courant (CC),0.2720086666666666,0.27801333333333333,0.27758666666666665,0.28864,0.27813333333333334,0.27394666666666667,0.27394666666666667,0.0,0.27394666666666667,0.3333333333333333,0.0002666666666666667,0.28636,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.05777399999999999,0.27808,0.08328,0.21888,0.16888,0.0,0.0,0.27394666666666667,0.0,0.2776266666666667,0.27368,0.11178666666666667,0.27394666666666667
Sequential Approval Chamberlin-Courant (seq-CC),0.280234,0.27653333333333335,0.27473333333333333,0.2660533333333333,0.27648,0.2776266666666667,0.2776266666666667,0.3333333333333333,0.2776266666666667,0.0,0.33330666666666664,0.26650666666666667,0.3333333333333333
Monroe's Approval Rule (Monroe),0.27174200000000004,0.27801333333333333,0.27732,0.28852,0.27786666666666665,0.27368,0.27368,0.0002666666666666667,0.27368,0.33330666666666664,0.0,0.2860933333333333,0.0002666666666666667
Greedy Monroe,0.12461666666666668,0.27788,0.1316,0.22902666666666666,0.19234666666666667,0.11178666666666667,0.11178666666666667,0.28636,0.11178666666666667,0.26650666666666667,0.2860933333333333,0.0,0.28636
Minimax Approval Voting (MAV),0.2720086666666666,0.27801333333333333,0.27758666666666665,0.28864,0.27813333333333334,0.27394666666666667,0.27394666666666667,0.0,0.27394666666666667,0.3333333333333333,0.0002666666666666667,0.28636,0.0
