,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.44323133333333337,0.08134,0.31614200000000003,0.2528393333333333,0.09158466666666668,0.12277333333333333,0.428564,0.24547133333333332,0.42103866666666667,0.41401333333333323,0.19780533333333333,0.337758
Random Choice,0.44323133333333337,0.0,0.44264,0.44276,0.4438666666666667,0.4428666666666667,0.44292,0.44337333333333334,0.4427066666666667,0.44526666666666664,0.44364,0.44337333333333334,0.44352
Borda ranking,0.08134,0.44264,0.0,0.29406666666666664,0.25044,0.10333333333333333,0.10889333333333333,0.44526666666666664,0.22221333333333335,0.402,0.43130666666666667,0.18253333333333333,0.33668
Plurality ranking,0.31614200000000003,0.44276,0.29406666666666664,0.0,0.33541333333333334,0.33297333333333334,0.3358933333333333,0.46165333333333336,0.36861333333333335,0.41698666666666667,0.4512,0.3576666666666667,0.4185466666666667
STV,0.2528393333333333,0.4438666666666667,0.25044,0.33541333333333334,0.0,0.25582666666666665,0.26682666666666666,0.44568,0.31954666666666665,0.40828,0.43246666666666667,0.3008133333333333,0.38172
Approval Voting (AV),0.09158466666666668,0.4428666666666667,0.10333333333333333,0.33297333333333334,0.25582666666666665,0.0,0.06770666666666666,0.43608,0.21989333333333333,0.4126,0.4216533333333333,0.17428,0.3365066666666667
Proportional Approval Voting (PAV),0.12277333333333333,0.44292,0.10889333333333333,0.3358933333333333,0.26682666666666666,0.06770666666666666,0.0,0.43964,0.16370666666666667,0.4088133333333333,0.42534666666666665,0.15437333333333333,0.3148
Approval Chamberlin-Courant (CC),0.428564,0.44337333333333334,0.44526666666666664,0.46165333333333336,0.44568,0.43608,0.43964,0.0,0.43737333333333334,0.6666666666666666,0.017253333333333332,0.4673733333333333,0.19572
Lexicographic Chamberlin-Courant (lex-CC),0.24547133333333332,0.4427066666666667,0.22221333333333335,0.36861333333333335,0.31954666666666665,0.21989333333333333,0.16370666666666667,0.43737333333333334,0.0,0.4099333333333333,0.4273733333333333,0.19296,0.24633333333333332
Sequential Approval Chamberlin-Courant (seq-CC),0.42103866666666667,0.44526666666666664,0.402,0.41698666666666667,0.40828,0.4126,0.4088133333333333,0.6666666666666666,0.4099333333333333,0.0,0.6585466666666666,0.3787333333333333,0.55528
Monroe's Approval Rule (Monroe),0.41401333333333323,0.44364,0.43130666666666667,0.4512,0.43246666666666667,0.4216533333333333,0.42534666666666665,0.017253333333333332,0.4273733333333333,0.6585466666666666,0.0,0.4550266666666667,0.19332
Greedy Monroe,0.19780533333333333,0.44337333333333334,0.18253333333333333,0.3576666666666667,0.3008133333333333,0.17428,0.15437333333333333,0.4673733333333333,0.19296,0.3787333333333333,0.4550266666666667,0.0,0.3374666666666667
Minimax Approval Voting (MAV),0.337758,0.44352,0.33668,0.4185466666666667,0.38172,0.3365066666666667,0.3148,0.19572,0.24633333333333332,0.55528,0.19332,0.3374666666666667,0.0
