,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.24548457142857139,0.09905771428571428,0.17475828571428575,0.10044742857142859,0.16805771428571425,0.16805771428571425,0.16805771428571425,0.16805771428571425,0.17475828571428575,0.16805771428571425,0.17475828571428575,0.19307828571428573
Random Choice,0.24548457142857139,0.0,0.24454857142857142,0.24466285714285715,0.24434285714285714,0.24486857142857144,0.24486857142857144,0.24486857142857144,0.24486857142857144,0.24466285714285715,0.24486857142857144,0.24466285714285715,0.24468571428571428
Borda ranking,0.09905771428571428,0.24454857142857142,0.0,0.16034285714285715,0.11290285714285714,0.16156571428571428,0.16156571428571428,0.16156571428571428,0.16156571428571428,0.16034285714285715,0.16156571428571428,0.16034285714285715,0.24678857142857144
Plurality ranking,0.17475828571428575,0.24466285714285715,0.16034285714285715,0.0,0.15093714285714285,0.05881142857142857,0.05881142857142857,0.05881142857142857,0.05881142857142857,0.0,0.05881142857142857,0.0,0.25266285714285713
STV,0.10044742857142859,0.24434285714285714,0.11290285714285714,0.15093714285714285,0.0,0.14498285714285714,0.14498285714285714,0.14498285714285714,0.14498285714285714,0.15093714285714285,0.14498285714285714,0.15093714285714285,0.23392
Approval Voting (AV),0.16805771428571425,0.24486857142857144,0.16156571428571428,0.05881142857142857,0.14498285714285714,0.0,0.0,0.0,0.0,0.05881142857142857,0.0,0.05881142857142857,0.23425142857142858
Proportional Approval Voting (PAV),0.16805771428571425,0.24486857142857144,0.16156571428571428,0.05881142857142857,0.14498285714285714,0.0,0.0,0.0,0.0,0.05881142857142857,0.0,0.05881142857142857,0.23425142857142858
Approval Chamberlin-Courant (CC),0.16805771428571425,0.24486857142857144,0.16156571428571428,0.05881142857142857,0.14498285714285714,0.0,0.0,0.0,0.0,0.05881142857142857,0.0,0.05881142857142857,0.23425142857142858
Lexicographic Chamberlin-Courant (lex-CC),0.16805771428571425,0.24486857142857144,0.16156571428571428,0.05881142857142857,0.14498285714285714,0.0,0.0,0.0,0.0,0.05881142857142857,0.0,0.05881142857142857,0.23425142857142858
Sequential Approval Chamberlin-Courant (seq-CC),0.17475828571428575,0.24466285714285715,0.16034285714285715,0.0,0.15093714285714285,0.05881142857142857,0.05881142857142857,0.05881142857142857,0.05881142857142857,0.0,0.05881142857142857,0.0,0.25266285714285713
Monroe's Approval Rule (Monroe),0.16805771428571425,0.24486857142857144,0.16156571428571428,0.05881142857142857,0.14498285714285714,0.0,0.0,0.0,0.0,0.05881142857142857,0.0,0.05881142857142857,0.23425142857142858
Greedy Monroe,0.17475828571428575,0.24466285714285715,0.16034285714285715,0.0,0.15093714285714285,0.05881142857142857,0.05881142857142857,0.05881142857142857,0.05881142857142857,0.0,0.05881142857142857,0.0,0.25266285714285713
Minimax Approval Voting (MAV),0.19307828571428573,0.24468571428571428,0.24678857142857144,0.25266285714285713,0.23392,0.23425142857142858,0.23425142857142858,0.23425142857142858,0.23425142857142858,0.25266285714285713,0.23425142857142858,0.25266285714285713,0.0
