,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.4090822857142858,0.04118342857142857,0.3719005714285714,0.2825074285714286,0.38988628571428563,0.4415131428571428,0.44433599999999995,0.44433599999999995,0.4448222857142857,0.44429028571428575,0.44479942857142846,0.39931657142857135
Random Choice,0.4090822857142858,0.0,0.4090857142857143,0.40826285714285715,0.40957714285714286,0.40749714285714284,0.4072914285714286,0.40737142857142855,0.40737142857142855,0.40744,0.40737142857142855,0.4074285714285714,0.40869714285714287
Borda ranking,0.04118342857142857,0.4090857142857143,0.0,0.3656457142857143,0.28281142857142855,0.39554285714285714,0.44565714285714286,0.44801142857142856,0.44801142857142856,0.4478057142857143,0.4479657142857143,0.44778285714285715,0.4102742857142857
Plurality ranking,0.3719005714285714,0.40826285714285715,0.3656457142857143,0.0,0.24948571428571428,0.2993257142857143,0.34376,0.34738285714285716,0.34738285714285716,0.34633142857142857,0.34736,0.3463085714285714,0.43194285714285713
STV,0.2825074285714286,0.40957714285714286,0.28281142857142855,0.24948571428571428,0.0,0.30296,0.3314285714285714,0.33521142857142855,0.33521142857142855,0.33803428571428573,0.3351657142857143,0.3380114285714286,0.3939657142857143
Approval Voting (AV),0.38988628571428563,0.40749714285714284,0.39554285714285714,0.2993257142857143,0.30296,0.0,0.11617142857142858,0.12218285714285715,0.12218285714285715,0.13883428571428572,0.12214857142857143,0.13881142857142856,0.3929371428571429
Proportional Approval Voting (PAV),0.4415131428571428,0.4072914285714286,0.44565714285714286,0.34376,0.3314285714285714,0.11617142857142858,0.0,0.00616,0.00616,0.05992,0.006171428571428572,0.05989714285714286,0.39757714285714285
Approval Chamberlin-Courant (CC),0.44433599999999995,0.40737142857142855,0.44801142857142856,0.34738285714285716,0.33521142857142855,0.12218285714285715,0.00616,0.0,0.0,0.057325714285714285,0.00025142857142857145,0.05731428571428571,0.39803428571428573
Lexicographic Chamberlin-Courant (lex-CC),0.44433599999999995,0.40737142857142855,0.44801142857142856,0.34738285714285716,0.33521142857142855,0.12218285714285715,0.00616,0.0,0.0,0.057325714285714285,0.00025142857142857145,0.05731428571428571,0.39803428571428573
Sequential Approval Chamberlin-Courant (seq-CC),0.4448222857142857,0.40744,0.4478057142857143,0.34633142857142857,0.33803428571428573,0.13883428571428572,0.05992,0.057325714285714285,0.057325714285714285,0.0,0.05755428571428572,2.2857142857142858e-05,0.41900571428571426
Monroe's Approval Rule (Monroe),0.44429028571428575,0.40737142857142855,0.4479657142857143,0.34736,0.3351657142857143,0.12214857142857143,0.006171428571428572,0.00025142857142857145,0.00025142857142857145,0.05755428571428572,0.0,0.057531428571428574,0.3979657142857143
Greedy Monroe,0.44479942857142846,0.4074285714285714,0.44778285714285715,0.3463085714285714,0.3380114285714286,0.13881142857142856,0.05989714285714286,0.05731428571428571,0.05731428571428571,2.2857142857142858e-05,0.057531428571428574,0.0,0.41900571428571426
Minimax Approval Voting (MAV),0.39931657142857135,0.40869714285714287,0.4102742857142857,0.43194285714285713,0.3939657142857143,0.3929371428571429,0.39757714285714285,0.39803428571428573,0.39803428571428573,0.41900571428571426,0.3979657142857143,0.41900571428571426,0.0
