,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.4447433333333333,0.07959666666666666,0.3011986666666667,0.22226733333333332,0.1488773333333333,0.19697599999999998,0.2810033333333334,0.273302,0.2709533333333334,0.253478,0.25135733333333327,0.423454
Random Choice,0.4447433333333333,0.0,0.44554666666666665,0.4465866666666667,0.44333333333333336,0.44482666666666665,0.44469333333333333,0.44636,0.44576,0.44622666666666666,0.44496,0.4457333333333333,0.44722666666666666
Borda ranking,0.07959666666666666,0.44554666666666665,0.0,0.31824,0.24002666666666667,0.17264,0.18562666666666666,0.26026666666666665,0.25065333333333334,0.24737333333333333,0.23537333333333332,0.22910666666666665,0.44222666666666666
Plurality ranking,0.3011986666666667,0.4465866666666667,0.31824,0.0,0.20505333333333334,0.26028,0.3106,0.36977333333333334,0.36461333333333334,0.36464,0.3403333333333333,0.34736,0.45744
STV,0.22226733333333332,0.44333333333333336,0.24002666666666667,0.20505333333333334,0.0,0.19254666666666667,0.2531333333333333,0.32537333333333335,0.32012,0.3208,0.2986,0.30232,0.4382933333333333
Approval Voting (AV),0.1488773333333333,0.44482666666666665,0.17264,0.26028,0.19254666666666667,0.0,0.14485333333333333,0.24258666666666667,0.23530666666666666,0.23558666666666667,0.2132,0.21413333333333334,0.4318666666666667
Proportional Approval Voting (PAV),0.19697599999999998,0.44469333333333333,0.18562666666666666,0.3106,0.2531333333333333,0.14485333333333333,0.0,0.11732,0.10469333333333333,0.13876,0.09325333333333333,0.11462666666666667,0.4312533333333333
Approval Chamberlin-Courant (CC),0.2810033333333334,0.44636,0.26026666666666665,0.36977333333333334,0.32537333333333335,0.24258666666666667,0.11732,0.0,0.01752,0.10404,0.07681333333333333,0.11398666666666667,0.4264266666666667
Lexicographic Chamberlin-Courant (lex-CC),0.273302,0.44576,0.25065333333333334,0.36461333333333334,0.32012,0.23530666666666666,0.10469333333333333,0.01752,0.0,0.08892,0.07901333333333334,0.09993333333333333,0.43474666666666667
Sequential Approval Chamberlin-Courant (seq-CC),0.2709533333333334,0.44622666666666666,0.24737333333333333,0.36464,0.3208,0.23558666666666667,0.13876,0.10404,0.08892,0.0,0.1596,0.032,0.45332
Monroe's Approval Rule (Monroe),0.253478,0.44496,0.23537333333333332,0.3403333333333333,0.2986,0.2132,0.09325333333333333,0.07681333333333333,0.07901333333333334,0.1596,0.0,0.13588,0.42508
Greedy Monroe,0.25135733333333327,0.4457333333333333,0.22910666666666665,0.34736,0.30232,0.21413333333333334,0.11462666666666667,0.11398666666666667,0.09993333333333333,0.032,0.13588,0.0,0.45286666666666664
Minimax Approval Voting (MAV),0.423454,0.44722666666666666,0.44222666666666666,0.45744,0.4382933333333333,0.4318666666666667,0.4312533333333333,0.4264266666666667,0.43474666666666667,0.45332,0.42508,0.45286666666666664,0.0
