,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.24522285714285716,0.09667542857142855,0.19486685714285712,0.22775657142857147,0.16858342857142855,0.16858342857142855,0.20822914285714283,0.16858342857142855,0.25450685714285715,0.20822914285714283,0.21846399999999996,0.20822914285714283
Random Choice,0.24522285714285716,0.0,0.2452342857142857,0.24466285714285715,0.24425142857142856,0.24418285714285715,0.24418285714285715,0.24448,0.24418285714285715,0.24597714285714287,0.24448,0.24438857142857143,0.24448
Borda ranking,0.09667542857142855,0.2452342857142857,0.0,0.17563428571428572,0.22510857142857144,0.16164571428571428,0.16164571428571428,0.24673142857142857,0.16164571428571428,0.23877714285714285,0.24673142857142857,0.20938285714285715,0.24673142857142857
Plurality ranking,0.19486685714285712,0.24466285714285715,0.17563428571428572,0.0,0.23449142857142857,0.2311542857142857,0.2311542857142857,0.25530285714285716,0.2311542857142857,0.23001142857142856,0.25530285714285716,0.23528,0.25530285714285716
STV,0.22775657142857147,0.24425142857142856,0.22510857142857144,0.23449142857142857,0.0,0.22507428571428573,0.22507428571428573,0.24537142857142857,0.22507428571428573,0.24234285714285714,0.24537142857142857,0.2440342857142857,0.24537142857142857
Approval Voting (AV),0.16858342857142855,0.24418285714285715,0.16164571428571428,0.2311542857142857,0.22507428571428573,0.0,0.0,0.23592,0.0,0.24890285714285715,0.23592,0.18725714285714284,0.23592
Proportional Approval Voting (PAV),0.16858342857142855,0.24418285714285715,0.16164571428571428,0.2311542857142857,0.22507428571428573,0.0,0.0,0.23592,0.0,0.24890285714285715,0.23592,0.18725714285714284,0.23592
Approval Chamberlin-Courant (CC),0.20822914285714283,0.24448,0.24673142857142857,0.25530285714285716,0.24537142857142857,0.23592,0.23592,0.0,0.23592,0.2857142857142857,0.0,0.2603542857142857,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.16858342857142855,0.24418285714285715,0.16164571428571428,0.2311542857142857,0.22507428571428573,0.0,0.0,0.23592,0.0,0.24890285714285715,0.23592,0.18725714285714284,0.23592
Sequential Approval Chamberlin-Courant (seq-CC),0.25450685714285715,0.24597714285714287,0.23877714285714285,0.23001142857142856,0.24234285714285714,0.24890285714285715,0.24890285714285715,0.2857142857142857,0.24890285714285715,0.0,0.2857142857142857,0.21526857142857142,0.2857142857142857
Monroe's Approval Rule (Monroe),0.20822914285714283,0.24448,0.24673142857142857,0.25530285714285716,0.24537142857142857,0.23592,0.23592,0.0,0.23592,0.2857142857142857,0.0,0.2603542857142857,0.0
Greedy Monroe,0.21846399999999996,0.24438857142857143,0.20938285714285715,0.23528,0.2440342857142857,0.18725714285714284,0.18725714285714284,0.2603542857142857,0.18725714285714284,0.21526857142857142,0.2603542857142857,0.0,0.2603542857142857
Minimax Approval Voting (MAV),0.20822914285714283,0.24448,0.24673142857142857,0.25530285714285716,0.24537142857142857,0.23592,0.23592,0.0,0.23592,0.2857142857142857,0.0,0.2603542857142857,0.0
