,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.44511733333333325,0.08209200000000001,0.2613546666666666,0.18090666666666666,0.14640733333333336,0.17962466666666668,0.289456,0.2533693333333334,0.2864893333333333,0.23004000000000002,0.22590333333333332,0.3522653333333334
Random Choice,0.44511733333333325,0.0,0.44461333333333336,0.4450266666666667,0.44378666666666666,0.4444,0.44478666666666666,0.44465333333333334,0.44397333333333333,0.44553333333333334,0.444,0.44533333333333336,0.44649333333333335
Borda ranking,0.08209200000000001,0.44461333333333336,0.0,0.2568533333333333,0.17074666666666666,0.14668,0.161,0.27136,0.22965333333333332,0.25924,0.21348,0.20112,0.3930533333333333
Plurality ranking,0.2613546666666666,0.4450266666666667,0.2568533333333333,0.0,0.15604,0.23486666666666667,0.26309333333333335,0.33944,0.31328,0.3120266666666667,0.2919733333333333,0.2902533333333333,0.42201333333333335
STV,0.18090666666666666,0.44378666666666666,0.17074666666666666,0.15604,0.0,0.16701333333333335,0.17737333333333333,0.27365333333333336,0.23878666666666667,0.27064,0.21273333333333333,0.21264,0.39065333333333335
Approval Voting (AV),0.14640733333333336,0.4444,0.14668,0.23486666666666667,0.16701333333333335,0.0,0.09533333333333334,0.22930666666666666,0.18238666666666667,0.22264,0.16778666666666667,0.16021333333333335,0.38234666666666667
Proportional Approval Voting (PAV),0.17962466666666668,0.44478666666666666,0.161,0.26309333333333335,0.17737333333333333,0.09533333333333334,0.0,0.14717333333333332,0.09601333333333334,0.15896,0.08866666666666667,0.09493333333333333,0.38190666666666667
Approval Chamberlin-Courant (CC),0.289456,0.44465333333333334,0.27136,0.33944,0.27365333333333336,0.22930666666666666,0.14717333333333332,0.0,0.05549333333333333,0.17149333333333333,0.09181333333333333,0.1486,0.37248
Lexicographic Chamberlin-Courant (lex-CC),0.2533693333333334,0.44397333333333333,0.22965333333333332,0.31328,0.23878666666666667,0.18238666666666667,0.09601333333333334,0.05549333333333333,0.0,0.12404,0.08682666666666666,0.10310666666666667,0.37828
Sequential Approval Chamberlin-Courant (seq-CC),0.2864893333333333,0.44553333333333334,0.25924,0.3120266666666667,0.27064,0.22264,0.15896,0.17149333333333333,0.12404,0.0,0.18638666666666667,0.07489333333333334,0.4294
Monroe's Approval Rule (Monroe),0.23004000000000002,0.444,0.21348,0.2919733333333333,0.21273333333333333,0.16778666666666667,0.08866666666666667,0.09181333333333333,0.08682666666666666,0.18638666666666667,0.0,0.12217333333333333,0.3618
Greedy Monroe,0.22590333333333332,0.44533333333333336,0.20112,0.2902533333333333,0.21264,0.16021333333333335,0.09493333333333333,0.1486,0.10310666666666667,0.07489333333333334,0.12217333333333333,0.0,0.40198666666666666
Minimax Approval Voting (MAV),0.3522653333333334,0.44649333333333335,0.3930533333333333,0.42201333333333335,0.39065333333333335,0.38234666666666667,0.38190666666666667,0.37248,0.37828,0.4294,0.3618,0.40198666666666666,0.0
