,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.24484228571428568,0.04079714285714285,0.22673771428571424,0.1084325714285714,7.314285714285716e-05,7.314285714285716e-05,0.24108514285714283,7.314285714285716e-05,0.24870400000000004,0.24108514285714283,0.11133771428571426,0.24108514285714283
Random Choice,0.24484228571428568,0.0,0.24522285714285713,0.24517714285714284,0.24533714285714286,0.24483428571428573,0.24483428571428573,0.24602285714285715,0.24483428571428573,0.24490285714285714,0.24602285714285715,0.24438857142857143,0.24602285714285715
Borda ranking,0.04079714285714285,0.24522285714285713,0.0,0.2174742857142857,0.10658285714285715,0.040811428571428575,0.040811428571428575,0.24506285714285714,0.040811428571428575,0.24362285714285714,0.24506285714285714,0.10953142857142857,0.24506285714285714
Plurality ranking,0.22673771428571424,0.24517714285714284,0.2174742857142857,0.0,0.23750857142857143,0.22673142857142858,0.22673142857142858,0.2544342857142857,0.22673142857142858,0.23217142857142858,0.2544342857142857,0.23736,0.2544342857142857
STV,0.1084325714285714,0.24533714285714286,0.10658285714285715,0.23750857142857143,0.0,0.10844571428571428,0.10844571428571428,0.2450857142857143,0.10844571428571428,0.24398857142857142,0.2450857142857143,0.13613714285714285,0.2450857142857143
Approval Voting (AV),7.314285714285716e-05,0.24483428571428573,0.040811428571428575,0.22673142857142858,0.10844571428571428,0.0,0.0,0.2410857142857143,0.0,0.24874285714285715,0.2410857142857143,0.11137142857142857,0.2410857142857143
Proportional Approval Voting (PAV),7.314285714285716e-05,0.24483428571428573,0.040811428571428575,0.22673142857142858,0.10844571428571428,0.0,0.0,0.2410857142857143,0.0,0.24874285714285715,0.2410857142857143,0.11137142857142857,0.2410857142857143
Approval Chamberlin-Courant (CC),0.24108514285714283,0.24602285714285715,0.24506285714285714,0.2544342857142857,0.2450857142857143,0.2410857142857143,0.2410857142857143,0.0,0.2410857142857143,0.2857142857142857,0.0,0.2563885714285714,0.0
Lexicographic Chamberlin-Courant (lex-CC),7.314285714285716e-05,0.24483428571428573,0.040811428571428575,0.22673142857142858,0.10844571428571428,0.0,0.0,0.2410857142857143,0.0,0.24874285714285715,0.2410857142857143,0.11137142857142857,0.2410857142857143
Sequential Approval Chamberlin-Courant (seq-CC),0.24870400000000004,0.24490285714285714,0.24362285714285714,0.23217142857142858,0.24398857142857142,0.24874285714285715,0.24874285714285715,0.2857142857142857,0.24874285714285715,0.0,0.2857142857142857,0.23201142857142856,0.2857142857142857
Monroe's Approval Rule (Monroe),0.24108514285714283,0.24602285714285715,0.24506285714285714,0.2544342857142857,0.2450857142857143,0.2410857142857143,0.2410857142857143,0.0,0.2410857142857143,0.2857142857142857,0.0,0.2563885714285714,0.0
Greedy Monroe,0.11133771428571426,0.24438857142857143,0.10953142857142857,0.23736,0.13613714285714285,0.11137142857142857,0.11137142857142857,0.2563885714285714,0.11137142857142857,0.23201142857142856,0.2563885714285714,0.0,0.2563885714285714
Minimax Approval Voting (MAV),0.24108514285714283,0.24602285714285715,0.24506285714285714,0.2544342857142857,0.2450857142857143,0.2410857142857143,0.2410857142857143,0.0,0.2410857142857143,0.2857142857142857,0.0,0.2563885714285714,0.0
