,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.49856533333333336,0.24932333333333329,0.3778813333333333,0.36281599999999997,0.28203333333333336,0.30767133333333335,0.3850040000000001,0.378762,0.432824,0.3846966666666667,0.38567133333333337,0.374326
Random Choice,0.49856533333333336,0.0,0.4992666666666667,0.49918666666666667,0.49828,0.4990266666666667,0.49962666666666666,0.49988,0.50004,0.5011333333333333,0.4997466666666667,0.4984,0.5005066666666667
Borda ranking,0.24932333333333329,0.4992666666666667,0.0,0.28686666666666666,0.30234666666666665,0.17689333333333335,0.20066666666666666,0.38696,0.30950666666666665,0.33425333333333335,0.38634666666666667,0.28718666666666665,0.39798666666666666
Plurality ranking,0.3778813333333333,0.49918666666666667,0.28686666666666666,0.0,0.26441333333333333,0.36522666666666664,0.3694266666666667,0.45442666666666665,0.40990666666666664,0.4149333333333333,0.4538933333333333,0.39552,0.4619333333333333
STV,0.36281599999999997,0.49828,0.30234666666666665,0.26441333333333333,0.0,0.35157333333333335,0.35944,0.43948,0.40368,0.42008,0.43882666666666664,0.40285333333333334,0.44470666666666664
Approval Voting (AV),0.28203333333333336,0.4990266666666667,0.17689333333333335,0.36522666666666664,0.35157333333333335,0.0,0.11170666666666666,0.35856,0.27425333333333335,0.3217466666666667,0.3579466666666667,0.25777333333333335,0.36924
Proportional Approval Voting (PAV),0.30767133333333335,0.49962666666666666,0.20066666666666666,0.3694266666666667,0.35944,0.11170666666666666,0.0,0.33313333333333334,0.20445333333333332,0.27170666666666665,0.3325066666666667,0.23492,0.34604
Approval Chamberlin-Courant (CC),0.3850040000000001,0.49988,0.38696,0.45442666666666665,0.43948,0.35856,0.33313333333333334,0.0,0.21146666666666666,0.36474666666666666,0.0020533333333333332,0.38944,0.037386666666666665
Lexicographic Chamberlin-Courant (lex-CC),0.378762,0.50004,0.30950666666666665,0.40990666666666664,0.40368,0.27425333333333335,0.20445333333333332,0.21146666666666666,0.0,0.23505333333333334,0.21017333333333332,0.29345333333333334,0.22582666666666668
Sequential Approval Chamberlin-Courant (seq-CC),0.432824,0.5011333333333333,0.33425333333333335,0.4149333333333333,0.42008,0.3217466666666667,0.27170666666666665,0.36474666666666666,0.23505333333333334,0.0,0.36452,0.2865066666666667,0.37949333333333335
Monroe's Approval Rule (Monroe),0.3846966666666667,0.4997466666666667,0.38634666666666667,0.4538933333333333,0.43882666666666664,0.3579466666666667,0.3325066666666667,0.0020533333333333332,0.21017333333333332,0.36452,0.0,0.38884,0.03944
Greedy Monroe,0.38567133333333337,0.4984,0.28718666666666665,0.39552,0.40285333333333334,0.25777333333333335,0.23492,0.38944,0.29345333333333334,0.2865066666666667,0.38884,0.0,0.40028
Minimax Approval Voting (MAV),0.374326,0.5005066666666667,0.39798666666666666,0.4619333333333333,0.44470666666666664,0.36924,0.34604,0.037386666666666665,0.22582666666666668,0.37949333333333335,0.03944,0.40028,0.0
