,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.27844066666666667,0.025355999999999997,0.16355000000000003,0.14319466666666666,0.043005999999999996,0.043005999999999996,0.27078800000000003,0.043005999999999996,0.27587799999999996,0.230508,0.098392,0.26762800000000003
Random Choice,0.27844066666666667,0.0,0.27852,0.2783466666666667,0.27846666666666664,0.2787866666666667,0.2787866666666667,0.2776133333333333,0.2787866666666667,0.27737333333333336,0.27773333333333333,0.2793733333333333,0.27758666666666665
Borda ranking,0.025355999999999997,0.27852,0.0,0.15504,0.14222666666666667,0.04392,0.04392,0.27813333333333334,0.04392,0.2709066666666667,0.23785333333333333,0.09669333333333334,0.27497333333333335
Plurality ranking,0.16355000000000003,0.2783466666666667,0.15504,0.0,0.21208,0.17524,0.17524,0.30268,0.17524,0.22812,0.28788,0.19209333333333334,0.3017066666666667
STV,0.14319466666666666,0.27846666666666664,0.14222666666666667,0.21208,0.0,0.14284,0.14284,0.27757333333333334,0.14284,0.27386666666666665,0.23749333333333333,0.16149333333333332,0.27441333333333334
Approval Voting (AV),0.043005999999999996,0.2787866666666667,0.04392,0.17524,0.14284,0.0,0.0,0.2748933333333333,0.0,0.2747866666666667,0.23461333333333334,0.09104,0.2717333333333333
Proportional Approval Voting (PAV),0.043005999999999996,0.2787866666666667,0.04392,0.17524,0.14284,0.0,0.0,0.2748933333333333,0.0,0.2747866666666667,0.23461333333333334,0.09104,0.2717333333333333
Approval Chamberlin-Courant (CC),0.27078800000000003,0.2776133333333333,0.27813333333333334,0.30268,0.27757333333333334,0.2748933333333333,0.2748933333333333,0.0,0.2748933333333333,0.3333333333333333,0.04028,0.28597333333333336,0.00316
Lexicographic Chamberlin-Courant (lex-CC),0.043005999999999996,0.2787866666666667,0.04392,0.17524,0.14284,0.0,0.0,0.2748933333333333,0.0,0.2747866666666667,0.23461333333333334,0.09104,0.2717333333333333
Sequential Approval Chamberlin-Courant (seq-CC),0.27587799999999996,0.27737333333333336,0.2709066666666667,0.22812,0.27386666666666665,0.2747866666666667,0.2747866666666667,0.3333333333333333,0.2747866666666667,0.0,0.32505333333333336,0.26112,0.33266666666666667
Monroe's Approval Rule (Monroe),0.230508,0.27773333333333333,0.23785333333333333,0.28788,0.23749333333333333,0.23461333333333334,0.23461333333333334,0.04028,0.23461333333333334,0.32505333333333336,0.0,0.24570666666666666,0.03712
Greedy Monroe,0.098392,0.2793733333333333,0.09669333333333334,0.19209333333333334,0.16149333333333332,0.09104,0.09104,0.28597333333333336,0.09104,0.26112,0.24570666666666666,0.0,0.28281333333333336
Minimax Approval Voting (MAV),0.26762800000000003,0.27758666666666665,0.27497333333333335,0.3017066666666667,0.27441333333333334,0.2717333333333333,0.2717333333333333,0.00316,0.2717333333333333,0.33266666666666667,0.03712,0.28281333333333336,0.0
