,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.4086742857142856,0.0,0.23777142857142847,0.0,0.0,0.0,0.27211428571428564,0.0,0.27242285714285713,0.0,0.0,0.0
Random Choice,0.4086742857142856,0.0,0.4086742857142857,0.40973714285714286,0.4086742857142857,0.4086742857142857,0.4086742857142857,0.40617142857142857,0.4086742857142857,0.4107657142857143,0.4086742857142857,0.4086742857142857,0.4086742857142857
Borda ranking,0.0,0.4086742857142857,0.0,0.23777142857142858,0.0,0.0,0.0,0.2721142857142857,0.0,0.27242285714285713,0.0,0.0,0.0
Plurality ranking,0.23777142857142847,0.40973714285714286,0.23777142857142858,0.0,0.23777142857142858,0.23777142857142858,0.23777142857142858,0.41546285714285713,0.23777142857142858,0.13576,0.23777142857142858,0.23777142857142858,0.23777142857142858
STV,0.0,0.4086742857142857,0.0,0.23777142857142858,0.0,0.0,0.0,0.2721142857142857,0.0,0.27242285714285713,0.0,0.0,0.0
Approval Voting (AV),0.0,0.4086742857142857,0.0,0.23777142857142858,0.0,0.0,0.0,0.2721142857142857,0.0,0.27242285714285713,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.0,0.4086742857142857,0.0,0.23777142857142858,0.0,0.0,0.0,0.2721142857142857,0.0,0.27242285714285713,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.27211428571428564,0.40617142857142857,0.2721142857142857,0.41546285714285713,0.2721142857142857,0.2721142857142857,0.2721142857142857,0.0,0.2721142857142857,0.5445371428571428,0.2721142857142857,0.2721142857142857,0.2721142857142857
Lexicographic Chamberlin-Courant (lex-CC),0.0,0.4086742857142857,0.0,0.23777142857142858,0.0,0.0,0.0,0.2721142857142857,0.0,0.27242285714285713,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.27242285714285713,0.4107657142857143,0.27242285714285713,0.13576,0.27242285714285713,0.27242285714285713,0.27242285714285713,0.5445371428571428,0.27242285714285713,0.0,0.27242285714285713,0.27242285714285713,0.27242285714285713
Monroe's Approval Rule (Monroe),0.0,0.4086742857142857,0.0,0.23777142857142858,0.0,0.0,0.0,0.2721142857142857,0.0,0.27242285714285713,0.0,0.0,0.0
Greedy Monroe,0.0,0.4086742857142857,0.0,0.23777142857142858,0.0,0.0,0.0,0.2721142857142857,0.0,0.27242285714285713,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.0,0.4086742857142857,0.0,0.23777142857142858,0.0,0.0,0.0,0.2721142857142857,0.0,0.27242285714285713,0.0,0.0,0.0
