,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.4458219999999999,0.039281333333333335,0.40269199999999994,0.2944846666666666,0.4264026666666667,0.49736733333333333,0.5066206666666667,0.5066206666666667,0.5079539999999999,0.5059006666666667,0.5077006666666667,0.4357213333333333
Random Choice,0.4458219999999999,0.0,0.44577333333333335,0.44721333333333335,0.4458533333333333,0.44552,0.4444533333333333,0.4441466666666667,0.4441466666666667,0.44436,0.4441466666666667,0.4444133333333333,0.44278666666666666
Borda ranking,0.039281333333333335,0.44577333333333335,0.0,0.40990666666666664,0.29957333333333336,0.4567866666666667,0.5224133333333333,0.5305733333333333,0.5305733333333333,0.5316133333333334,0.52988,0.5314133333333333,0.44608
Plurality ranking,0.40269199999999994,0.44721333333333335,0.40990666666666664,0.0,0.27122666666666667,0.34485333333333335,0.40128,0.40974666666666665,0.40974666666666665,0.40962666666666664,0.40897333333333336,0.40942666666666666,0.47129333333333334
STV,0.2944846666666666,0.4458533333333333,0.29957333333333336,0.27122666666666667,0.0,0.3253066666666667,0.38244,0.39222666666666667,0.39222666666666667,0.39168,0.3918,0.39148,0.43149333333333334
Approval Voting (AV),0.4264026666666667,0.44552,0.4567866666666667,0.34485333333333335,0.3253066666666667,0.0,0.13514666666666666,0.14896,0.14896,0.1576,0.14844,0.15733333333333333,0.43066666666666664
Proportional Approval Voting (PAV),0.49736733333333333,0.4444533333333333,0.5224133333333333,0.40128,0.38244,0.13514666666666666,0.0,0.014306666666666667,0.014306666666666667,0.058653333333333335,0.014186666666666667,0.058346666666666665,0.4358666666666667
Approval Chamberlin-Courant (CC),0.5066206666666667,0.4441466666666667,0.5305733333333333,0.40974666666666665,0.39222666666666667,0.14896,0.014306666666666667,0.0,0.0,0.05130666666666667,0.00296,0.05129333333333334,0.43604
Lexicographic Chamberlin-Courant (lex-CC),0.5066206666666667,0.4441466666666667,0.5305733333333333,0.40974666666666665,0.39222666666666667,0.14896,0.014306666666666667,0.0,0.0,0.05130666666666667,0.00296,0.05129333333333334,0.43604
Sequential Approval Chamberlin-Courant (seq-CC),0.5079539999999999,0.44436,0.5316133333333334,0.40962666666666664,0.39168,0.1576,0.058653333333333335,0.05130666666666667,0.05130666666666667,0.0,0.053946666666666664,0.0003066666666666667,0.45412
Monroe's Approval Rule (Monroe),0.5059006666666667,0.4441466666666667,0.52988,0.40897333333333336,0.3918,0.14844,0.014186666666666667,0.00296,0.00296,0.053946666666666664,0.0,0.05364,0.43568
Greedy Monroe,0.5077006666666667,0.4444133333333333,0.5314133333333333,0.40942666666666666,0.39148,0.15733333333333333,0.058346666666666665,0.05129333333333334,0.05129333333333334,0.0003066666666666667,0.05364,0.0,0.45410666666666666
Minimax Approval Voting (MAV),0.4357213333333333,0.44278666666666666,0.44608,0.47129333333333334,0.43149333333333334,0.43066666666666664,0.4358666666666667,0.43604,0.43604,0.45412,0.43568,0.45410666666666666,0.0
