,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.3184872,0.06677759999999999,0.2348552,0.1926224,0.066076,0.066076,0.31232800000000005,0.066076,0.3173887999999999,0.31012,0.13760799999999998,0.31232800000000005
Random Choice,0.3184872,0.0,0.318512,0.3204,0.31944,0.318752,0.318752,0.3204,0.318752,0.319472,0.320336,0.319568,0.3204
Borda ranking,0.06677759999999999,0.318512,0.0,0.199248,0.192304,0.096384,0.096384,0.321488,0.096384,0.308112,0.31928,0.146512,0.321488
Plurality ranking,0.2348552,0.3204,0.199248,0.0,0.268048,0.253184,0.253184,0.329712,0.253184,0.30576,0.328528,0.263776,0.329712
STV,0.1926224,0.31944,0.192304,0.268048,0.0,0.193984,0.193984,0.319376,0.193984,0.310848,0.3172,0.21968,0.319376
Approval Voting (AV),0.066076,0.318752,0.096384,0.253184,0.193984,0.0,0.0,0.31648,0.0,0.313824,0.314272,0.123728,0.31648
Proportional Approval Voting (PAV),0.066076,0.318752,0.096384,0.253184,0.193984,0.0,0.0,0.31648,0.0,0.313824,0.314272,0.123728,0.31648
Approval Chamberlin-Courant (CC),0.31232800000000005,0.3204,0.321488,0.329712,0.319376,0.31648,0.31648,0.0,0.31648,0.4,0.002208,0.330592,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.066076,0.318752,0.096384,0.253184,0.193984,0.0,0.0,0.31648,0.0,0.313824,0.314272,0.123728,0.31648
Sequential Approval Chamberlin-Courant (seq-CC),0.3173887999999999,0.319472,0.308112,0.30576,0.310848,0.313824,0.313824,0.4,0.313824,0.0,0.399392,0.296016,0.4
Monroe's Approval Rule (Monroe),0.31012,0.320336,0.31928,0.328528,0.3172,0.314272,0.314272,0.002208,0.314272,0.399392,0.0,0.328384,0.002208
Greedy Monroe,0.13760799999999998,0.319568,0.146512,0.263776,0.21968,0.123728,0.123728,0.330592,0.123728,0.296016,0.328384,0.0,0.330592
Minimax Approval Voting (MAV),0.31232800000000005,0.3204,0.321488,0.329712,0.319376,0.31648,0.31648,0.0,0.31648,0.4,0.002208,0.330592,0.0
