,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.32148879999999985,0.0536264,0.27869600000000005,0.1442472,2.3999999999999997e-05,2.3999999999999997e-05,0.30942319999999995,2.3999999999999997e-05,0.32883999999999997,0.30942319999999995,0.14146639999999996,0.30942319999999995
Random Choice,0.32148879999999985,0.0,0.321232,0.320384,0.321744,0.321488,0.321488,0.32168,0.321488,0.318752,0.32168,0.319904,0.32168
Borda ranking,0.0536264,0.321232,0.0,0.2612,0.135648,0.053648,0.053648,0.32048,0.053648,0.317792,0.32048,0.140704,0.32048
Plurality ranking,0.27869600000000005,0.320384,0.2612,0.0,0.300384,0.278704,0.278704,0.334064,0.278704,0.304032,0.334064,0.296992,0.334064
STV,0.1442472,0.321744,0.135648,0.300384,0.0,0.144256,0.144256,0.319664,0.144256,0.320544,0.319664,0.18344,0.319664
Approval Voting (AV),2.3999999999999997e-05,0.321488,0.053648,0.278704,0.144256,0.0,0.0,0.309424,0.0,0.328848,0.309424,0.141488,0.309424
Proportional Approval Voting (PAV),2.3999999999999997e-05,0.321488,0.053648,0.278704,0.144256,0.0,0.0,0.309424,0.0,0.328848,0.309424,0.141488,0.309424
Approval Chamberlin-Courant (CC),0.30942319999999995,0.32168,0.32048,0.334064,0.319664,0.309424,0.309424,0.0,0.309424,0.4,0.0,0.337024,0.0
Lexicographic Chamberlin-Courant (lex-CC),2.3999999999999997e-05,0.321488,0.053648,0.278704,0.144256,0.0,0.0,0.309424,0.0,0.328848,0.309424,0.141488,0.309424
Sequential Approval Chamberlin-Courant (seq-CC),0.32883999999999997,0.318752,0.317792,0.304032,0.320544,0.328848,0.328848,0.4,0.328848,0.0,0.4,0.301888,0.4
Monroe's Approval Rule (Monroe),0.30942319999999995,0.32168,0.32048,0.334064,0.319664,0.309424,0.309424,0.0,0.309424,0.4,0.0,0.337024,0.0
Greedy Monroe,0.14146639999999996,0.319904,0.140704,0.296992,0.18344,0.141488,0.141488,0.337024,0.141488,0.301888,0.337024,0.0,0.337024
Minimax Approval Voting (MAV),0.30942319999999995,0.32168,0.32048,0.334064,0.319664,0.309424,0.309424,0.0,0.309424,0.4,0.0,0.337024,0.0
