,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.48014320000000005,0.0857552,0.32055839999999997,0.26359679999999996,0.09140880000000001,0.14255920000000005,0.46275039999999995,0.2884832,0.42183439999999994,0.37955199999999994,0.22637679999999996,0.34291839999999996
Random Choice,0.48014320000000005,0.0,0.4796,0.482032,0.480496,0.48048,0.480272,0.477856,0.481136,0.48056,0.478944,0.47928,0.480752
Borda ranking,0.0857552,0.4796,0.0,0.297648,0.263376,0.10904,0.115056,0.484368,0.261328,0.39792,0.40344,0.202416,0.33328
Plurality ranking,0.32055839999999997,0.482032,0.297648,0.0,0.32368,0.33568,0.343424,0.499856,0.401584,0.441488,0.44336,0.375376,0.436288
STV,0.26359679999999996,0.480496,0.263376,0.32368,0.0,0.263024,0.284464,0.480576,0.365376,0.418304,0.409008,0.328288,0.399728
Approval Voting (AV),0.09140880000000001,0.48048,0.10904,0.33568,0.263024,0.0,0.10432,0.472016,0.279952,0.410928,0.385376,0.208304,0.348016
Proportional Approval Voting (PAV),0.14255920000000005,0.480272,0.115056,0.343424,0.284464,0.10432,0.0,0.474912,0.193568,0.4048,0.397296,0.166976,0.296672
Approval Chamberlin-Courant (CC),0.46275039999999995,0.477856,0.484368,0.499856,0.480576,0.472016,0.474912,0.0,0.467408,0.784576,0.12176,0.506096,0.307664
Lexicographic Chamberlin-Courant (lex-CC),0.2884832,0.481136,0.261328,0.401584,0.365376,0.279952,0.193568,0.467408,0.0,0.405232,0.42312,0.218704,0.168896
Sequential Approval Chamberlin-Courant (seq-CC),0.42183439999999994,0.48056,0.39792,0.441488,0.418304,0.410928,0.4048,0.784576,0.405232,0.0,0.701888,0.37152,0.53216
Monroe's Approval Rule (Monroe),0.37955199999999994,0.478944,0.40344,0.44336,0.409008,0.385376,0.397296,0.12176,0.42312,0.701888,0.0,0.443264,0.30376
Greedy Monroe,0.22637679999999996,0.47928,0.202416,0.375376,0.328288,0.208304,0.166976,0.506096,0.218704,0.37152,0.443264,0.0,0.318112
Minimax Approval Voting (MAV),0.34291839999999996,0.480752,0.33328,0.436288,0.399728,0.348016,0.296672,0.307664,0.168896,0.53216,0.30376,0.318112,0.0
