,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.4056445714285715,0.090584,0.343744,0.2593125714285714,0.11798742857142858,0.12476342857142853,0.3698880000000001,0.1666257142857143,0.4461594285714285,0.3698880000000001,0.2229285714285714,0.3696942857142857
Random Choice,0.4056445714285715,0.0,0.4063085714285714,0.4098171428571429,0.40712,0.4069257142857143,0.40718857142857146,0.4079542857142857,0.40593142857142855,0.4072914285714286,0.4079542857142857,0.40704,0.4079542857142857
Borda ranking,0.090584,0.4063085714285714,0.0,0.27869714285714287,0.25742857142857145,0.09444571428571429,0.09529142857142857,0.4113142857142857,0.14718857142857142,0.40378285714285717,0.4113142857142857,0.20370285714285713,0.41110857142857143
Plurality ranking,0.343744,0.4098171428571429,0.27869714285714287,0.0,0.28593142857142856,0.3014857142857143,0.28917714285714285,0.5714285714285714,0.29090285714285713,0.24634285714285714,0.5714285714285714,0.2540342857142857,0.5712571428571429
STV,0.2593125714285714,0.40712,0.25742857142857145,0.28593142857142856,0.0,0.2544571428571429,0.25457142857142856,0.40734857142857145,0.25981714285714286,0.40928,0.40734857142857145,0.28482285714285716,0.40717714285714285
Approval Voting (AV),0.11798742857142858,0.4069257142857143,0.09444571428571429,0.3014857142857143,0.2544571428571429,0.0,0.025714285714285714,0.39505142857142855,0.11818285714285715,0.41936,0.39505142857142855,0.19730285714285714,0.3948457142857143
Proportional Approval Voting (PAV),0.12476342857142853,0.40718857142857146,0.09529142857142857,0.28917714285714285,0.25457142857142856,0.025714285714285714,0.0,0.4037942857142857,0.09514285714285714,0.4111314285714286,0.4037942857142857,0.19267428571428571,0.4035885714285714
Approval Chamberlin-Courant (CC),0.3698880000000001,0.4079542857142857,0.4113142857142857,0.5714285714285714,0.40734857142857145,0.39505142857142855,0.4037942857142857,0.0,0.40144,0.5714285714285714,0.0,0.42941714285714283,0.00022857142857142857
Lexicographic Chamberlin-Courant (lex-CC),0.1666257142857143,0.40593142857142855,0.14718857142857142,0.29090285714285713,0.25981714285714286,0.11818285714285715,0.09514285714285714,0.40144,0.0,0.41166857142857144,0.40144,0.19853714285714286,0.40121142857142855
Sequential Approval Chamberlin-Courant (seq-CC),0.4461594285714285,0.4072914285714286,0.40378285714285717,0.24634285714285714,0.40928,0.41936,0.4111314285714286,0.5714285714285714,0.41166857142857144,0.0,0.5714285714285714,0.3865142857142857,0.5713257142857143
Monroe's Approval Rule (Monroe),0.3698880000000001,0.4079542857142857,0.4113142857142857,0.5714285714285714,0.40734857142857145,0.39505142857142855,0.4037942857142857,0.0,0.40144,0.5714285714285714,0.0,0.42941714285714283,0.00022857142857142857
Greedy Monroe,0.2229285714285714,0.40704,0.20370285714285713,0.2540342857142857,0.28482285714285716,0.19730285714285714,0.19267428571428571,0.42941714285714283,0.19853714285714286,0.3865142857142857,0.42941714285714283,0.0,0.42923428571428573
Minimax Approval Voting (MAV),0.3696942857142857,0.4079542857142857,0.41110857142857143,0.5712571428571429,0.40717714285714285,0.3948457142857143,0.4035885714285714,0.00022857142857142857,0.40121142857142855,0.5713257142857143,0.00022857142857142857,0.42923428571428573,0.0
