,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.2774933333333333,0.05333333333333332,0.08926666666666666,0.02853333333333333,0.08265333333333336,0.08265333333333336,0.08265333333333336,0.08265333333333336,0.08926666666666666,0.08265333333333336,0.08926666666666666,0.26574666666666674
Random Choice,0.2774933333333333,0.0,0.27708,0.27736,0.27756,0.27742666666666665,0.27742666666666665,0.27742666666666665,0.27742666666666665,0.27736,0.27742666666666665,0.27736,0.27672
Borda ranking,0.05333333333333332,0.27708,0.0,0.07709333333333333,0.06193333333333333,0.07914666666666667,0.07914666666666667,0.07914666666666667,0.07914666666666667,0.07709333333333333,0.07914666666666667,0.07709333333333333,0.2806266666666667
Plurality ranking,0.08926666666666666,0.27736,0.07709333333333333,0.0,0.08037333333333334,0.03716,0.03716,0.03716,0.03716,0.0,0.03716,0.0,0.28372
STV,0.02853333333333333,0.27756,0.06193333333333333,0.08037333333333334,0.0,0.07388,0.07388,0.07388,0.07388,0.08037333333333334,0.07388,0.08037333333333334,0.2690533333333333
Approval Voting (AV),0.08265333333333336,0.27742666666666665,0.07914666666666667,0.03716,0.07388,0.0,0.0,0.0,0.0,0.03716,0.0,0.03716,0.2710533333333333
Proportional Approval Voting (PAV),0.08265333333333336,0.27742666666666665,0.07914666666666667,0.03716,0.07388,0.0,0.0,0.0,0.0,0.03716,0.0,0.03716,0.2710533333333333
Approval Chamberlin-Courant (CC),0.08265333333333336,0.27742666666666665,0.07914666666666667,0.03716,0.07388,0.0,0.0,0.0,0.0,0.03716,0.0,0.03716,0.2710533333333333
Lexicographic Chamberlin-Courant (lex-CC),0.08265333333333336,0.27742666666666665,0.07914666666666667,0.03716,0.07388,0.0,0.0,0.0,0.0,0.03716,0.0,0.03716,0.2710533333333333
Sequential Approval Chamberlin-Courant (seq-CC),0.08926666666666666,0.27736,0.07709333333333333,0.0,0.08037333333333334,0.03716,0.03716,0.03716,0.03716,0.0,0.03716,0.0,0.28372
Monroe's Approval Rule (Monroe),0.08265333333333336,0.27742666666666665,0.07914666666666667,0.03716,0.07388,0.0,0.0,0.0,0.0,0.03716,0.0,0.03716,0.2710533333333333
Greedy Monroe,0.08926666666666666,0.27736,0.07709333333333333,0.0,0.08037333333333334,0.03716,0.03716,0.03716,0.03716,0.0,0.03716,0.0,0.28372
Minimax Approval Voting (MAV),0.26574666666666674,0.27672,0.2806266666666667,0.28372,0.2690533333333333,0.2710533333333333,0.2710533333333333,0.2710533333333333,0.2710533333333333,0.28372,0.2710533333333333,0.28372,0.0
