,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.2450885714285714,0.06707885714285715,0.20136400000000004,0.1681474285714286,0.07861828571428571,0.07861828571428571,0.2379377142857143,0.07861828571428571,0.24984971428571429,0.2379377142857143,0.13920514285714286,0.2379377142857143
Random Choice,0.2450885714285714,0.0,0.2457257142857143,0.24486857142857144,0.2456,0.24530285714285716,0.24530285714285716,0.24277714285714286,0.24530285714285716,0.24545142857142857,0.24277714285714286,0.24484571428571428,0.24277714285714286
Borda ranking,0.06707885714285715,0.2457257142857143,0.0,0.17613714285714285,0.1674057142857143,0.10091428571428572,0.10091428571428572,0.24476571428571428,0.10091428571428572,0.24427428571428572,0.24476571428571428,0.14466285714285715,0.24476571428571428
Plurality ranking,0.20136400000000004,0.24486857142857144,0.17613714285714285,0.0,0.2235542857142857,0.2173257142857143,0.2173257142857143,0.25290285714285715,0.2173257142857143,0.2354857142857143,0.25290285714285715,0.22372571428571428,0.25290285714285715
STV,0.1681474285714286,0.2456,0.1674057142857143,0.2235542857142857,0.0,0.1681257142857143,0.1681257142857143,0.24526857142857142,0.1681257142857143,0.24478857142857144,0.24526857142857142,0.18744,0.24526857142857142
Approval Voting (AV),0.07861828571428571,0.24530285714285716,0.10091428571428572,0.2173257142857143,0.1681257142857143,0.0,0.0,0.24264,0.0,0.24757714285714286,0.24264,0.12221714285714286,0.24264
Proportional Approval Voting (PAV),0.07861828571428571,0.24530285714285716,0.10091428571428572,0.2173257142857143,0.1681257142857143,0.0,0.0,0.24264,0.0,0.24757714285714286,0.24264,0.12221714285714286,0.24264
Approval Chamberlin-Courant (CC),0.2379377142857143,0.24277714285714286,0.24476571428571428,0.25290285714285715,0.24526857142857142,0.24264,0.24264,0.0,0.24264,0.2857142857142857,0.0,0.2546857142857143,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.07861828571428571,0.24530285714285716,0.10091428571428572,0.2173257142857143,0.1681257142857143,0.0,0.0,0.24264,0.0,0.24757714285714286,0.24264,0.12221714285714286,0.24264
Sequential Approval Chamberlin-Courant (seq-CC),0.24984971428571429,0.24545142857142857,0.24427428571428572,0.2354857142857143,0.24478857142857144,0.24757714285714286,0.24757714285714286,0.2857142857142857,0.24757714285714286,0.0,0.2857142857142857,0.2344,0.2857142857142857
Monroe's Approval Rule (Monroe),0.2379377142857143,0.24277714285714286,0.24476571428571428,0.25290285714285715,0.24526857142857142,0.24264,0.24264,0.0,0.24264,0.2857142857142857,0.0,0.2546857142857143,0.0
Greedy Monroe,0.13920514285714286,0.24484571428571428,0.14466285714285715,0.22372571428571428,0.18744,0.12221714285714286,0.12221714285714286,0.2546857142857143,0.12221714285714286,0.2344,0.2546857142857143,0.0,0.2546857142857143
Minimax Approval Voting (MAV),0.2379377142857143,0.24277714285714286,0.24476571428571428,0.25290285714285715,0.24526857142857142,0.24264,0.24264,0.0,0.24264,0.2857142857142857,0.0,0.2546857142857143,0.0
