,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.4071342857142857,0.19936685714285712,0.3233274285714285,0.36201542857142854,0.2484377142857143,0.2573657142857143,0.25165257142857145,0.27388,0.4585794285714286,0.25165257142857145,0.3443771428571429,0.25165257142857145
Random Choice,0.4071342857142857,0.0,0.4080457142857143,0.4102742857142857,0.40793142857142856,0.4083085714285714,0.40824,0.40749714285714284,0.40850285714285717,0.41003428571428574,0.40749714285714284,0.4085371428571429,0.40749714285714284
Borda ranking,0.19936685714285712,0.4080457142857143,0.0,0.2632342857142857,0.34262857142857145,0.18885714285714286,0.18835428571428572,0.41291428571428573,0.2111542857142857,0.3741257142857143,0.41291428571428573,0.29088,0.41291428571428573
Plurality ranking,0.3233274285714285,0.4102742857142857,0.2632342857142857,0.0,0.3540114285714286,0.35456,0.35238857142857144,0.43594285714285713,0.3568342857142857,0.3710742857142857,0.43594285714285713,0.36798857142857144,0.43594285714285713
STV,0.36201542857142854,0.40793142857142856,0.34262857142857145,0.3540114285714286,0.0,0.36021714285714285,0.3607885714285714,0.4078171428571429,0.3653257142857143,0.39908571428571427,0.4078171428571429,0.39492571428571427,0.4078171428571429
Approval Voting (AV),0.2484377142857143,0.4083085714285714,0.18885714285714286,0.35456,0.36021714285714285,0.0,0.03747428571428572,0.38689142857142855,0.11641142857142857,0.39778285714285716,0.38689142857142855,0.26385142857142857,0.38689142857142855
Proportional Approval Voting (PAV),0.2573657142857143,0.40824,0.18835428571428572,0.35238857142857144,0.3607885714285714,0.03747428571428572,0.0,0.40278857142857144,0.08374857142857142,0.38073142857142855,0.40278857142857144,0.2598628571428571,0.40278857142857144
Approval Chamberlin-Courant (CC),0.25165257142857145,0.40749714285714284,0.41291428571428573,0.43594285714285713,0.4078171428571429,0.38689142857142855,0.40278857142857144,0.0,0.4029028571428571,0.5714285714285714,0.0,0.44641142857142857,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.27388,0.40850285714285717,0.2111542857142857,0.3568342857142857,0.3653257142857143,0.11641142857142857,0.08374857142857142,0.4029028571428571,0.0,0.3797714285714286,0.4029028571428571,0.27066285714285715,0.4029028571428571
Sequential Approval Chamberlin-Courant (seq-CC),0.4585794285714286,0.41003428571428574,0.3741257142857143,0.3710742857142857,0.39908571428571427,0.39778285714285716,0.38073142857142855,0.5714285714285714,0.3797714285714286,0.0,0.5714285714285714,0.33786285714285713,0.5714285714285714
Monroe's Approval Rule (Monroe),0.25165257142857145,0.40749714285714284,0.41291428571428573,0.43594285714285713,0.4078171428571429,0.38689142857142855,0.40278857142857144,0.0,0.4029028571428571,0.5714285714285714,0.0,0.44641142857142857,0.0
Greedy Monroe,0.3443771428571429,0.4085371428571429,0.29088,0.36798857142857144,0.39492571428571427,0.26385142857142857,0.2598628571428571,0.44641142857142857,0.27066285714285715,0.33786285714285713,0.44641142857142857,0.0,0.44641142857142857
Minimax Approval Voting (MAV),0.25165257142857145,0.40749714285714284,0.41291428571428573,0.43594285714285713,0.4078171428571429,0.38689142857142855,0.40278857142857144,0.0,0.4029028571428571,0.5714285714285714,0.0,0.44641142857142857,0.0
