,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.4482266666666666,0.1346746666666667,0.2874306666666666,0.14494533333333334,0.12005199999999999,0.15196600000000002,0.3101113333333333,0.2674006666666666,0.3098106666666666,0.18283266666666667,0.18874000000000002,0.29883733333333334
Random Choice,0.4482266666666666,0.0,0.44634666666666667,0.4469066666666667,0.44608,0.44732,0.4470266666666667,0.44778666666666667,0.4476133333333333,0.44612,0.44828,0.4474533333333333,0.4471733333333333
Borda ranking,0.1346746666666667,0.44634666666666667,0.0,0.24510666666666667,0.13734666666666667,0.11716,0.13137333333333334,0.28116,0.23501333333333332,0.2706,0.16205333333333333,0.1566,0.36977333333333334
Plurality ranking,0.2874306666666666,0.4469066666666667,0.24510666666666667,0.0,0.23585333333333333,0.26569333333333334,0.26924,0.32226666666666665,0.29586666666666667,0.30393333333333333,0.2771733333333333,0.27556,0.39592
STV,0.14494533333333334,0.44608,0.13734666666666667,0.23585333333333333,0.0,0.10341333333333333,0.13897333333333334,0.30124,0.2561733333333333,0.29306666666666664,0.17142666666666667,0.17206666666666667,0.37024
Approval Voting (AV),0.12005199999999999,0.44732,0.11716,0.26569333333333334,0.10341333333333333,0.0,0.07352,0.2646,0.21249333333333334,0.25405333333333335,0.12286666666666667,0.12418666666666667,0.36261333333333334
Proportional Approval Voting (PAV),0.15196600000000002,0.4470266666666667,0.13137333333333334,0.26924,0.13897333333333334,0.07352,0.0,0.20438666666666666,0.14648,0.2092,0.06928,0.07810666666666667,0.34785333333333335
Approval Chamberlin-Courant (CC),0.3101113333333333,0.44778666666666667,0.28116,0.32226666666666665,0.30124,0.2646,0.20438666666666666,0.0,0.07388,0.21662666666666666,0.17758666666666667,0.20622666666666667,0.25218666666666667
Lexicographic Chamberlin-Courant (lex-CC),0.2674006666666666,0.4476133333333333,0.23501333333333332,0.29586666666666667,0.2561733333333333,0.21249333333333334,0.14648,0.07388,0.0,0.15670666666666666,0.1366,0.14842666666666668,0.29117333333333334
Sequential Approval Chamberlin-Courant (seq-CC),0.3098106666666666,0.44612,0.2706,0.30393333333333333,0.29306666666666664,0.25405333333333335,0.2092,0.21662666666666666,0.15670666666666666,0.0,0.22718666666666668,0.144,0.39712
Monroe's Approval Rule (Monroe),0.18283266666666667,0.44828,0.16205333333333333,0.2771733333333333,0.17142666666666667,0.12286666666666667,0.06928,0.17758666666666667,0.1366,0.22718666666666668,0.0,0.09852,0.3386533333333333
Greedy Monroe,0.18874000000000002,0.4474533333333333,0.1566,0.27556,0.17206666666666667,0.12418666666666667,0.07810666666666667,0.20622666666666667,0.14842666666666668,0.144,0.09852,0.0,0.36796
Minimax Approval Voting (MAV),0.29883733333333334,0.4471733333333333,0.36977333333333334,0.39592,0.37024,0.36261333333333334,0.34785333333333335,0.25218666666666667,0.29117333333333334,0.39712,0.3386533333333333,0.36796,0.0
