,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.48949314285714274,0.10234228571428569,0.3394811428571428,0.2421737142857143,0.10199599999999998,0.12791314285714284,0.4305085714285714,0.19128628571428571,0.4808851428571428,0.32896,0.2008514285714286,0.33756342857142857
Random Choice,0.48949314285714274,0.0,0.49117714285714287,0.49065142857142857,0.4901028571428571,0.4901942857142857,0.49088,0.4884342857142857,0.48970285714285716,0.48897142857142856,0.4879085714285714,0.49045714285714287,0.48890285714285714
Borda ranking,0.10234228571428569,0.49117714285714287,0.0,0.31333714285714287,0.22993142857142856,0.09123428571428571,0.09133714285714285,0.4923314285714286,0.15753142857142857,0.4287657142857143,0.3879542857142857,0.1697942857142857,0.38201142857142856
Plurality ranking,0.3394811428571428,0.49065142857142857,0.31333714285714287,0.0,0.312,0.34038857142857143,0.34616,0.5497142857142857,0.36434285714285713,0.41477714285714284,0.4621942857142857,0.3612,0.4665714285714286
STV,0.2421737142857143,0.4901028571428571,0.22993142857142856,0.312,0.0,0.23445714285714286,0.24526857142857142,0.4874742857142857,0.2776571428571429,0.44857142857142857,0.38728,0.27931428571428574,0.39974857142857145
Approval Voting (AV),0.10199599999999998,0.4901942857142857,0.09123428571428571,0.34038857142857143,0.23445714285714286,0.0,0.057531428571428574,0.47802285714285714,0.1491542857142857,0.44186285714285717,0.37224,0.16570285714285715,0.3744342857142857
Proportional Approval Voting (PAV),0.12791314285714284,0.49088,0.09133714285714285,0.34616,0.24526857142857142,0.057531428571428574,0.0,0.48573714285714287,0.10436571428571428,0.43250285714285713,0.3811771428571429,0.15106285714285714,0.3739314285714286
Approval Chamberlin-Courant (CC),0.4305085714285714,0.4884342857142857,0.4923314285714286,0.5497142857142857,0.4874742857142857,0.47802285714285714,0.48573714285714287,0.0,0.4853828571428571,0.8363314285714286,0.1301942857142857,0.5174971428571429,0.19373714285714286
Lexicographic Chamberlin-Courant (lex-CC),0.19128628571428571,0.48970285714285716,0.15753142857142857,0.36434285714285713,0.2776571428571429,0.1491542857142857,0.10436571428571428,0.4853828571428571,0.0,0.4330171428571429,0.38768,0.17505142857142858,0.3632
Sequential Approval Chamberlin-Courant (seq-CC),0.4808851428571428,0.48897142857142856,0.4287657142857143,0.41477714285714284,0.44857142857142857,0.44186285714285717,0.43250285714285713,0.8363314285714286,0.4330171428571429,0.0,0.7360228571428571,0.40596571428571426,0.69816
Monroe's Approval Rule (Monroe),0.32896,0.4879085714285714,0.3879542857142857,0.4621942857142857,0.38728,0.37224,0.3811771428571429,0.1301942857142857,0.38768,0.7360228571428571,0.0,0.4183657142857143,0.16521142857142856
Greedy Monroe,0.2008514285714286,0.49045714285714287,0.1697942857142857,0.3612,0.27931428571428574,0.16570285714285715,0.15106285714285714,0.5174971428571429,0.17505142857142858,0.40596571428571426,0.4183657142857143,0.0,0.4080114285714286
Minimax Approval Voting (MAV),0.33756342857142857,0.48890285714285714,0.38201142857142856,0.4665714285714286,0.39974857142857145,0.3744342857142857,0.3739314285714286,0.19373714285714286,0.3632,0.69816,0.16521142857142856,0.4080114285714286,0.0
