,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.49176457142857144,0.08567257142857145,0.35506971428571427,0.27561485714285716,0.09481771428571428,0.13699371428571427,0.47048571428571434,0.20869314285714288,0.44895085714285715,0.4380017142857142,0.21574,0.41331771428571423
Random Choice,0.49176457142857144,0.0,0.49050285714285713,0.49014857142857143,0.49041142857142855,0.4914742857142857,0.49122285714285713,0.49037714285714284,0.49090285714285714,0.48953142857142856,0.49133714285714286,0.4897485714285714,0.48937142857142857
Borda ranking,0.08567257142857145,0.49050285714285713,0.0,0.3431657142857143,0.2784114285714286,0.10518857142857142,0.10747428571428572,0.4911885714285714,0.18012571428571428,0.4269942857142857,0.45997714285714286,0.19626285714285716,0.4212228571428571
Plurality ranking,0.35506971428571427,0.49014857142857143,0.3431657142857143,0.0,0.34072,0.3650171428571429,0.37629714285714283,0.5116457142857143,0.40232,0.4582171428571429,0.48953142857142856,0.40104,0.4910514285714286
STV,0.27561485714285716,0.49041142857142855,0.2784114285714286,0.34072,0.0,0.27496,0.29656,0.4886285714285714,0.33171428571428574,0.44545142857142855,0.4607542857142857,0.3353714285714286,0.4552457142857143
Approval Voting (AV),0.09481771428571428,0.4914742857142857,0.10518857142857142,0.3650171428571429,0.27496,0.0,0.08846857142857142,0.4798514285714286,0.17748571428571427,0.4397714285714286,0.44592,0.1956,0.4208914285714286
Proportional Approval Voting (PAV),0.13699371428571427,0.49122285714285713,0.10747428571428572,0.37629714285714283,0.29656,0.08846857142857142,0.0,0.4839085714285714,0.10449142857142857,0.434,0.4532342857142857,0.17445714285714287,0.4133142857142857
Approval Chamberlin-Courant (CC),0.47048571428571434,0.49037714285714284,0.4911885714285714,0.5116457142857143,0.4886285714285714,0.4798514285714286,0.4839085714285714,0.0,0.48282285714285716,0.84888,0.05091428571428572,0.52104,0.18144
Lexicographic Chamberlin-Courant (lex-CC),0.20869314285714288,0.49090285714285714,0.18012571428571428,0.40232,0.33171428571428574,0.17748571428571427,0.10449142857142857,0.48282285714285716,0.0,0.43339428571428573,0.45717714285714284,0.1888342857142857,0.4073942857142857
Sequential Approval Chamberlin-Courant (seq-CC),0.44895085714285715,0.48953142857142856,0.4269942857142857,0.4582171428571429,0.44545142857142855,0.4397714285714286,0.434,0.84888,0.43339428571428573,0.0,0.8147085714285714,0.39574857142857145,0.7170285714285715
Monroe's Approval Rule (Monroe),0.4380017142857142,0.49133714285714286,0.45997714285714286,0.48953142857142856,0.4607542857142857,0.44592,0.4532342857142857,0.05091428571428572,0.45717714285714284,0.8147085714285714,0.0,0.4956,0.17577142857142858
Greedy Monroe,0.21574,0.4897485714285714,0.19626285714285716,0.40104,0.3353714285714286,0.1956,0.17445714285714287,0.52104,0.1888342857142857,0.39574857142857145,0.4956,0.0,0.45469714285714286
Minimax Approval Voting (MAV),0.41331771428571423,0.48937142857142857,0.4212228571428571,0.4910514285714286,0.4552457142857143,0.4208914285714286,0.4133142857142857,0.18144,0.4073942857142857,0.7170285714285715,0.17577142857142858,0.45469714285714286,0.0
