,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.44361533333333336,0.08412866666666666,0.29935333333333336,0.2276906666666667,0.09081133333333333,0.111576,0.40903599999999996,0.19089533333333333,0.43988399999999994,0.3447686666666667,0.180538,0.2898366666666667
Random Choice,0.44361533333333336,0.0,0.44398666666666664,0.44310666666666665,0.44421333333333335,0.4435866666666667,0.44312,0.44550666666666666,0.44349333333333335,0.44468,0.4441733333333333,0.44290666666666667,0.4424666666666667
Borda ranking,0.08412866666666666,0.44398666666666664,0.0,0.27553333333333335,0.22349333333333332,0.09238666666666667,0.09221333333333333,0.44782666666666665,0.16613333333333333,0.40945333333333334,0.3838533333333333,0.1606,0.31812
Plurality ranking,0.29935333333333336,0.44310666666666665,0.27553333333333335,0.0,0.31593333333333334,0.31193333333333334,0.31488,0.49130666666666667,0.33629333333333333,0.3828,0.44693333333333335,0.32828,0.41430666666666666
STV,0.2276906666666667,0.44421333333333335,0.22349333333333332,0.31593333333333334,0.0,0.22890666666666667,0.23482666666666666,0.44604,0.2714533333333333,0.41902666666666666,0.38378666666666666,0.26385333333333333,0.3436133333333333
Approval Voting (AV),0.09081133333333333,0.4435866666666667,0.09238666666666667,0.31193333333333334,0.22890666666666667,0.0,0.045213333333333335,0.43672,0.15128,0.4203733333333333,0.37212,0.15430666666666668,0.31233333333333335
Proportional Approval Voting (PAV),0.111576,0.44312,0.09221333333333333,0.31488,0.23482666666666666,0.045213333333333335,0.0,0.4424533333333333,0.11302666666666666,0.41428,0.37809333333333334,0.14104,0.30417333333333335
Approval Chamberlin-Courant (CC),0.40903599999999996,0.44550666666666666,0.44782666666666665,0.49130666666666667,0.44604,0.43672,0.4424533333333333,0.0,0.44005333333333335,0.6666666666666666,0.06932,0.46932,0.19865333333333332
Lexicographic Chamberlin-Courant (lex-CC),0.19089533333333333,0.44349333333333335,0.16613333333333333,0.33629333333333333,0.2714533333333333,0.15128,0.11302666666666666,0.44005333333333335,0.0,0.41436,0.38234666666666667,0.17032,0.26348
Sequential Approval Chamberlin-Courant (seq-CC),0.43988399999999994,0.44468,0.40945333333333334,0.3828,0.41902666666666666,0.4203733333333333,0.41428,0.6666666666666666,0.41436,0.0,0.63164,0.3868933333333333,0.57312
Monroe's Approval Rule (Monroe),0.3447686666666667,0.4441733333333333,0.3838533333333333,0.44693333333333335,0.38378666666666666,0.37212,0.37809333333333334,0.06932,0.38234666666666667,0.63164,0.0,0.40708,0.16841333333333333
Greedy Monroe,0.180538,0.44290666666666667,0.1606,0.32828,0.26385333333333333,0.15430666666666668,0.14104,0.46932,0.17032,0.3868933333333333,0.40708,0.0,0.33036
Minimax Approval Voting (MAV),0.2898366666666667,0.4424666666666667,0.31812,0.41430666666666666,0.3436133333333333,0.31233333333333335,0.30417333333333335,0.19865333333333332,0.26348,0.57312,0.16841333333333333,0.33036,0.0
