,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.4918485714285714,0.09410171428571427,0.3076931428571429,0.21994228571428573,0.11937142857142859,0.15359714285714285,0.4089737142857143,0.2047542857142857,0.39302514285714285,0.2517005714285714,0.19791314285714284,0.32841599999999993
Random Choice,0.4918485714285714,0.0,0.4918057142857143,0.49142857142857144,0.4928228571428571,0.4916114285714286,0.4911542857142857,0.48736,0.48995428571428573,0.49117714285714287,0.4893142857142857,0.49090285714285714,0.48858285714285715
Borda ranking,0.09410171428571427,0.4918057142857143,0.0,0.2910857142857143,0.21270857142857144,0.10338285714285714,0.11777142857142857,0.4103085714285714,0.1756457142857143,0.36008,0.2438057142857143,0.16504,0.3660114285714286
Plurality ranking,0.3076931428571429,0.49142857142857144,0.2910857142857143,0.0,0.24428571428571427,0.29298285714285716,0.31270857142857145,0.48137142857142856,0.34053714285714287,0.4148,0.35810285714285717,0.3271657142857143,0.43906285714285714
STV,0.21994228571428573,0.4928228571428571,0.21270857142857144,0.24428571428571427,0.0,0.2032342857142857,0.2317142857142857,0.43974857142857143,0.26946285714285717,0.4136914285714286,0.2890057142857143,0.25742857142857145,0.3846514285714286
Approval Voting (AV),0.11937142857142859,0.4916114285714286,0.10338285714285714,0.29298285714285716,0.2032342857142857,0.0,0.08056,0.40881142857142855,0.15379428571428572,0.3679314285714286,0.24264,0.14630857142857143,0.36438857142857145
Proportional Approval Voting (PAV),0.15359714285714285,0.4911542857142857,0.11777142857142857,0.31270857142857145,0.2317142857142857,0.08056,0.0,0.39626285714285714,0.09186285714285715,0.34161142857142857,0.22373714285714286,0.11254857142857143,0.3603657142857143
Approval Chamberlin-Courant (CC),0.4089737142857143,0.48736,0.4103085714285714,0.48137142857142856,0.43974857142857143,0.40881142857142855,0.39626285714285714,0.0,0.3729485714285714,0.5736228571428571,0.2700571428571429,0.42041142857142855,0.12410285714285714
Lexicographic Chamberlin-Courant (lex-CC),0.2047542857142857,0.48995428571428573,0.1756457142857143,0.34053714285714287,0.26946285714285717,0.15379428571428572,0.09186285714285715,0.3729485714285714,0.0,0.3303885714285714,0.20705142857142858,0.13446857142857144,0.3537485714285714
Sequential Approval Chamberlin-Courant (seq-CC),0.39302514285714285,0.49117714285714287,0.36008,0.4148,0.4136914285714286,0.3679314285714286,0.34161142857142857,0.5736228571428571,0.3303885714285714,0.0,0.4367542857142857,0.33184,0.5527314285714285
Monroe's Approval Rule (Monroe),0.2517005714285714,0.4893142857142857,0.2438057142857143,0.35810285714285717,0.2890057142857143,0.24264,0.22373714285714286,0.2700571428571429,0.20705142857142858,0.4367542857142857,0.0,0.2543657142857143,0.2618057142857143
Greedy Monroe,0.19791314285714284,0.49090285714285714,0.16504,0.3271657142857143,0.25742857142857145,0.14630857142857143,0.11254857142857143,0.42041142857142855,0.13446857142857144,0.33184,0.2543657142857143,0.0,0.3845142857142857
Minimax Approval Voting (MAV),0.32841599999999993,0.48858285714285715,0.3660114285714286,0.43906285714285714,0.3846514285714286,0.36438857142857145,0.3603657142857143,0.12410285714285714,0.3537485714285714,0.5527314285714285,0.2618057142857143,0.3845142857142857,0.0
