,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.48009919999999995,0.08017839999999998,0.2971392,0.17761920000000003,0.0878936,0.1158608,0.450396,0.2108128,0.42852080000000004,0.3024856,0.183672,0.3108928
Random Choice,0.48009919999999995,0.0,0.480976,0.481232,0.479824,0.481312,0.481792,0.47784,0.48232,0.480688,0.478416,0.481744,0.48128
Borda ranking,0.08017839999999998,0.480976,0.0,0.274688,0.154368,0.092176,0.089984,0.484928,0.183328,0.399424,0.336944,0.160528,0.32704
Plurality ranking,0.2971392,0.481232,0.274688,0.0,0.171808,0.309664,0.315776,0.533248,0.350416,0.397184,0.415744,0.332928,0.431392
STV,0.17761920000000003,0.479824,0.154368,0.171808,0.0,0.19432,0.198464,0.481744,0.255728,0.424256,0.342064,0.23872,0.356512
Approval Voting (AV),0.0878936,0.481312,0.092176,0.309664,0.19432,0.0,0.061072,0.474256,0.182992,0.407712,0.321232,0.158912,0.3304
Proportional Approval Voting (PAV),0.1158608,0.481792,0.089984,0.315776,0.198464,0.061072,0.0,0.477136,0.131504,0.402064,0.329632,0.136624,0.307936
Approval Chamberlin-Courant (CC),0.450396,0.47784,0.484928,0.533248,0.481744,0.474256,0.477136,0.0,0.472816,0.776656,0.185888,0.504128,0.263824
Lexicographic Chamberlin-Courant (lex-CC),0.2108128,0.48232,0.183328,0.350416,0.255728,0.182992,0.131504,0.472816,0.0,0.401824,0.349888,0.178224,0.234784
Sequential Approval Chamberlin-Courant (seq-CC),0.42852080000000004,0.480688,0.399424,0.397184,0.424256,0.407712,0.402064,0.776656,0.401824,0.0,0.640336,0.378416,0.577376
Monroe's Approval Rule (Monroe),0.3024856,0.478416,0.336944,0.415744,0.342064,0.321232,0.329632,0.185888,0.349888,0.640336,0.0,0.367792,0.224624
Greedy Monroe,0.183672,0.481744,0.160528,0.332928,0.23872,0.158912,0.136624,0.504128,0.178224,0.378416,0.367792,0.0,0.329968
Minimax Approval Voting (MAV),0.3108928,0.48128,0.32704,0.431392,0.356512,0.3304,0.307936,0.263824,0.234784,0.577376,0.224624,0.329968,0.0
