,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.4075428571428573,0.03610285714285714,0.10071999999999999,0.09044571428571428,0.02158857142857143,0.09115428571428573,0.28570285714285715,0.28570285714285715,0.2752914285714286,0.268262857142857,0.14173714285714287,0.3973028571428571
Random Choice,0.4075428571428573,0.0,0.4079885714285714,0.40770285714285714,0.40736,0.40757714285714286,0.4075885714285714,0.40821714285714283,0.40821714285714283,0.40796571428571426,0.4079885714285714,0.4076,0.40790857142857145
Borda ranking,0.03610285714285714,0.4079885714285714,0.0,0.08762285714285714,0.08496,0.03947428571428571,0.09158857142857142,0.28570285714285715,0.28570285714285715,0.27334857142857144,0.2682514285714286,0.13554285714285713,0.40597714285714287
Plurality ranking,0.10071999999999999,0.40770285714285714,0.08762285714285714,0.0,0.09118857142857142,0.09716571428571429,0.12434285714285714,0.2591771428571429,0.2591771428571429,0.2930514285714286,0.24330285714285715,0.16729142857142856,0.41069714285714287
STV,0.09044571428571428,0.40736,0.08496,0.09118857142857142,0.0,0.08810285714285715,0.13285714285714287,0.28633142857142857,0.28633142857142857,0.27488,0.2706857142857143,0.16282285714285713,0.4042742857142857
Approval Voting (AV),0.02158857142857143,0.40757714285714286,0.03947428571428571,0.09716571428571429,0.08810285714285715,0.0,0.08537142857142857,0.28521142857142856,0.28521142857142856,0.2731085714285714,0.26778285714285716,0.13606857142857143,0.40061714285714284
Proportional Approval Voting (PAV),0.09115428571428573,0.4075885714285714,0.09158857142857142,0.12434285714285714,0.13285714285714287,0.08537142857142857,0.0,0.21726857142857142,0.21726857142857142,0.31112,0.20017142857142858,0.15728,0.39721142857142855
Approval Chamberlin-Courant (CC),0.28570285714285715,0.40821714285714283,0.28570285714285715,0.2591771428571429,0.28633142857142857,0.28521142857142856,0.21726857142857142,0.0,0.0,0.48219428571428574,0.03184,0.31058285714285716,0.39112
Lexicographic Chamberlin-Courant (lex-CC),0.28570285714285715,0.40821714285714283,0.28570285714285715,0.2591771428571429,0.28633142857142857,0.28521142857142856,0.21726857142857142,0.0,0.0,0.48219428571428574,0.03184,0.31058285714285716,0.39112
Sequential Approval Chamberlin-Courant (seq-CC),0.2752914285714286,0.40796571428571426,0.27334857142857144,0.2930514285714286,0.27488,0.2731085714285714,0.31112,0.48219428571428574,0.48219428571428574,0.0,0.49032,0.1866742857142857,0.42261714285714286
Monroe's Approval Rule (Monroe),0.268262857142857,0.4079885714285714,0.2682514285714286,0.24330285714285715,0.2706857142857143,0.26778285714285716,0.20017142857142858,0.03184,0.03184,0.49032,0.0,0.30660571428571426,0.3913257142857143
Greedy Monroe,0.14173714285714287,0.4076,0.13554285714285713,0.16729142857142856,0.16282285714285713,0.13606857142857143,0.15728,0.31058285714285716,0.31058285714285716,0.1866742857142857,0.30660571428571426,0.0,0.4172914285714286
Minimax Approval Voting (MAV),0.3973028571428571,0.40790857142857145,0.40597714285714287,0.41069714285714287,0.4042742857142857,0.40061714285714284,0.39721142857142855,0.39112,0.39112,0.42261714285714286,0.3913257142857143,0.4172914285714286,0.0
