,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.278088,0.10310066666666667,0.20757533333333333,0.2570293333333334,0.1768173333333333,0.1768173333333333,0.2328726666666667,0.1768173333333333,0.28800333333333333,0.2328726666666667,0.23874733333333334,0.2328726666666667
Random Choice,0.278088,0.0,0.2771733333333333,0.2771733333333333,0.2773466666666667,0.27686666666666665,0.27686666666666665,0.27824,0.27686666666666665,0.2785066666666667,0.27824,0.27816,0.27824
Borda ranking,0.10310066666666667,0.2771733333333333,0.0,0.18374666666666667,0.25433333333333336,0.17106666666666667,0.17106666666666667,0.2796,0.17106666666666667,0.26742666666666665,0.2796,0.22773333333333334,0.2796
Plurality ranking,0.20757533333333333,0.2771733333333333,0.18374666666666667,0.0,0.26406666666666667,0.25566666666666665,0.25566666666666665,0.2887866666666667,0.25566666666666665,0.26152,0.2887866666666667,0.2629066666666667,0.2887866666666667
STV,0.2570293333333334,0.2773466666666667,0.25433333333333336,0.26406666666666667,0.0,0.25452,0.25452,0.2774,0.25452,0.27454666666666666,0.2774,0.2776133333333333,0.2774
Approval Voting (AV),0.1768173333333333,0.27686666666666665,0.17106666666666667,0.25566666666666665,0.25452,0.0,0.0,0.26364,0.0,0.28253333333333336,0.26364,0.20254666666666668,0.26364
Proportional Approval Voting (PAV),0.1768173333333333,0.27686666666666665,0.17106666666666667,0.25566666666666665,0.25452,0.0,0.0,0.26364,0.0,0.28253333333333336,0.26364,0.20254666666666668,0.26364
Approval Chamberlin-Courant (CC),0.2328726666666667,0.27824,0.2796,0.2887866666666667,0.2774,0.26364,0.26364,0.0,0.26364,0.3333333333333333,0.0,0.29573333333333335,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.1768173333333333,0.27686666666666665,0.17106666666666667,0.25566666666666665,0.25452,0.0,0.0,0.26364,0.0,0.28253333333333336,0.26364,0.20254666666666668,0.26364
Sequential Approval Chamberlin-Courant (seq-CC),0.28800333333333333,0.2785066666666667,0.26742666666666665,0.26152,0.27454666666666666,0.28253333333333336,0.28253333333333336,0.3333333333333333,0.28253333333333336,0.0,0.3333333333333333,0.23950666666666667,0.3333333333333333
Monroe's Approval Rule (Monroe),0.2328726666666667,0.27824,0.2796,0.2887866666666667,0.2774,0.26364,0.26364,0.0,0.26364,0.3333333333333333,0.0,0.29573333333333335,0.0
Greedy Monroe,0.23874733333333334,0.27816,0.22773333333333334,0.2629066666666667,0.2776133333333333,0.20254666666666668,0.20254666666666668,0.29573333333333335,0.20254666666666668,0.23950666666666667,0.29573333333333335,0.0,0.29573333333333335
Minimax Approval Voting (MAV),0.2328726666666667,0.27824,0.2796,0.2887866666666667,0.2774,0.26364,0.26364,0.0,0.26364,0.3333333333333333,0.0,0.29573333333333335,0.0
