,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.2442542857142857,0.052445714285714304,0.17616914285714286,0.10366000000000002,0.17632628571428569,0.17632628571428569,0.17632628571428569,0.17632628571428569,0.17616914285714286,0.17632628571428569,0.17616914285714286,0.23974685714285715
Random Choice,0.2442542857142857,0.0,0.24398857142857142,0.24525714285714287,0.24477714285714286,0.24513142857142858,0.24513142857142858,0.24513142857142858,0.24513142857142858,0.24525714285714287,0.24513142857142858,0.24525714285714287,0.24552
Borda ranking,0.052445714285714304,0.24398857142857142,0.0,0.20057142857142857,0.13088,0.20104,0.20104,0.20104,0.20104,0.20057142857142857,0.20104,0.20057142857142857,0.24612571428571428
Plurality ranking,0.17616914285714286,0.24525714285714287,0.20057142857142857,0.0,0.13418285714285713,0.02897142857142857,0.02897142857142857,0.02897142857142857,0.02897142857142857,0.0,0.02897142857142857,0.0,0.24912
STV,0.10366000000000002,0.24477714285714286,0.13088,0.13418285714285713,0.0,0.13366857142857144,0.13366857142857144,0.13366857142857144,0.13366857142857144,0.13418285714285713,0.13366857142857144,0.13418285714285713,0.24065142857142857
Approval Voting (AV),0.17632628571428569,0.24513142857142858,0.20104,0.02897142857142857,0.13366857142857144,0.0,0.0,0.0,0.0,0.02897142857142857,0.0,0.02897142857142857,0.2405942857142857
Proportional Approval Voting (PAV),0.17632628571428569,0.24513142857142858,0.20104,0.02897142857142857,0.13366857142857144,0.0,0.0,0.0,0.0,0.02897142857142857,0.0,0.02897142857142857,0.2405942857142857
Approval Chamberlin-Courant (CC),0.17632628571428569,0.24513142857142858,0.20104,0.02897142857142857,0.13366857142857144,0.0,0.0,0.0,0.0,0.02897142857142857,0.0,0.02897142857142857,0.2405942857142857
Lexicographic Chamberlin-Courant (lex-CC),0.17632628571428569,0.24513142857142858,0.20104,0.02897142857142857,0.13366857142857144,0.0,0.0,0.0,0.0,0.02897142857142857,0.0,0.02897142857142857,0.2405942857142857
Sequential Approval Chamberlin-Courant (seq-CC),0.17616914285714286,0.24525714285714287,0.20057142857142857,0.0,0.13418285714285713,0.02897142857142857,0.02897142857142857,0.02897142857142857,0.02897142857142857,0.0,0.02897142857142857,0.0,0.24912
Monroe's Approval Rule (Monroe),0.17632628571428569,0.24513142857142858,0.20104,0.02897142857142857,0.13366857142857144,0.0,0.0,0.0,0.0,0.02897142857142857,0.0,0.02897142857142857,0.2405942857142857
Greedy Monroe,0.17616914285714286,0.24525714285714287,0.20057142857142857,0.0,0.13418285714285713,0.02897142857142857,0.02897142857142857,0.02897142857142857,0.02897142857142857,0.0,0.02897142857142857,0.0,0.24912
Minimax Approval Voting (MAV),0.23974685714285715,0.24552,0.24612571428571428,0.24912,0.24065142857142857,0.2405942857142857,0.2405942857142857,0.2405942857142857,0.2405942857142857,0.24912,0.2405942857142857,0.24912,0.0
