,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.47811359999999997,0.0828592,0.3148416,0.2522936,0.08472400000000001,0.1302432,0.4623816,0.28091039999999995,0.4203848,0.36711360000000004,0.2110256,0.33443839999999997
Random Choice,0.47811359999999997,0.0,0.478336,0.48064,0.478912,0.478288,0.477952,0.479232,0.480704,0.479456,0.477632,0.479664,0.48016
Borda ranking,0.0828592,0.478336,0.0,0.29528,0.253872,0.103664,0.106368,0.47984,0.253792,0.399904,0.38728,0.18832,0.323984
Plurality ranking,0.3148416,0.48064,0.29528,0.0,0.314976,0.329616,0.334624,0.493536,0.390208,0.442384,0.427664,0.362496,0.422656
STV,0.2522936,0.478912,0.253872,0.314976,0.0,0.253392,0.272128,0.479104,0.355888,0.420816,0.394816,0.31592,0.38968
Approval Voting (AV),0.08472400000000001,0.478288,0.103664,0.329616,0.253392,0.0,0.092816,0.46936,0.272608,0.411632,0.370448,0.195824,0.338864
Proportional Approval Voting (PAV),0.1302432,0.477952,0.106368,0.334624,0.272128,0.092816,0.0,0.472512,0.196528,0.404608,0.382048,0.1568,0.29248
Approval Chamberlin-Courant (CC),0.4623816,0.479232,0.47984,0.493536,0.479104,0.46936,0.472512,0.0,0.465952,0.785856,0.135232,0.502048,0.316336
Lexicographic Chamberlin-Courant (lex-CC),0.28091039999999995,0.480704,0.253792,0.390208,0.355888,0.272608,0.196528,0.465952,0.0,0.405744,0.40824,0.215648,0.160736
Sequential Approval Chamberlin-Courant (seq-CC),0.4203848,0.479456,0.399904,0.442384,0.420816,0.411632,0.404608,0.785856,0.405744,0.0,0.689904,0.37472,0.526448
Monroe's Approval Rule (Monroe),0.36711360000000004,0.477632,0.38728,0.427664,0.394816,0.370448,0.382048,0.135232,0.40824,0.689904,0.0,0.42312,0.302112
Greedy Monroe,0.2110256,0.479664,0.18832,0.362496,0.31592,0.195824,0.1568,0.502048,0.215648,0.37472,0.42312,0.0,0.309552
Minimax Approval Voting (MAV),0.33443839999999997,0.48016,0.323984,0.422656,0.38968,0.338864,0.29248,0.316336,0.160736,0.526448,0.302112,0.309552,0.0
