,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.48119599999999996,0.08514000000000002,0.2991632,0.21899679999999996,0.12405439999999998,0.19765280000000002,0.3227976,0.31093040000000005,0.3062224,0.2549216,0.25200079999999997,0.418052
Random Choice,0.48119599999999996,0.0,0.48088,0.48016,0.48128,0.478112,0.4812,0.480304,0.479792,0.479696,0.479104,0.479936,0.481936
Borda ranking,0.08514000000000002,0.48088,0.0,0.308848,0.235952,0.145424,0.168096,0.292048,0.276704,0.270672,0.225136,0.216608,0.42296
Plurality ranking,0.2991632,0.48016,0.308848,0.0,0.218,0.277168,0.3344,0.422656,0.414768,0.415216,0.356688,0.369776,0.47424
STV,0.21899679999999996,0.48128,0.235952,0.218,0.0,0.19048,0.26808,0.372096,0.364128,0.36424,0.30904,0.315184,0.446752
Approval Voting (AV),0.12405439999999998,0.478112,0.145424,0.277168,0.19048,0.0,0.158352,0.29624,0.283648,0.284544,0.218352,0.224432,0.417984
Proportional Approval Voting (PAV),0.19765280000000002,0.4812,0.168096,0.3344,0.26808,0.158352,0.0,0.16144,0.14256,0.179104,0.110896,0.11632,0.383888
Approval Chamberlin-Courant (CC),0.3227976,0.480304,0.292048,0.422656,0.372096,0.29624,0.16144,0.0,0.025808,0.135536,0.158304,0.155456,0.34368
Lexicographic Chamberlin-Courant (lex-CC),0.31093040000000005,0.479792,0.276704,0.414768,0.364128,0.283648,0.14256,0.025808,0.0,0.113136,0.15,0.137488,0.358608
Sequential Approval Chamberlin-Courant (seq-CC),0.3062224,0.479696,0.270672,0.415216,0.36424,0.284544,0.179104,0.135536,0.113136,0.0,0.240784,0.082816,0.392528
Monroe's Approval Rule (Monroe),0.2549216,0.479104,0.225136,0.356688,0.30904,0.218352,0.110896,0.158304,0.15,0.240784,0.0,0.177952,0.38032
Greedy Monroe,0.25200079999999997,0.479936,0.216608,0.369776,0.315184,0.224432,0.11632,0.155456,0.137488,0.082816,0.177952,0.0,0.398016
Minimax Approval Voting (MAV),0.418052,0.481936,0.42296,0.47424,0.446752,0.417984,0.383888,0.34368,0.358608,0.392528,0.38032,0.398016,0.0
