,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.47788080000000005,0.1853184,0.3233664,0.3637448000000001,0.23631520000000003,0.24999360000000007,0.3520192,0.2915272,0.46556719999999996,0.35198719999999994,0.35197199999999995,0.3520192
Random Choice,0.47788080000000005,0.0,0.478496,0.479104,0.48064,0.47872,0.478224,0.478944,0.4776,0.47928,0.478912,0.479584,0.478944
Borda ranking,0.1853184,0.478496,0.0,0.261696,0.333696,0.178464,0.18552,0.487376,0.236128,0.37088,0.48736,0.296736,0.487376
Plurality ranking,0.3233664,0.479104,0.261696,0.0,0.31872,0.368736,0.368496,0.511248,0.381552,0.412464,0.511232,0.397568,0.511248
STV,0.3637448000000001,0.48064,0.333696,0.31872,0.0,0.376016,0.378544,0.47344,0.391408,0.442192,0.473408,0.425856,0.47344
Approval Voting (AV),0.23631520000000003,0.47872,0.178464,0.368736,0.376016,0.0,0.068368,0.456304,0.170672,0.379792,0.456272,0.268752,0.456304
Proportional Approval Voting (PAV),0.24999360000000007,0.478224,0.18552,0.368496,0.378544,0.068368,0.0,0.471264,0.109536,0.356096,0.471232,0.262368,0.471264
Approval Chamberlin-Courant (CC),0.3520192,0.478944,0.487376,0.511248,0.47344,0.456304,0.471264,0.0,0.475872,0.708672,3.2e-05,0.521424,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.2915272,0.4776,0.236128,0.381552,0.391408,0.170672,0.109536,0.475872,0.0,0.344368,0.47584,0.278272,0.475872
Sequential Approval Chamberlin-Courant (seq-CC),0.46556719999999996,0.47928,0.37088,0.412464,0.442192,0.379792,0.356096,0.708672,0.344368,0.0,0.708672,0.339312,0.708672
Monroe's Approval Rule (Monroe),0.35198719999999994,0.478912,0.48736,0.511232,0.473408,0.456272,0.471232,3.2e-05,0.47584,0.708672,0.0,0.521392,3.2e-05
Greedy Monroe,0.35197199999999995,0.479584,0.296736,0.397568,0.425856,0.268752,0.262368,0.521424,0.278272,0.339312,0.521392,0.0,0.521424
Minimax Approval Voting (MAV),0.3520192,0.478944,0.487376,0.511248,0.47344,0.456304,0.471264,0.0,0.475872,0.708672,3.2e-05,0.521424,0.0
