,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.44436733333333334,0.08049199999999998,0.29574133333333336,0.21971866666666667,0.15027333333333334,0.19836866666666664,0.28397533333333336,0.275772,0.2736666666666666,0.253,0.2520506666666667,0.4248513333333333
Random Choice,0.44436733333333334,0.0,0.44424,0.44478666666666666,0.44434666666666667,0.4451866666666667,0.4437333333333333,0.4428666666666667,0.4427466666666667,0.44393333333333335,0.44250666666666666,0.4440266666666667,0.4445733333333333
Borda ranking,0.08049199999999998,0.44424,0.0,0.3135866666666667,0.23544,0.17136,0.18482666666666667,0.26265333333333335,0.2525866666666667,0.24972,0.23317333333333334,0.22896,0.44466666666666665
Plurality ranking,0.29574133333333336,0.44478666666666666,0.3135866666666667,0.0,0.20392,0.25732,0.30736,0.36752,0.36285333333333336,0.36374666666666666,0.33609333333333336,0.3443866666666667,0.45866666666666667
STV,0.21971866666666667,0.44434666666666667,0.23544,0.20392,0.0,0.18897333333333333,0.24984,0.32296,0.318,0.31852,0.29388,0.29732,0.4384133333333333
Approval Voting (AV),0.15027333333333334,0.4451866666666667,0.17136,0.25732,0.18897333333333333,0.0,0.14356,0.24357333333333334,0.23581333333333335,0.23650666666666667,0.21074666666666667,0.21238666666666667,0.4331466666666667
Proportional Approval Voting (PAV),0.19836866666666664,0.4437333333333333,0.18482666666666667,0.30736,0.24984,0.14356,0.0,0.121,0.10725333333333334,0.14072,0.09214666666666667,0.1144,0.43328
Approval Chamberlin-Courant (CC),0.28397533333333336,0.4428666666666667,0.26265333333333335,0.36752,0.32296,0.24357333333333334,0.121,0.0,0.019013333333333333,0.10481333333333333,0.08129333333333333,0.11488,0.4234133333333333
Lexicographic Chamberlin-Courant (lex-CC),0.275772,0.4427466666666667,0.2525866666666667,0.36285333333333336,0.318,0.23581333333333335,0.10725333333333334,0.019013333333333333,0.0,0.08908,0.08306666666666666,0.10061333333333333,0.43328
Sequential Approval Chamberlin-Courant (seq-CC),0.2736666666666666,0.44393333333333335,0.24972,0.36374666666666666,0.31852,0.23650666666666667,0.14072,0.10481333333333333,0.08908,0.0,0.16214666666666666,0.0346,0.45328
Monroe's Approval Rule (Monroe),0.253,0.44250666666666666,0.23317333333333334,0.33609333333333336,0.29388,0.21074666666666667,0.09214666666666667,0.08129333333333333,0.08306666666666666,0.16214666666666666,0.0,0.13670666666666667,0.4236666666666667
Greedy Monroe,0.2520506666666667,0.4440266666666667,0.22896,0.3443866666666667,0.29732,0.21238666666666667,0.1144,0.11488,0.10061333333333333,0.0346,0.13670666666666667,0.0,0.45348
Minimax Approval Voting (MAV),0.4248513333333333,0.4445733333333333,0.44466666666666665,0.45866666666666667,0.4384133333333333,0.4331466666666667,0.43328,0.4234133333333333,0.43328,0.45328,0.4236666666666667,0.45348,0.0
