,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.2791066666666665,0.060879999999999976,0.14657333333333333,0.14822666666666667,0.0,0.0,0.2709466666666666,0.0,0.28402666666666676,0.2709466666666666,0.12286666666666667,0.2709466666666666
Random Choice,0.2791066666666665,0.0,0.27913333333333334,0.27846666666666664,0.27841333333333335,0.27910666666666667,0.27910666666666667,0.27756,0.27910666666666667,0.27874666666666664,0.27756,0.2783733333333333,0.27756
Borda ranking,0.060879999999999976,0.27913333333333334,0.0,0.10688,0.15001333333333333,0.06088,0.06088,0.27872,0.06088,0.27702666666666664,0.27872,0.12478666666666667,0.27872
Plurality ranking,0.14657333333333333,0.27846666666666664,0.10688,0.0,0.16416,0.14657333333333333,0.14657333333333333,0.29196,0.14657333333333333,0.2643333333333333,0.29196,0.14469333333333334,0.29196
STV,0.14822666666666667,0.27841333333333335,0.15001333333333333,0.16416,0.0,0.14822666666666667,0.14822666666666667,0.2776133333333333,0.14822666666666667,0.27574666666666664,0.2776133333333333,0.16541333333333333,0.2776133333333333
Approval Voting (AV),0.0,0.27910666666666667,0.06088,0.14657333333333333,0.14822666666666667,0.0,0.0,0.27094666666666667,0.0,0.28402666666666665,0.27094666666666667,0.12286666666666667,0.27094666666666667
Proportional Approval Voting (PAV),0.0,0.27910666666666667,0.06088,0.14657333333333333,0.14822666666666667,0.0,0.0,0.27094666666666667,0.0,0.28402666666666665,0.27094666666666667,0.12286666666666667,0.27094666666666667
Approval Chamberlin-Courant (CC),0.2709466666666666,0.27756,0.27872,0.29196,0.2776133333333333,0.27094666666666667,0.27094666666666667,0.0,0.27094666666666667,0.3333333333333333,0.0,0.29170666666666667,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.0,0.27910666666666667,0.06088,0.14657333333333333,0.14822666666666667,0.0,0.0,0.27094666666666667,0.0,0.28402666666666665,0.27094666666666667,0.12286666666666667,0.27094666666666667
Sequential Approval Chamberlin-Courant (seq-CC),0.28402666666666676,0.27874666666666664,0.27702666666666664,0.2643333333333333,0.27574666666666664,0.28402666666666665,0.28402666666666665,0.3333333333333333,0.28402666666666665,0.0,0.3333333333333333,0.26312,0.3333333333333333
Monroe's Approval Rule (Monroe),0.2709466666666666,0.27756,0.27872,0.29196,0.2776133333333333,0.27094666666666667,0.27094666666666667,0.0,0.27094666666666667,0.3333333333333333,0.0,0.29170666666666667,0.0
Greedy Monroe,0.12286666666666667,0.2783733333333333,0.12478666666666667,0.14469333333333334,0.16541333333333333,0.12286666666666667,0.12286666666666667,0.29170666666666667,0.12286666666666667,0.26312,0.29170666666666667,0.0,0.29170666666666667
Minimax Approval Voting (MAV),0.2709466666666666,0.27756,0.27872,0.29196,0.2776133333333333,0.27094666666666667,0.27094666666666667,0.0,0.27094666666666667,0.3333333333333333,0.0,0.29170666666666667,0.0
