,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.244892,0.07802514285714285,0.07063828571428572,0.051571428571428574,0.06917142857142856,0.06917142857142856,0.06917142857142856,0.06917142857142856,0.07063828571428572,0.06917142857142856,0.07063828571428572,0.20592000000000002
Random Choice,0.244892,0.0,0.24425142857142856,0.24393142857142858,0.24408,0.24411428571428573,0.24411428571428573,0.24411428571428573,0.24411428571428573,0.24393142857142858,0.24411428571428573,0.24393142857142858,0.24474285714285715
Borda ranking,0.07802514285714285,0.24425142857142856,0.0,0.09900571428571428,0.08819428571428571,0.09901714285714286,0.09901714285714286,0.09901714285714286,0.09901714285714286,0.09900571428571428,0.09901714285714286,0.09900571428571428,0.23460571428571428
Plurality ranking,0.07063828571428572,0.24393142857142858,0.09900571428571428,0.0,0.0512,0.010548571428571428,0.010548571428571428,0.010548571428571428,0.010548571428571428,0.0,0.010548571428571428,0.0,0.23542857142857143
STV,0.051571428571428574,0.24408,0.08819428571428571,0.0512,0.0,0.05002285714285714,0.05002285714285714,0.05002285714285714,0.05002285714285714,0.0512,0.05002285714285714,0.0512,0.23102857142857142
Approval Voting (AV),0.06917142857142856,0.24411428571428573,0.09901714285714286,0.010548571428571428,0.05002285714285714,0.0,0.0,0.0,0.0,0.010548571428571428,0.0,0.010548571428571428,0.23221714285714284
Proportional Approval Voting (PAV),0.06917142857142856,0.24411428571428573,0.09901714285714286,0.010548571428571428,0.05002285714285714,0.0,0.0,0.0,0.0,0.010548571428571428,0.0,0.010548571428571428,0.23221714285714284
Approval Chamberlin-Courant (CC),0.06917142857142856,0.24411428571428573,0.09901714285714286,0.010548571428571428,0.05002285714285714,0.0,0.0,0.0,0.0,0.010548571428571428,0.0,0.010548571428571428,0.23221714285714284
Lexicographic Chamberlin-Courant (lex-CC),0.06917142857142856,0.24411428571428573,0.09901714285714286,0.010548571428571428,0.05002285714285714,0.0,0.0,0.0,0.0,0.010548571428571428,0.0,0.010548571428571428,0.23221714285714284
Sequential Approval Chamberlin-Courant (seq-CC),0.07063828571428572,0.24393142857142858,0.09900571428571428,0.0,0.0512,0.010548571428571428,0.010548571428571428,0.010548571428571428,0.010548571428571428,0.0,0.010548571428571428,0.0,0.23542857142857143
Monroe's Approval Rule (Monroe),0.06917142857142856,0.24411428571428573,0.09901714285714286,0.010548571428571428,0.05002285714285714,0.0,0.0,0.0,0.0,0.010548571428571428,0.0,0.010548571428571428,0.23221714285714284
Greedy Monroe,0.07063828571428572,0.24393142857142858,0.09900571428571428,0.0,0.0512,0.010548571428571428,0.010548571428571428,0.010548571428571428,0.010548571428571428,0.0,0.010548571428571428,0.0,0.23542857142857143
Minimax Approval Voting (MAV),0.20592000000000002,0.24474285714285715,0.23460571428571428,0.23542857142857143,0.23102857142857142,0.23221714285714284,0.23221714285714284,0.23221714285714284,0.23221714285714284,0.23542857142857143,0.23221714285714284,0.23542857142857143,0.0
