,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.24382857142857148,0.005222857142857145,0.0916457142857143,0.11022857142857141,0.0921714285714286,0.0921714285714286,0.0921714285714286,0.0921714285714286,0.0916457142857143,0.0921714285714286,0.0916457142857143,0.24492571428571422
Random Choice,0.24382857142857148,0.0,0.24361142857142856,0.24454857142857142,0.24394285714285716,0.24398857142857142,0.24398857142857142,0.24398857142857142,0.24398857142857142,0.24454857142857142,0.24398857142857142,0.24454857142857142,0.24429714285714285
Borda ranking,0.005222857142857145,0.24361142857142856,0.0,0.09421714285714286,0.11376,0.09489142857142857,0.09489142857142857,0.09489142857142857,0.09489142857142857,0.09421714285714286,0.09489142857142857,0.09421714285714286,0.2458057142857143
Plurality ranking,0.0916457142857143,0.24454857142857142,0.09421714285714286,0.0,0.07966857142857142,0.024171428571428573,0.024171428571428573,0.024171428571428573,0.024171428571428573,0.0,0.024171428571428573,0.0,0.2492342857142857
STV,0.11022857142857141,0.24394285714285716,0.11376,0.07966857142857142,0.0,0.07763428571428571,0.07763428571428571,0.07763428571428571,0.07763428571428571,0.07966857142857142,0.07763428571428571,0.07966857142857142,0.24137142857142857
Approval Voting (AV),0.0921714285714286,0.24398857142857142,0.09489142857142857,0.024171428571428573,0.07763428571428571,0.0,0.0,0.0,0.0,0.024171428571428573,0.0,0.024171428571428573,0.24190857142857142
Proportional Approval Voting (PAV),0.0921714285714286,0.24398857142857142,0.09489142857142857,0.024171428571428573,0.07763428571428571,0.0,0.0,0.0,0.0,0.024171428571428573,0.0,0.024171428571428573,0.24190857142857142
Approval Chamberlin-Courant (CC),0.0921714285714286,0.24398857142857142,0.09489142857142857,0.024171428571428573,0.07763428571428571,0.0,0.0,0.0,0.0,0.024171428571428573,0.0,0.024171428571428573,0.24190857142857142
Lexicographic Chamberlin-Courant (lex-CC),0.0921714285714286,0.24398857142857142,0.09489142857142857,0.024171428571428573,0.07763428571428571,0.0,0.0,0.0,0.0,0.024171428571428573,0.0,0.024171428571428573,0.24190857142857142
Sequential Approval Chamberlin-Courant (seq-CC),0.0916457142857143,0.24454857142857142,0.09421714285714286,0.0,0.07966857142857142,0.024171428571428573,0.024171428571428573,0.024171428571428573,0.024171428571428573,0.0,0.024171428571428573,0.0,0.2492342857142857
Monroe's Approval Rule (Monroe),0.0921714285714286,0.24398857142857142,0.09489142857142857,0.024171428571428573,0.07763428571428571,0.0,0.0,0.0,0.0,0.024171428571428573,0.0,0.024171428571428573,0.24190857142857142
Greedy Monroe,0.0916457142857143,0.24454857142857142,0.09421714285714286,0.0,0.07966857142857142,0.024171428571428573,0.024171428571428573,0.024171428571428573,0.024171428571428573,0.0,0.024171428571428573,0.0,0.2492342857142857
Minimax Approval Voting (MAV),0.24492571428571422,0.24429714285714285,0.2458057142857143,0.2492342857142857,0.24137142857142857,0.24190857142857142,0.24190857142857142,0.24190857142857142,0.24190857142857142,0.2492342857142857,0.24190857142857142,0.2492342857142857,0.0
