,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.4076434285714286,0.042011999999999994,0.08341257142857143,0.06868342857142856,0.05578171428571428,0.06044171428571428,0.13073142857142858,0.08595657142857142,0.12901885714285713,0.0750062857142857,0.07895771428571427,0.30690685714285715
Random Choice,0.4076434285714286,0.0,0.4082514285714286,0.40819428571428573,0.40737142857142855,0.40796571428571426,0.4085714285714286,0.4078171428571429,0.4087657142857143,0.40813714285714287,0.4081714285714286,0.4084685714285714,0.40689142857142857
Borda ranking,0.042011999999999994,0.4082514285714286,0.0,0.07214857142857142,0.061977142857142856,0.0448,0.04829714285714286,0.12133714285714285,0.07404571428571428,0.11490285714285714,0.06581714285714285,0.06505142857142857,0.33368
Plurality ranking,0.08341257142857143,0.40819428571428573,0.07214857142857142,0.0,0.07254857142857143,0.07326857142857143,0.07523428571428571,0.13716571428571428,0.09388571428571428,0.12645714285714285,0.08699428571428572,0.08544,0.34221714285714283
STV,0.06868342857142856,0.40737142857142855,0.061977142857142856,0.07254857142857143,0.0,0.06242285714285714,0.06569142857142857,0.1339657142857143,0.08913142857142857,0.12987428571428572,0.07898285714285715,0.08024,0.33122285714285715
Approval Voting (AV),0.05578171428571428,0.40796571428571426,0.0448,0.07326857142857143,0.06242285714285714,0.0,0.021657142857142857,0.10603428571428572,0.05510857142857143,0.10144,0.04981714285714286,0.050902857142857146,0.32829714285714284
Proportional Approval Voting (PAV),0.06044171428571428,0.4085714285714286,0.04829714285714286,0.07523428571428571,0.06569142857142857,0.021657142857142857,0.0,0.08664,0.03438857142857143,0.08449142857142856,0.03088,0.03533714285714286,0.33050285714285715
Approval Chamberlin-Courant (CC),0.13073142857142858,0.4078171428571429,0.12133714285714285,0.13716571428571428,0.1339657142857143,0.10603428571428572,0.08664,0.0,0.05409142857142857,0.09809142857142857,0.05678857142857143,0.08754285714285714,0.28914285714285715
Lexicographic Chamberlin-Courant (lex-CC),0.08595657142857142,0.4087657142857143,0.07404571428571428,0.09388571428571428,0.08913142857142857,0.05510857142857143,0.03438857142857143,0.05409142857142857,0.0,0.057485714285714286,0.027062857142857142,0.03745142857142857,0.32784
Sequential Approval Chamberlin-Courant (seq-CC),0.12901885714285713,0.40813714285714287,0.11490285714285714,0.12645714285714285,0.12987428571428572,0.10144,0.08449142857142856,0.09809142857142857,0.057485714285714286,0.0,0.08198857142857142,0.05945142857142857,0.35821714285714285
Monroe's Approval Rule (Monroe),0.0750062857142857,0.4081714285714286,0.06581714285714285,0.08699428571428572,0.07898285714285715,0.04981714285714286,0.03088,0.05678857142857143,0.027062857142857142,0.08198857142857142,0.0,0.03602285714285714,0.3259885714285714
Greedy Monroe,0.07895771428571427,0.4084685714285714,0.06505142857142857,0.08544,0.08024,0.050902857142857146,0.03533714285714286,0.08754285714285714,0.03745142857142857,0.05945142857142857,0.03602285714285714,0.0,0.33914285714285713
Minimax Approval Voting (MAV),0.30690685714285715,0.40689142857142857,0.33368,0.34221714285714283,0.33122285714285715,0.32829714285714284,0.33050285714285715,0.28914285714285715,0.32784,0.35821714285714285,0.3259885714285714,0.33914285714285713,0.0
