,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.445256,0.04123733333333335,0.08432066666666665,0.07056533333333333,0.05323,0.0596,0.15002066666666664,0.09210000000000002,0.145944,0.07722466666666665,0.08095200000000001,0.33033799999999996
Random Choice,0.445256,0.0,0.44610666666666665,0.4456,0.4451333333333333,0.44552,0.44568,0.44554666666666665,0.44609333333333334,0.44581333333333334,0.4454533333333333,0.44568,0.4432933333333333
Borda ranking,0.04123733333333335,0.44610666666666665,0.0,0.07150666666666666,0.06392,0.04144,0.04618666666666667,0.13922666666666667,0.07885333333333333,0.13044,0.06645333333333334,0.06610666666666666,0.357
Plurality ranking,0.08432066666666665,0.4456,0.07150666666666666,0.0,0.07425333333333334,0.07821333333333333,0.08048,0.15988,0.10413333333333333,0.14497333333333334,0.09332,0.09176,0.36589333333333335
STV,0.07056533333333333,0.4451333333333333,0.06392,0.07425333333333334,0.0,0.06524,0.07012,0.15746666666666667,0.09912,0.14992,0.08508,0.08590666666666667,0.35346666666666665
Approval Voting (AV),0.05323,0.44552,0.04144,0.07821333333333333,0.06524,0.0,0.022773333333333333,0.12701333333333334,0.06345333333333333,0.12037333333333333,0.05334666666666667,0.05502666666666667,0.35036
Proportional Approval Voting (PAV),0.0596,0.44568,0.04618666666666667,0.08048,0.07012,0.022773333333333333,0.0,0.10678666666666667,0.04173333333333333,0.10204,0.03374666666666667,0.038533333333333336,0.3525333333333333
Approval Chamberlin-Courant (CC),0.15002066666666664,0.44554666666666665,0.13922666666666667,0.15988,0.15746666666666667,0.12701333333333334,0.10678666666666667,0.0,0.06724,0.12022666666666666,0.07437333333333333,0.10574666666666667,0.29952
Lexicographic Chamberlin-Courant (lex-CC),0.09210000000000002,0.44609333333333334,0.07885333333333333,0.10413333333333333,0.09912,0.06345333333333333,0.04173333333333333,0.06724,0.0,0.06937333333333333,0.030906666666666666,0.04316,0.34874666666666665
Sequential Approval Chamberlin-Courant (seq-CC),0.145944,0.44581333333333334,0.13044,0.14497333333333334,0.14992,0.12037333333333333,0.10204,0.12022666666666666,0.06937333333333333,0.0,0.09698666666666667,0.07688,0.38828
Monroe's Approval Rule (Monroe),0.07722466666666665,0.4454533333333333,0.06645333333333334,0.09332,0.08508,0.05334666666666667,0.03374666666666667,0.07437333333333333,0.030906666666666666,0.09698666666666667,0.0,0.03856,0.34904
Greedy Monroe,0.08095200000000001,0.44568,0.06610666666666666,0.09176,0.08590666666666667,0.05502666666666667,0.038533333333333336,0.10574666666666667,0.04316,0.07688,0.03856,0.0,0.36284
Minimax Approval Voting (MAV),0.33033799999999996,0.4432933333333333,0.357,0.36589333333333335,0.35346666666666665,0.35036,0.3525333333333333,0.29952,0.34874666666666665,0.38828,0.34904,0.36284,0.0
