,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.40807314285714286,0.20839085714285716,0.31732799999999994,0.28920914285714294,0.25594000000000006,0.267248,0.2805388571428572,0.28123771428571437,0.29748399999999997,0.2805388571428572,0.29746114285714287,0.240648
Random Choice,0.40807314285714286,0.0,0.40816,0.40868571428571426,0.4084342857142857,0.40796571428571426,0.40809142857142855,0.40744,0.40786285714285714,0.40874285714285713,0.40744,0.4087314285714286,0.40717714285714285
Borda ranking,0.20839085714285716,0.40816,0.0,0.25116571428571427,0.2405257142857143,0.18827428571428573,0.19746285714285713,0.22358857142857144,0.21262857142857142,0.21832,0.22358857142857144,0.21827428571428573,0.41140571428571426
Plurality ranking,0.31732799999999994,0.40868571428571426,0.25116571428571427,0.0,0.21841142857142856,0.24938285714285716,0.25332571428571427,0.27187428571428573,0.2618971428571429,0.26128,0.27187428571428573,0.2612457142857143,0.4321714285714286
STV,0.28920914285714294,0.4084342857142857,0.2405257142857143,0.21841142857142856,0.0,0.23518857142857144,0.23838857142857142,0.25221714285714286,0.24693714285714286,0.2541257142857143,0.25221714285714286,0.25416,0.39552
Approval Voting (AV),0.25594000000000006,0.40796571428571426,0.18827428571428573,0.24938285714285716,0.23518857142857144,0.0,0.07666285714285714,0.14202285714285715,0.11626285714285714,0.14403428571428573,0.14202285714285715,0.14403428571428573,0.38666285714285714
Proportional Approval Voting (PAV),0.267248,0.40809142857142855,0.19746285714285713,0.25332571428571427,0.23838857142857142,0.07666285714285714,0.0,0.0776,0.04353142857142857,0.09032,0.0776,0.09033142857142858,0.39738285714285715
Approval Chamberlin-Courant (CC),0.2805388571428572,0.40744,0.22358857142857144,0.27187428571428573,0.25221714285714286,0.14202285714285715,0.0776,0.0,0.03867428571428572,0.09936,0.0,0.09941714285714286,0.3874057142857143
Lexicographic Chamberlin-Courant (lex-CC),0.28123771428571437,0.40786285714285714,0.21262857142857142,0.2618971428571429,0.24693714285714286,0.11626285714285714,0.04353142857142857,0.03867428571428572,0.0,0.06691428571428572,0.03867428571428572,0.06697142857142857,0.40459428571428574
Sequential Approval Chamberlin-Courant (seq-CC),0.29748399999999997,0.40874285714285713,0.21832,0.26128,0.2541257142857143,0.14403428571428573,0.09032,0.09936,0.06691428571428572,0.0,0.09936,8e-05,0.4302742857142857
Monroe's Approval Rule (Monroe),0.2805388571428572,0.40744,0.22358857142857144,0.27187428571428573,0.25221714285714286,0.14202285714285715,0.0776,0.0,0.03867428571428572,0.09936,0.0,0.09941714285714286,0.3874057142857143
Greedy Monroe,0.29746114285714287,0.4087314285714286,0.21827428571428573,0.2612457142857143,0.25416,0.14403428571428573,0.09033142857142858,0.09941714285714286,0.06697142857142857,8e-05,0.09941714285714286,0.0,0.43032
Minimax Approval Voting (MAV),0.240648,0.40717714285714285,0.41140571428571426,0.4321714285714286,0.39552,0.38666285714285714,0.39738285714285715,0.3874057142857143,0.40459428571428574,0.4302742857142857,0.3874057142857143,0.43032,0.0
