,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.4452593333333333,0.05317866666666667,0.24127466666666672,0.20063,0.08190399999999998,0.08190399999999998,0.42585733333333325,0.08190399999999998,0.46441533333333335,0.3964726666666667,0.17202666666666666,0.19806666666666667
Random Choice,0.4452593333333333,0.0,0.44484,0.44644,0.4464,0.44406666666666667,0.44406666666666667,0.44381333333333334,0.44406666666666667,0.44481333333333334,0.44361333333333336,0.44669333333333333,0.4455866666666667
Borda ranking,0.05317866666666667,0.44484,0.0,0.21501333333333333,0.19944,0.07952,0.07952,0.4480133333333333,0.07952,0.4400133333333333,0.4178266666666667,0.16582666666666668,0.22824
Plurality ranking,0.24127466666666672,0.44644,0.21501333333333333,0.0,0.2224,0.23370666666666667,0.23370666666666667,0.5985066666666666,0.23370666666666667,0.33426666666666666,0.5684266666666666,0.19612,0.3333333333333333
STV,0.20063,0.4464,0.19944,0.2224,0.0,0.19618666666666668,0.19618666666666668,0.4418666666666667,0.19618666666666668,0.44450666666666666,0.41734666666666664,0.22084,0.22297333333333333
Approval Voting (AV),0.08190399999999998,0.44406666666666667,0.07952,0.23370666666666667,0.19618666666666668,0.0,0.0,0.43324,0.0,0.45524,0.4034933333333333,0.15950666666666666,0.21033333333333334
Proportional Approval Voting (PAV),0.08190399999999998,0.44406666666666667,0.07952,0.23370666666666667,0.19618666666666668,0.0,0.0,0.43324,0.0,0.45524,0.4034933333333333,0.15950666666666666,0.21033333333333334
Approval Chamberlin-Courant (CC),0.42585733333333325,0.44381333333333334,0.4480133333333333,0.5985066666666666,0.4418666666666667,0.43324,0.43324,0.0,0.43324,0.6666666666666666,0.037426666666666664,0.4616133333333333,0.3301733333333333
Lexicographic Chamberlin-Courant (lex-CC),0.08190399999999998,0.44406666666666667,0.07952,0.23370666666666667,0.19618666666666668,0.0,0.0,0.43324,0.0,0.45524,0.4034933333333333,0.15950666666666666,0.21033333333333334
Sequential Approval Chamberlin-Courant (seq-CC),0.46441533333333335,0.44481333333333334,0.4400133333333333,0.33426666666666666,0.44450666666666666,0.45524,0.45524,0.6666666666666666,0.45524,0.0,0.6478,0.42936,0.6012133333333334
Monroe's Approval Rule (Monroe),0.3964726666666667,0.44361333333333336,0.4178266666666667,0.5684266666666666,0.41734666666666664,0.4034933333333333,0.4034933333333333,0.037426666666666664,0.4034933333333333,0.6478,0.0,0.43328,0.3272
Greedy Monroe,0.17202666666666666,0.44669333333333333,0.16582666666666668,0.19612,0.22084,0.15950666666666666,0.15950666666666666,0.4616133333333333,0.15950666666666666,0.42936,0.43328,0.0,0.24046666666666666
Minimax Approval Voting (MAV),0.19806666666666667,0.4455866666666667,0.22824,0.3333333333333333,0.22297333333333333,0.21033333333333334,0.21033333333333334,0.3301733333333333,0.21033333333333334,0.6012133333333334,0.3272,0.24046666666666666,0.0
