,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.4066428571428571,0.11849942857142856,0.35887142857142856,0.18809885714285715,0.10624171428571427,0.11379714285714285,0.3501040000000001,0.2384542857142857,0.42964571428571435,0.24645028571428573,0.171552,0.29240914285714287
Random Choice,0.4066428571428571,0.0,0.40704,0.40992,0.4076,0.4070285714285714,0.40698285714285715,0.40784,0.40806857142857145,0.4087657142857143,0.4078171428571429,0.40731428571428574,0.40786285714285714
Borda ranking,0.11849942857142856,0.40704,0.0,0.3293257142857143,0.1860457142857143,0.11882285714285715,0.12070857142857143,0.40930285714285713,0.22,0.3908114285714286,0.3065257142857143,0.16009142857142858,0.34553142857142854
Plurality ranking,0.35887142857142856,0.40992,0.3293257142857143,0.0,0.36568,0.37194285714285713,0.37073142857142855,0.4863314285714286,0.3778971428571429,0.31246857142857143,0.4394057142857143,0.3667885714285714,0.43866285714285713
STV,0.18809885714285715,0.4076,0.1860457142857143,0.36568,0.0,0.17488,0.17741714285714286,0.40761142857142857,0.2596914285714286,0.39406857142857143,0.30576,0.20462857142857144,0.34602285714285713
Approval Voting (AV),0.10624171428571427,0.4070285714285714,0.11882285714285715,0.37194285714285713,0.17488,0.0,0.025554285714285713,0.40347428571428573,0.19256,0.3954628571428571,0.2987314285714286,0.12060571428571429,0.3389371428571429
Proportional Approval Voting (PAV),0.11379714285714285,0.40698285714285715,0.12070857142857143,0.37073142857142855,0.17741714285714286,0.025554285714285713,0.0,0.40594285714285716,0.17062857142857143,0.3927771428571429,0.30116571428571426,0.11724571428571429,0.33816
Approval Chamberlin-Courant (CC),0.3501040000000001,0.40784,0.40930285714285713,0.4863314285714286,0.40761142857142857,0.40347428571428573,0.40594285714285716,0.0,0.3918057142857143,0.5714285714285714,0.11005714285714285,0.43125714285714284,0.11833142857142857
Lexicographic Chamberlin-Courant (lex-CC),0.2384542857142857,0.40806857142857145,0.22,0.3778971428571429,0.2596914285714286,0.19256,0.17062857142857143,0.3918057142857143,0.0,0.4062514285714286,0.32554285714285713,0.20848,0.2821828571428571
Sequential Approval Chamberlin-Courant (seq-CC),0.42964571428571435,0.4087657142857143,0.3908114285714286,0.31246857142857143,0.39406857142857143,0.3954628571428571,0.3927771428571429,0.5714285714285714,0.4062514285714286,0.0,0.5286857142857143,0.36510857142857145,0.5319428571428572
Monroe's Approval Rule (Monroe),0.24645028571428573,0.4078171428571429,0.3065257142857143,0.4394057142857143,0.30576,0.2987314285714286,0.30116571428571426,0.11005714285714285,0.32554285714285713,0.5286857142857143,0.0,0.3299657142857143,0.10749714285714286
Greedy Monroe,0.171552,0.40731428571428574,0.16009142857142858,0.3667885714285714,0.20462857142857144,0.12060571428571429,0.11724571428571429,0.43125714285714284,0.20848,0.36510857142857145,0.3299657142857143,0.0,0.3628571428571429
Minimax Approval Voting (MAV),0.29240914285714287,0.40786285714285714,0.34553142857142854,0.43866285714285713,0.34602285714285713,0.3389371428571429,0.33816,0.11833142857142857,0.2821828571428571,0.5319428571428572,0.10749714285714286,0.3628571428571429,0.0
