,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.27831066666666665,0.06034199999999999,0.214214,0.17335266666666668,0.06400399999999999,0.06400399999999999,0.27049533333333337,0.06400399999999999,0.2821406666666666,0.270242,0.12972533333333333,0.27049533333333337
Random Choice,0.27831066666666665,0.0,0.27828,0.27781333333333336,0.28008,0.27845333333333333,0.27845333333333333,0.27826666666666666,0.27845333333333333,0.27756,0.27826666666666666,0.2790666666666667,0.27826666666666666
Borda ranking,0.06034199999999999,0.27828,0.0,0.18816,0.17329333333333333,0.08846666666666667,0.08846666666666667,0.27708,0.08846666666666667,0.2767866666666667,0.27682666666666667,0.13713333333333333,0.27708
Plurality ranking,0.214214,0.27781333333333336,0.18816,0.0,0.24362666666666666,0.22930666666666666,0.22930666666666666,0.28885333333333335,0.22930666666666666,0.26594666666666666,0.2886666666666667,0.23872,0.28885333333333335
STV,0.17335266666666668,0.28008,0.17329333333333333,0.24362666666666666,0.0,0.17381333333333332,0.17381333333333332,0.2771733333333333,0.17381333333333332,0.27670666666666666,0.2769466666666667,0.19521333333333332,0.2771733333333333
Approval Voting (AV),0.06400399999999999,0.27845333333333333,0.08846666666666667,0.22930666666666666,0.17381333333333332,0.0,0.0,0.2735066666666667,0.0,0.28018666666666664,0.27325333333333335,0.11510666666666666,0.2735066666666667
Proportional Approval Voting (PAV),0.06400399999999999,0.27845333333333333,0.08846666666666667,0.22930666666666666,0.17381333333333332,0.0,0.0,0.2735066666666667,0.0,0.28018666666666664,0.27325333333333335,0.11510666666666666,0.2735066666666667
Approval Chamberlin-Courant (CC),0.27049533333333337,0.27826666666666666,0.27708,0.28885333333333335,0.2771733333333333,0.2735066666666667,0.2735066666666667,0.0,0.2735066666666667,0.3333333333333333,0.00025333333333333333,0.2863466666666667,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.06400399999999999,0.27845333333333333,0.08846666666666667,0.22930666666666666,0.17381333333333332,0.0,0.0,0.2735066666666667,0.0,0.28018666666666664,0.27325333333333335,0.11510666666666666,0.2735066666666667
Sequential Approval Chamberlin-Courant (seq-CC),0.2821406666666666,0.27756,0.2767866666666667,0.26594666666666666,0.27670666666666666,0.28018666666666664,0.28018666666666664,0.3333333333333333,0.28018666666666664,0.0,0.33326666666666666,0.26638666666666666,0.3333333333333333
Monroe's Approval Rule (Monroe),0.270242,0.27826666666666666,0.27682666666666667,0.2886666666666667,0.2769466666666667,0.27325333333333335,0.27325333333333335,0.00025333333333333333,0.27325333333333335,0.33326666666666666,0.0,0.2860933333333333,0.00025333333333333333
Greedy Monroe,0.12972533333333333,0.2790666666666667,0.13713333333333333,0.23872,0.19521333333333332,0.11510666666666666,0.11510666666666666,0.2863466666666667,0.11510666666666666,0.26638666666666666,0.2860933333333333,0.0,0.2863466666666667
Minimax Approval Voting (MAV),0.27049533333333337,0.27826666666666666,0.27708,0.28885333333333335,0.2771733333333333,0.2735066666666667,0.2735066666666667,0.0,0.2735066666666667,0.3333333333333333,0.00025333333333333333,0.2863466666666667,0.0
