,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.3208831999999999,0.06471200000000002,0.1826832,0.08759999999999998,0.1814336,0.1814336,0.1814336,0.1814336,0.1826832,0.1814336,0.1826832,0.31168480000000004
Random Choice,0.3208831999999999,0.0,0.320064,0.318816,0.320576,0.31824,0.31824,0.31824,0.31824,0.318816,0.31824,0.318816,0.318352
Borda ranking,0.06471200000000002,0.320064,0.0,0.219824,0.130848,0.219696,0.219696,0.219696,0.219696,0.219824,0.219696,0.219824,0.321152
Plurality ranking,0.1826832,0.318816,0.219824,0.0,0.141776,0.028464,0.028464,0.028464,0.028464,0.0,0.028464,0.0,0.324368
STV,0.08759999999999998,0.320576,0.130848,0.141776,0.0,0.139792,0.139792,0.139792,0.139792,0.141776,0.139792,0.141776,0.312448
Approval Voting (AV),0.1814336,0.31824,0.219696,0.028464,0.139792,0.0,0.0,0.0,0.0,0.028464,0.0,0.028464,0.312608
Proportional Approval Voting (PAV),0.1814336,0.31824,0.219696,0.028464,0.139792,0.0,0.0,0.0,0.0,0.028464,0.0,0.028464,0.312608
Approval Chamberlin-Courant (CC),0.1814336,0.31824,0.219696,0.028464,0.139792,0.0,0.0,0.0,0.0,0.028464,0.0,0.028464,0.312608
Lexicographic Chamberlin-Courant (lex-CC),0.1814336,0.31824,0.219696,0.028464,0.139792,0.0,0.0,0.0,0.0,0.028464,0.0,0.028464,0.312608
Sequential Approval Chamberlin-Courant (seq-CC),0.1826832,0.318816,0.219824,0.0,0.141776,0.028464,0.028464,0.028464,0.028464,0.0,0.028464,0.0,0.324368
Monroe's Approval Rule (Monroe),0.1814336,0.31824,0.219696,0.028464,0.139792,0.0,0.0,0.0,0.0,0.028464,0.0,0.028464,0.312608
Greedy Monroe,0.1826832,0.318816,0.219824,0.0,0.141776,0.028464,0.028464,0.028464,0.028464,0.0,0.028464,0.0,0.324368
Minimax Approval Voting (MAV),0.31168480000000004,0.318352,0.321152,0.324368,0.312448,0.312608,0.312608,0.312608,0.312608,0.324368,0.312608,0.324368,0.0
