,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.5015433333333333,0.09182933333333333,0.30970000000000003,0.21951533333333337,0.09443266666666666,0.12573266666666666,0.4398913333333333,0.1982753333333333,0.42283266666666663,0.274786,0.18877066666666667,0.36591333333333337
Random Choice,0.5015433333333333,0.0,0.50048,0.50244,0.5014666666666666,0.5015866666666666,0.5019866666666667,0.49945333333333336,0.5013333333333333,0.5031733333333334,0.49838666666666664,0.5012,0.49924
Borda ranking,0.09182933333333333,0.50048,0.0,0.28828,0.2142,0.08896,0.09041333333333333,0.4552933333333333,0.16624,0.39096,0.28524,0.15588,0.38370666666666664
Plurality ranking,0.30970000000000003,0.50244,0.28828,0.0,0.26598666666666665,0.30822666666666665,0.3188533333333333,0.5131866666666667,0.3510933333333333,0.42284,0.37778666666666666,0.33870666666666666,0.44741333333333333
STV,0.21951533333333337,0.5014666666666666,0.2142,0.26598666666666665,0.0,0.20997333333333335,0.23101333333333332,0.469,0.27474666666666664,0.43437333333333333,0.30776,0.2621733333333333,0.3977733333333333
Approval Voting (AV),0.09443266666666666,0.5015866666666666,0.08896,0.30822666666666665,0.20997333333333335,0.0,0.07525333333333334,0.4478666666666667,0.17072,0.4033333333333333,0.2737733333333333,0.15865333333333334,0.37648
Proportional Approval Voting (PAV),0.12573266666666666,0.5019866666666667,0.09041333333333333,0.3188533333333333,0.23101333333333332,0.07525333333333334,0.0,0.44261333333333336,0.10985333333333333,0.38897333333333334,0.27142666666666665,0.13046666666666668,0.37072
Approval Chamberlin-Courant (CC),0.4398913333333333,0.49945333333333336,0.4552933333333333,0.5131866666666667,0.469,0.4478666666666667,0.44261333333333336,0.0,0.42161333333333334,0.6932266666666667,0.24297333333333335,0.4695066666666667,0.08341333333333334
Lexicographic Chamberlin-Courant (lex-CC),0.1982753333333333,0.5013333333333333,0.16624,0.3510933333333333,0.27474666666666664,0.17072,0.10985333333333333,0.42161333333333334,0.0,0.38644,0.26532,0.15132,0.34712
Sequential Approval Chamberlin-Courant (seq-CC),0.42283266666666663,0.5031733333333334,0.39096,0.42284,0.43437333333333333,0.4033333333333333,0.38897333333333334,0.6932266666666667,0.38644,0.0,0.5356133333333334,0.3772,0.6200133333333333
Monroe's Approval Rule (Monroe),0.274786,0.49838666666666664,0.28524,0.37778666666666666,0.30776,0.2737733333333333,0.27142666666666665,0.24297333333333335,0.26532,0.5356133333333334,0.0,0.30628,0.17916
Greedy Monroe,0.18877066666666667,0.5012,0.15588,0.33870666666666666,0.2621733333333333,0.15865333333333334,0.13046666666666668,0.4695066666666667,0.15132,0.3772,0.30628,0.0,0.39714666666666665
Minimax Approval Voting (MAV),0.36591333333333337,0.49924,0.38370666666666664,0.44741333333333333,0.3977733333333333,0.37648,0.37072,0.08341333333333334,0.34712,0.6200133333333333,0.17916,0.39714666666666665,0.0
