,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.27785333333333334,0.04458666666666666,0.07653333333333334,0.027746666666666676,0.07307999999999999,0.07307999999999999,0.07307999999999999,0.07307999999999999,0.07653333333333334,0.07307999999999999,0.07653333333333334,0.27209333333333324
Random Choice,0.27785333333333334,0.0,0.27786666666666665,0.27752,0.27738666666666667,0.27696,0.27696,0.27696,0.27696,0.27752,0.27696,0.27752,0.2775066666666667
Borda ranking,0.04458666666666666,0.27786666666666665,0.0,0.07272,0.05993333333333333,0.07454666666666666,0.07454666666666666,0.07454666666666666,0.07454666666666666,0.07272,0.07454666666666666,0.07272,0.27992
Plurality ranking,0.07653333333333334,0.27752,0.07272,0.0,0.06330666666666666,0.02512,0.02512,0.02512,0.02512,0.0,0.02512,0.0,0.2826666666666667
STV,0.027746666666666676,0.27738666666666667,0.05993333333333333,0.06330666666666666,0.0,0.05908,0.05908,0.05908,0.05908,0.06330666666666666,0.05908,0.06330666666666666,0.2726266666666667
Approval Voting (AV),0.07307999999999999,0.27696,0.07454666666666666,0.02512,0.05908,0.0,0.0,0.0,0.0,0.02512,0.0,0.02512,0.27458666666666665
Proportional Approval Voting (PAV),0.07307999999999999,0.27696,0.07454666666666666,0.02512,0.05908,0.0,0.0,0.0,0.0,0.02512,0.0,0.02512,0.27458666666666665
Approval Chamberlin-Courant (CC),0.07307999999999999,0.27696,0.07454666666666666,0.02512,0.05908,0.0,0.0,0.0,0.0,0.02512,0.0,0.02512,0.27458666666666665
Lexicographic Chamberlin-Courant (lex-CC),0.07307999999999999,0.27696,0.07454666666666666,0.02512,0.05908,0.0,0.0,0.0,0.0,0.02512,0.0,0.02512,0.27458666666666665
Sequential Approval Chamberlin-Courant (seq-CC),0.07653333333333334,0.27752,0.07272,0.0,0.06330666666666666,0.02512,0.02512,0.02512,0.02512,0.0,0.02512,0.0,0.2826666666666667
Monroe's Approval Rule (Monroe),0.07307999999999999,0.27696,0.07454666666666666,0.02512,0.05908,0.0,0.0,0.0,0.0,0.02512,0.0,0.02512,0.27458666666666665
Greedy Monroe,0.07653333333333334,0.27752,0.07272,0.0,0.06330666666666666,0.02512,0.02512,0.02512,0.02512,0.0,0.02512,0.0,0.2826666666666667
Minimax Approval Voting (MAV),0.27209333333333324,0.2775066666666667,0.27992,0.2826666666666667,0.2726266666666667,0.27458666666666665,0.27458666666666665,0.27458666666666665,0.27458666666666665,0.2826666666666667,0.27458666666666665,0.2826666666666667,0.0
