,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.24539942857142857,0.052502285714285724,0.17399942857142858,0.10070285714285714,0.1737651428571428,0.1737651428571428,0.1737651428571428,0.1737651428571428,0.17399942857142858,0.1737651428571428,0.17399942857142858,0.23963028571428568
Random Choice,0.24539942857142857,0.0,0.2446742857142857,0.24563428571428572,0.24525714285714287,0.24558857142857143,0.24558857142857143,0.24558857142857143,0.24558857142857143,0.24563428571428572,0.24558857142857143,0.24563428571428572,0.24518857142857142
Borda ranking,0.052502285714285724,0.2446742857142857,0.0,0.19723428571428572,0.12793142857142858,0.19782857142857144,0.19782857142857144,0.19782857142857144,0.19782857142857144,0.19723428571428572,0.19782857142857144,0.19723428571428572,0.24637714285714285
Plurality ranking,0.17399942857142858,0.24563428571428572,0.19723428571428572,0.0,0.13246857142857144,0.027851428571428572,0.027851428571428572,0.027851428571428572,0.027851428571428572,0.0,0.027851428571428572,0.0,0.2494742857142857
STV,0.10070285714285714,0.24525714285714287,0.12793142857142858,0.13246857142857144,0.0,0.1315542857142857,0.1315542857142857,0.1315542857142857,0.1315542857142857,0.13246857142857144,0.1315542857142857,0.13246857142857144,0.2409257142857143
Approval Voting (AV),0.1737651428571428,0.24558857142857143,0.19782857142857144,0.027851428571428572,0.1315542857142857,0.0,0.0,0.0,0.0,0.027851428571428572,0.0,0.027851428571428572,0.24093714285714285
Proportional Approval Voting (PAV),0.1737651428571428,0.24558857142857143,0.19782857142857144,0.027851428571428572,0.1315542857142857,0.0,0.0,0.0,0.0,0.027851428571428572,0.0,0.027851428571428572,0.24093714285714285
Approval Chamberlin-Courant (CC),0.1737651428571428,0.24558857142857143,0.19782857142857144,0.027851428571428572,0.1315542857142857,0.0,0.0,0.0,0.0,0.027851428571428572,0.0,0.027851428571428572,0.24093714285714285
Lexicographic Chamberlin-Courant (lex-CC),0.1737651428571428,0.24558857142857143,0.19782857142857144,0.027851428571428572,0.1315542857142857,0.0,0.0,0.0,0.0,0.027851428571428572,0.0,0.027851428571428572,0.24093714285714285
Sequential Approval Chamberlin-Courant (seq-CC),0.17399942857142858,0.24563428571428572,0.19723428571428572,0.0,0.13246857142857144,0.027851428571428572,0.027851428571428572,0.027851428571428572,0.027851428571428572,0.0,0.027851428571428572,0.0,0.2494742857142857
Monroe's Approval Rule (Monroe),0.1737651428571428,0.24558857142857143,0.19782857142857144,0.027851428571428572,0.1315542857142857,0.0,0.0,0.0,0.0,0.027851428571428572,0.0,0.027851428571428572,0.24093714285714285
Greedy Monroe,0.17399942857142858,0.24563428571428572,0.19723428571428572,0.0,0.13246857142857144,0.027851428571428572,0.027851428571428572,0.027851428571428572,0.027851428571428572,0.0,0.027851428571428572,0.0,0.2494742857142857
Minimax Approval Voting (MAV),0.23963028571428568,0.24518857142857142,0.24637714285714285,0.2494742857142857,0.2409257142857143,0.24093714285714285,0.24093714285714285,0.24093714285714285,0.24093714285714285,0.2494742857142857,0.24093714285714285,0.2494742857142857,0.0
