,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.40950971428571425,0.046570857142857136,0.08907142857142858,0.15699371428571432,0.07114971428571429,0.07114971428571429,0.16626571428571427,0.07114971428571429,0.17619999999999997,0.16368285714285716,0.12283828571428572,0.16626571428571427
Random Choice,0.40950971428571425,0.0,0.41013714285714287,0.4099885714285714,0.4074857142857143,0.40882285714285715,0.40882285714285715,0.4081714285714286,0.40882285714285715,0.4074514285714286,0.40796571428571426,0.40938285714285716,0.4081714285714286
Borda ranking,0.046570857142857136,0.41013714285714287,0.0,0.07163428571428572,0.15571428571428572,0.06874285714285715,0.06874285714285715,0.19445714285714286,0.06874285714285715,0.14712,0.19187428571428572,0.11501714285714286,0.19445714285714286
Plurality ranking,0.08907142857142858,0.4099885714285714,0.07163428571428572,0.0,0.15907428571428572,0.1346857142857143,0.1346857142857143,0.19787428571428572,0.1346857142857143,0.16150857142857142,0.19564571428571428,0.15184,0.19787428571428572
STV,0.15699371428571432,0.4074857142857143,0.15571428571428572,0.15907428571428572,0.0,0.16206857142857142,0.16206857142857142,0.19045714285714285,0.16206857142857142,0.17486857142857143,0.1892457142857143,0.17673142857142857,0.19045714285714285
Approval Voting (AV),0.07114971428571429,0.40882285714285715,0.06874285714285715,0.1346857142857143,0.16206857142857142,0.0,0.0,0.1805142857142857,0.0,0.16289142857142858,0.17793142857142857,0.10065142857142857,0.1805142857142857
Proportional Approval Voting (PAV),0.07114971428571429,0.40882285714285715,0.06874285714285715,0.1346857142857143,0.16206857142857142,0.0,0.0,0.1805142857142857,0.0,0.16289142857142858,0.17793142857142857,0.10065142857142857,0.1805142857142857
Approval Chamberlin-Courant (CC),0.16626571428571427,0.4081714285714286,0.19445714285714286,0.19787428571428572,0.19045714285714285,0.1805142857142857,0.1805142857142857,0.0,0.1805142857142857,0.2857142857142857,0.002582857142857143,0.20486857142857143,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.07114971428571429,0.40882285714285715,0.06874285714285715,0.1346857142857143,0.16206857142857142,0.0,0.0,0.1805142857142857,0.0,0.16289142857142858,0.17793142857142857,0.10065142857142857,0.1805142857142857
Sequential Approval Chamberlin-Courant (seq-CC),0.17619999999999997,0.4074514285714286,0.14712,0.16150857142857142,0.17486857142857143,0.16289142857142858,0.16289142857142858,0.2857142857142857,0.16289142857142858,0.0,0.2838514285714286,0.1278857142857143,0.2857142857142857
Monroe's Approval Rule (Monroe),0.16368285714285716,0.40796571428571426,0.19187428571428572,0.19564571428571428,0.1892457142857143,0.17793142857142857,0.17793142857142857,0.002582857142857143,0.17793142857142857,0.2838514285714286,0.0,0.20250285714285715,0.002582857142857143
Greedy Monroe,0.12283828571428572,0.40938285714285716,0.11501714285714286,0.15184,0.17673142857142857,0.10065142857142857,0.10065142857142857,0.20486857142857143,0.10065142857142857,0.1278857142857143,0.20250285714285715,0.0,0.20486857142857143
Minimax Approval Voting (MAV),0.16626571428571427,0.4081714285714286,0.19445714285714286,0.19787428571428572,0.19045714285714285,0.1805142857142857,0.1805142857142857,0.0,0.1805142857142857,0.2857142857142857,0.002582857142857143,0.20486857142857143,0.0
