,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.2444914285714285,0.05403428571428572,0.13664000000000004,0.1251885714285714,0.0,0.0,0.23984000000000003,0.0,0.24951999999999988,0.23984000000000003,0.11115428571428575,0.23984000000000003
Random Choice,0.2444914285714285,0.0,0.24481142857142857,0.24456,0.24491428571428572,0.24449142857142858,0.24449142857142858,0.24513142857142858,0.24449142857142858,0.24530285714285716,0.24513142857142858,0.2451657142857143,0.24513142857142858
Borda ranking,0.05403428571428572,0.24481142857142857,0.0,0.10724571428571429,0.12699428571428573,0.054034285714285715,0.054034285714285715,0.24546285714285715,0.054034285714285715,0.24434285714285714,0.24546285714285715,0.11259428571428572,0.24546285714285715
Plurality ranking,0.13664000000000004,0.24456,0.10724571428571429,0.0,0.14485714285714285,0.13664,0.13664,0.25909714285714286,0.13664,0.22898285714285715,0.25909714285714286,0.12686857142857144,0.25909714285714286
STV,0.1251885714285714,0.24491428571428572,0.12699428571428573,0.14485714285714285,0.0,0.12518857142857143,0.12518857142857143,0.24494857142857143,0.12518857142857143,0.24483428571428573,0.24494857142857143,0.14173714285714287,0.24494857142857143
Approval Voting (AV),0.0,0.24449142857142858,0.054034285714285715,0.13664,0.12518857142857143,0.0,0.0,0.23984,0.0,0.24952,0.23984,0.11115428571428572,0.23984
Proportional Approval Voting (PAV),0.0,0.24449142857142858,0.054034285714285715,0.13664,0.12518857142857143,0.0,0.0,0.23984,0.0,0.24952,0.23984,0.11115428571428572,0.23984
Approval Chamberlin-Courant (CC),0.23984000000000003,0.24513142857142858,0.24546285714285715,0.25909714285714286,0.24494857142857143,0.23984,0.23984,0.0,0.23984,0.2857142857142857,0.0,0.25634285714285715,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.0,0.24449142857142858,0.054034285714285715,0.13664,0.12518857142857143,0.0,0.0,0.23984,0.0,0.24952,0.23984,0.11115428571428572,0.23984
Sequential Approval Chamberlin-Courant (seq-CC),0.24951999999999988,0.24530285714285716,0.24434285714285714,0.22898285714285715,0.24483428571428573,0.24952,0.24952,0.2857142857142857,0.24952,0.0,0.2857142857142857,0.23429714285714287,0.2857142857142857
Monroe's Approval Rule (Monroe),0.23984000000000003,0.24513142857142858,0.24546285714285715,0.25909714285714286,0.24494857142857143,0.23984,0.23984,0.0,0.23984,0.2857142857142857,0.0,0.25634285714285715,0.0
Greedy Monroe,0.11115428571428575,0.2451657142857143,0.11259428571428572,0.12686857142857144,0.14173714285714287,0.11115428571428572,0.11115428571428572,0.25634285714285715,0.11115428571428572,0.23429714285714287,0.25634285714285715,0.0,0.25634285714285715
Minimax Approval Voting (MAV),0.23984000000000003,0.24513142857142858,0.24546285714285715,0.25909714285714286,0.24494857142857143,0.23984,0.23984,0.0,0.23984,0.2857142857142857,0.0,0.25634285714285715,0.0
