,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.5005853333333333,0.08378599999999997,0.3397346666666667,0.2590073333333333,0.09369733333333334,0.14340933333333333,0.45036333333333334,0.23286066666666666,0.41085533333333335,0.33272399999999996,0.2209006666666667,0.4458453333333333
Random Choice,0.5005853333333333,0.0,0.5016266666666667,0.5016666666666667,0.5030666666666667,0.5018133333333333,0.50064,0.5006933333333333,0.5009066666666666,0.49912,0.5015733333333333,0.49936,0.5006
Borda ranking,0.08378599999999997,0.5016266666666667,0.0,0.3372133333333333,0.26910666666666666,0.10833333333333334,0.10606666666666667,0.46481333333333336,0.19668,0.38649333333333336,0.34426666666666667,0.19314666666666666,0.45928
Plurality ranking,0.3397346666666667,0.5016666666666667,0.3372133333333333,0.0,0.29373333333333335,0.3417866666666667,0.3658266666666667,0.5050666666666667,0.40648,0.46297333333333335,0.42229333333333335,0.39530666666666664,0.5035066666666667
STV,0.2590073333333333,0.5030666666666667,0.26910666666666666,0.29373333333333335,0.0,0.24909333333333333,0.28669333333333336,0.4789733333333333,0.3394,0.43778666666666666,0.37676,0.3270266666666667,0.4759333333333333
Approval Voting (AV),0.09369733333333334,0.5018133333333333,0.10833333333333334,0.3417866666666667,0.24909333333333333,0.0,0.10805333333333333,0.46088,0.21417333333333333,0.41114666666666666,0.33594666666666667,0.20384,0.45566666666666666
Proportional Approval Voting (PAV),0.14340933333333333,0.50064,0.10606666666666667,0.3658266666666667,0.28669333333333336,0.10805333333333333,0.0,0.45713333333333334,0.12082666666666667,0.3960666666666667,0.33784,0.16110666666666668,0.45066666666666666
Approval Chamberlin-Courant (CC),0.45036333333333334,0.5006933333333333,0.46481333333333336,0.5050666666666667,0.4789733333333333,0.46088,0.45713333333333334,0.0,0.45614666666666664,0.6920133333333334,0.22356,0.4898266666666667,0.00816
Lexicographic Chamberlin-Courant (lex-CC),0.23286066666666666,0.5009066666666666,0.19668,0.40648,0.3394,0.21417333333333333,0.12082666666666667,0.45614666666666664,0.0,0.398,0.35292,0.17501333333333333,0.44805333333333336
Sequential Approval Chamberlin-Courant (seq-CC),0.41085533333333335,0.49912,0.38649333333333336,0.46297333333333335,0.43778666666666666,0.41114666666666666,0.3960666666666667,0.6920133333333334,0.398,0.0,0.5934266666666667,0.3754133333333333,0.6854133333333333
Monroe's Approval Rule (Monroe),0.33272399999999996,0.5015733333333333,0.34426666666666667,0.42229333333333335,0.37676,0.33594666666666667,0.33784,0.22356,0.35292,0.5934266666666667,0.0,0.38268,0.22341333333333332
Greedy Monroe,0.2209006666666667,0.49936,0.19314666666666666,0.39530666666666664,0.3270266666666667,0.20384,0.16110666666666668,0.4898266666666667,0.17501333333333333,0.3754133333333333,0.38268,0.0,0.48290666666666665
Minimax Approval Voting (MAV),0.4458453333333333,0.5006,0.45928,0.5035066666666667,0.4759333333333333,0.45566666666666666,0.45066666666666666,0.00816,0.44805333333333336,0.6854133333333333,0.22341333333333332,0.48290666666666665,0.0
