,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.3186248,0.05769679999999999,0.1643216,0.07445760000000003,0.1642392,0.1642392,0.1642392,0.1642392,0.1643216,0.1642392,0.1643216,0.3144832000000001
Random Choice,0.3186248,0.0,0.318512,0.319264,0.31936,0.318928,0.318928,0.318928,0.318928,0.319264,0.318928,0.319264,0.319968
Borda ranking,0.05769679999999999,0.318512,0.0,0.19704,0.113936,0.197536,0.197536,0.197536,0.197536,0.19704,0.197536,0.19704,0.321664
Plurality ranking,0.1643216,0.319264,0.19704,0.0,0.129248,0.025936,0.025936,0.025936,0.025936,0.0,0.025936,0.0,0.327184
STV,0.07445760000000003,0.31936,0.113936,0.129248,0.0,0.128224,0.128224,0.128224,0.128224,0.129248,0.128224,0.129248,0.314992
Approval Voting (AV),0.1642392,0.318928,0.197536,0.025936,0.128224,0.0,0.0,0.0,0.0,0.025936,0.0,0.025936,0.316864
Proportional Approval Voting (PAV),0.1642392,0.318928,0.197536,0.025936,0.128224,0.0,0.0,0.0,0.0,0.025936,0.0,0.025936,0.316864
Approval Chamberlin-Courant (CC),0.1642392,0.318928,0.197536,0.025936,0.128224,0.0,0.0,0.0,0.0,0.025936,0.0,0.025936,0.316864
Lexicographic Chamberlin-Courant (lex-CC),0.1642392,0.318928,0.197536,0.025936,0.128224,0.0,0.0,0.0,0.0,0.025936,0.0,0.025936,0.316864
Sequential Approval Chamberlin-Courant (seq-CC),0.1643216,0.319264,0.19704,0.0,0.129248,0.025936,0.025936,0.025936,0.025936,0.0,0.025936,0.0,0.327184
Monroe's Approval Rule (Monroe),0.1642392,0.318928,0.197536,0.025936,0.128224,0.0,0.0,0.0,0.0,0.025936,0.0,0.025936,0.316864
Greedy Monroe,0.1643216,0.319264,0.19704,0.0,0.129248,0.025936,0.025936,0.025936,0.025936,0.0,0.025936,0.0,0.327184
Minimax Approval Voting (MAV),0.3144832000000001,0.319968,0.321664,0.327184,0.314992,0.316864,0.316864,0.316864,0.316864,0.327184,0.316864,0.327184,0.0
