,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.40891085714285713,0.19939942857142856,0.32567714285714283,0.3629868571428571,0.25022399999999995,0.25945542857142856,0.24957028571428572,0.27571485714285715,0.4612542857142856,0.24957028571428572,0.3464531428571429,0.24957028571428572
Random Choice,0.40891085714285713,0.0,0.4072685714285714,0.40659428571428574,0.4089028571428571,0.40705142857142856,0.40688,0.4073942857142857,0.40669714285714287,0.4088457142857143,0.4073942857142857,0.40754285714285715,0.4073942857142857
Borda ranking,0.19939942857142856,0.4072685714285714,0.0,0.26529142857142857,0.3437257142857143,0.18881142857142857,0.18818285714285715,0.41153142857142855,0.21155428571428572,0.37546285714285715,0.41153142857142855,0.2904457142857143,0.41153142857142855
Plurality ranking,0.32567714285714283,0.40659428571428574,0.26529142857142857,0.0,0.35163428571428573,0.35654857142857144,0.35465142857142856,0.4343885714285714,0.35944,0.37112,0.4343885714285714,0.36870857142857144,0.4343885714285714
STV,0.3629868571428571,0.4089028571428571,0.3437257142857143,0.35163428571428573,0.0,0.36214857142857143,0.36257142857142854,0.4077485714285714,0.36616,0.4000457142857143,0.4077485714285714,0.3987428571428571,0.4077485714285714
Approval Voting (AV),0.25022399999999995,0.40705142857142856,0.18881142857142857,0.35654857142857144,0.36214857142857143,0.0,0.03814857142857143,0.3855657142857143,0.11742857142857142,0.3981485714285714,0.3855657142857143,0.26416,0.3855657142857143
Proportional Approval Voting (PAV),0.25945542857142856,0.40688,0.18818285714285715,0.35465142857142856,0.36257142857142854,0.03814857142857143,0.0,0.4030057142857143,0.08446857142857143,0.38010285714285713,0.4030057142857143,0.2604228571428571,0.4030057142857143
Approval Chamberlin-Courant (CC),0.24957028571428572,0.4073942857142857,0.41153142857142855,0.4343885714285714,0.4077485714285714,0.3855657142857143,0.4030057142857143,0.0,0.40278857142857144,0.5714285714285714,0.0,0.4450857142857143,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.27571485714285715,0.40669714285714287,0.21155428571428572,0.35944,0.36616,0.11742857142857142,0.08446857142857143,0.40278857142857144,0.0,0.3790514285714286,0.40278857142857144,0.27236571428571427,0.40278857142857144
Sequential Approval Chamberlin-Courant (seq-CC),0.4612542857142856,0.4088457142857143,0.37546285714285715,0.37112,0.4000457142857143,0.3981485714285714,0.38010285714285713,0.5714285714285714,0.3790514285714286,0.0,0.5714285714285714,0.33792,0.5714285714285714
Monroe's Approval Rule (Monroe),0.24957028571428572,0.4073942857142857,0.41153142857142855,0.4343885714285714,0.4077485714285714,0.3855657142857143,0.4030057142857143,0.0,0.40278857142857144,0.5714285714285714,0.0,0.4450857142857143,0.0
Greedy Monroe,0.3464531428571429,0.40754285714285715,0.2904457142857143,0.36870857142857144,0.3987428571428571,0.26416,0.2604228571428571,0.4450857142857143,0.27236571428571427,0.33792,0.4450857142857143,0.0,0.4450857142857143
Minimax Approval Voting (MAV),0.24957028571428572,0.4073942857142857,0.41153142857142855,0.4343885714285714,0.4077485714285714,0.3855657142857143,0.4030057142857143,0.0,0.40278857142857144,0.5714285714285714,0.0,0.4450857142857143,0.0
