,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.2450514285714285,0.0,0.2384914285714285,0.0,0.0,0.0,0.24450285714285705,0.0,0.2453142857142858,0.0,0.0,0.0
Random Choice,0.2450514285714285,0.0,0.24505142857142856,0.24563428571428572,0.24505142857142856,0.24505142857142856,0.24505142857142856,0.24528,0.24505142857142856,0.2456,0.24505142857142856,0.24505142857142856,0.24505142857142856
Borda ranking,0.0,0.24505142857142856,0.0,0.23849142857142858,0.0,0.0,0.0,0.24450285714285713,0.0,0.2453142857142857,0.0,0.0,0.0
Plurality ranking,0.2384914285714285,0.24563428571428572,0.23849142857142858,0.0,0.23849142857142858,0.23849142857142858,0.23849142857142858,0.2857142857142857,0.23849142857142858,0.04210285714285714,0.23849142857142858,0.23849142857142858,0.23849142857142858
STV,0.0,0.24505142857142856,0.0,0.23849142857142858,0.0,0.0,0.0,0.24450285714285713,0.0,0.2453142857142857,0.0,0.0,0.0
Approval Voting (AV),0.0,0.24505142857142856,0.0,0.23849142857142858,0.0,0.0,0.0,0.24450285714285713,0.0,0.2453142857142857,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.0,0.24505142857142856,0.0,0.23849142857142858,0.0,0.0,0.0,0.24450285714285713,0.0,0.2453142857142857,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.24450285714285705,0.24528,0.24450285714285713,0.2857142857142857,0.24450285714285713,0.24450285714285713,0.24450285714285713,0.0,0.24450285714285713,0.2857142857142857,0.24450285714285713,0.24450285714285713,0.24450285714285713
Lexicographic Chamberlin-Courant (lex-CC),0.0,0.24505142857142856,0.0,0.23849142857142858,0.0,0.0,0.0,0.24450285714285713,0.0,0.2453142857142857,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.2453142857142858,0.2456,0.2453142857142857,0.04210285714285714,0.2453142857142857,0.2453142857142857,0.2453142857142857,0.2857142857142857,0.2453142857142857,0.0,0.2453142857142857,0.2453142857142857,0.2453142857142857
Monroe's Approval Rule (Monroe),0.0,0.24505142857142856,0.0,0.23849142857142858,0.0,0.0,0.0,0.24450285714285713,0.0,0.2453142857142857,0.0,0.0,0.0
Greedy Monroe,0.0,0.24505142857142856,0.0,0.23849142857142858,0.0,0.0,0.0,0.24450285714285713,0.0,0.2453142857142857,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.0,0.24505142857142856,0.0,0.23849142857142858,0.0,0.0,0.0,0.24450285714285713,0.0,0.2453142857142857,0.0,0.0,0.0
