,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.32018079999999993,0.026021600000000006,0.15179279999999998,0.14766880000000002,0.04221759999999999,0.04221759999999999,0.31352160000000007,0.04221759999999999,0.3120672,0.24497760000000002,0.0952504,0.3093295999999999
Random Choice,0.32018079999999993,0.0,0.31968,0.32056,0.319152,0.319936,0.319936,0.32144,0.319936,0.318048,0.321264,0.320144,0.321584
Borda ranking,0.026021600000000006,0.31968,0.0,0.142736,0.147296,0.042464,0.042464,0.321376,0.042464,0.305616,0.252832,0.093376,0.317184
Plurality ranking,0.15179279999999998,0.32056,0.142736,0.0,0.217248,0.167984,0.167984,0.346896,0.167984,0.26864,0.309232,0.18856,0.345344
STV,0.14766880000000002,0.319152,0.147296,0.217248,0.0,0.147504,0.147504,0.320544,0.147504,0.309184,0.252288,0.166528,0.316352
Approval Voting (AV),0.04221759999999999,0.319936,0.042464,0.167984,0.147504,0.0,0.0,0.317424,0.0,0.310176,0.24888,0.087808,0.313232
Proportional Approval Voting (PAV),0.04221759999999999,0.319936,0.042464,0.167984,0.147504,0.0,0.0,0.317424,0.0,0.310176,0.24888,0.087808,0.313232
Approval Chamberlin-Courant (CC),0.31352160000000007,0.32144,0.321376,0.346896,0.320544,0.317424,0.317424,0.0,0.317424,0.4,0.068544,0.330592,0.004192
Lexicographic Chamberlin-Courant (lex-CC),0.04221759999999999,0.319936,0.042464,0.167984,0.147504,0.0,0.0,0.317424,0.0,0.310176,0.24888,0.087808,0.313232
Sequential Approval Chamberlin-Courant (seq-CC),0.3120672,0.318048,0.305616,0.26864,0.309184,0.310176,0.310176,0.4,0.310176,0.0,0.382784,0.293232,0.398976
Monroe's Approval Rule (Monroe),0.24497760000000002,0.321264,0.252832,0.309232,0.252288,0.24888,0.24888,0.068544,0.24888,0.382784,0.0,0.26208,0.064352
Greedy Monroe,0.0952504,0.320144,0.093376,0.18856,0.166528,0.087808,0.087808,0.330592,0.087808,0.293232,0.26208,0.0,0.3264
Minimax Approval Voting (MAV),0.3093295999999999,0.321584,0.317184,0.345344,0.316352,0.313232,0.313232,0.004192,0.313232,0.398976,0.064352,0.3264,0.0
