,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV)
NN,,0.44665266666666664,0.05332333333333335,0.10323600000000004,0.18273999999999996,0.08168600000000002,0.08168600000000002,0.1988366666666667,0.08168600000000002,0.20076799999999992,0.19564999999999996,0.14173533333333332,0.1988366666666667
Random Choice,0.44665266666666664,0.0,0.4457333333333333,0.4455733333333333,0.44578666666666666,0.44612,0.44612,0.44750666666666666,0.44612,0.44498666666666664,0.44752,0.4464266666666667,0.44750666666666666
Borda ranking,0.05332333333333335,0.4457333333333333,0.0,0.08373333333333334,0.18373333333333333,0.07957333333333333,0.07957333333333333,0.22934666666666667,0.07957333333333333,0.16934666666666667,0.22616,0.13392,0.22934666666666667
Plurality ranking,0.10323600000000004,0.4455733333333333,0.08373333333333334,0.0,0.18617333333333333,0.15758666666666668,0.15758666666666668,0.23437333333333332,0.15758666666666668,0.18666666666666668,0.23165333333333332,0.17645333333333332,0.23437333333333332
STV,0.18273999999999996,0.44578666666666666,0.18373333333333333,0.18617333333333333,0.0,0.18944,0.18944,0.22101333333333334,0.18944,0.20634666666666668,0.21934666666666666,0.20636,0.22101333333333334
Approval Voting (AV),0.08168600000000002,0.44612,0.07957333333333333,0.15758666666666668,0.18944,0.0,0.0,0.20977333333333334,0.0,0.18905333333333332,0.20658666666666667,0.11654666666666667,0.20977333333333334
Proportional Approval Voting (PAV),0.08168600000000002,0.44612,0.07957333333333333,0.15758666666666668,0.18944,0.0,0.0,0.20977333333333334,0.0,0.18905333333333332,0.20658666666666667,0.11654666666666667,0.20977333333333334
Approval Chamberlin-Courant (CC),0.1988366666666667,0.44750666666666666,0.22934666666666667,0.23437333333333332,0.22101333333333334,0.20977333333333334,0.20977333333333334,0.0,0.20977333333333334,0.3333333333333333,0.0031866666666666666,0.23765333333333333,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.08168600000000002,0.44612,0.07957333333333333,0.15758666666666668,0.18944,0.0,0.0,0.20977333333333334,0.0,0.18905333333333332,0.20658666666666667,0.11654666666666667,0.20977333333333334
Sequential Approval Chamberlin-Courant (seq-CC),0.20076799999999992,0.44498666666666664,0.16934666666666667,0.18666666666666668,0.20634666666666668,0.18905333333333332,0.18905333333333332,0.3333333333333333,0.18905333333333332,0.0,0.33109333333333335,0.14893333333333333,0.3333333333333333
Monroe's Approval Rule (Monroe),0.19564999999999996,0.44752,0.22616,0.23165333333333332,0.21934666666666666,0.20658666666666667,0.20658666666666667,0.0031866666666666666,0.20658666666666667,0.33109333333333335,0.0,0.23478666666666667,0.0031866666666666666
Greedy Monroe,0.14173533333333332,0.4464266666666667,0.13392,0.17645333333333332,0.20636,0.11654666666666667,0.11654666666666667,0.23765333333333333,0.11654666666666667,0.14893333333333333,0.23478666666666667,0.0,0.23765333333333333
Minimax Approval Voting (MAV),0.1988366666666667,0.44750666666666666,0.22934666666666667,0.23437333333333332,0.22101333333333334,0.20977333333333334,0.20977333333333334,0.0,0.20977333333333334,0.3333333333333333,0.0031866666666666666,0.23765333333333333,0.0
